rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
31,1985,"Evidence for a 'paravascular' fluid circulation in the mammalian central nervous system, provided by the rapid distribution of tracer protein throughout the brain from the subarachnoid space.","M. Rennels, Thomas F. Gregory, Blaumanis Or, K. Fujimoto, P. A. Grady",Brain Research,1985-02-04,739,25,138.92,General Brain Science and Reviews,,"Positions Evidence for a 'paravascular' fluid circulation in the mammalian central nervous system, provided by the rapid distribution of tracer protein throughout the brain from the subarachnoid space. within General Brain Science and Reviews.",high citation signal (739); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(85)91383-6,73572b7c454652ed713a7ca283391c98d07ea34a,https://doi.org/10.1016/0006-8993(85)91383-6,,,JournalArticle,unknown,brain; brain in title,
32,1985,Loss of M2 muscarine receptors in the cerebral cortex in Alzheimer's disease and experimental cholinergic denervation.,"D. Mash, D. D. Flynn, L. Potter",Science,1985-05-31,708,4,140.15,Clinical Neurology and Neurodegeneration,,Positions Loss of M2 muscarine receptors in the cerebral cortex in Alzheimer's disease and experimental cholinergic denervation. within Clinical Neurology and Neurodegeneration.,high citation signal (708); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.3992249,3574be9d5461aabc6a5e40731635553deaf5eb3c,https://doi.org/10.1126/SCIENCE.3992249,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
33,1985,Glucocorticoids potentiate ischemic injury to neurons: therapeutic implications.,"R. Sapolsky, W. Pulsinelli",Science,1985-09-27,703,11,138.02,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Glucocorticoids potentiate ischemic injury to neurons: therapeutic implications. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (703); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.4035356,847abaa273cc58174211e8ae5e24297fbf975cd9,https://doi.org/10.1126/SCIENCE.4035356,,,JournalArticle,unknown,neuron; neuroscience term,
34,1985,Ten Percent Electrode System for Topographic Studies of Spontaneous and Evoked EEG Activities,"G. Chatrian, E. Lettich, P. L. Nelson",Unknown venue,1985-06-01,697,14,121.07,"EEG, MEG, and Electrophysiology",EEG,"Positions Ten Percent Electrode System for Topographic Studies of Spontaneous and Evoked EEG Activities within EEG, MEG, and Electrophysiology.",high citation signal (697),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1080/00029238.1985.11080163,f7144858d2b3c842f217f68ceaef0cc84e0c4e13,https://doi.org/10.1080/00029238.1985.11080163,,,paper,unknown,eeg,
35,1985,The brain connection: the corpus callosum is larger in left-handers.,S. F. Witelson,Science,1985-08-16,692,31,137.74,General Brain Science and Reviews,,Positions The brain connection: the corpus callosum is larger in left-handers. within General Brain Science and Reviews.,high citation signal (692); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.4023705,cac1fdd4abeabcb7781891ad4d02051b7fa93186,https://doi.org/10.1126/SCIENCE.4023705,,,JournalArticle,unknown,brain; brain in title,
36,1985,Primary structure of bovine pituitary basic fibroblast growth factor (FGF) and comparison with the amino-terminal sequence of bovine brain acidic FGF.,"F. Esch, A. Baird, N. Ling, N. Ueno, Fred Hill, L. Denoroy, et al.",Proceedings of the National Academy of Sciences of the United States of America,1985-10-01,653,23,139.7,General Brain Science and Reviews,,Positions Primary structure of bovine pituitary basic fibroblast growth factor (FGF) and comparison with the amino-terminal sequence of bovine brain acidic FGF. within General Brain Science and Reviews.,high citation signal (653); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/PNAS.82.19.6507,0753d1af7047df084d1f02cf8fe52689a1f9f640,https://doi.org/10.1073/PNAS.82.19.6507,https://europepmc.org/articles/pmc390746?pdf=render,,JournalArticle; Study,unknown,brain; brain in title,
37,1985,The neostriatal mosaic: compartmental distribution of calcium-binding protein and parvalbumin in the basal ganglia of the rat and monkey.,"C. Gerfen, Kenneth G. BAIMBRIDGEt, James J. MILLERt",Proceedings of the National Academy of Sciences of the United States of America,1985-12-01,649,29,136.79,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions The neostriatal mosaic: compartmental distribution of calcium-binding protein and parvalbumin in the basal ganglia of the rat and monkey. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (649); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.82.24.8780,d4470f2b813f844023248c0e117788985dfe9044,https://doi.org/10.1073/PNAS.82.24.8780,https://europepmc.org/articles/pmc391521?pdf=render,,JournalArticle,unknown,basal ganglia; glia,
38,1985,Evidence of Chaotic Dynamics of Brain Activity During the Sleep Cycle,"A. Babloyantz, J. Salazar, C. Nicolis",Unknown venue,1985-09-02,634,12,124.17,General Brain Science and Reviews,,Positions Evidence of Chaotic Dynamics of Brain Activity During the Sleep Cycle within General Brain Science and Reviews.,high citation signal (634),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0375-9601(85)90444-X,58dd2e8d91e31b94654099b8bb3f4ce2ebcce12f,https://doi.org/10.1016/0375-9601(85)90444-X,,,paper,unknown,brain; brain in title,
39,1985,Regional distribution of type II Ca2+/calmodulin-dependent protein kinase in rat brain,"N. Erondu, M. Kennedy",Journal of Neuroscience,1985-12-01,633,28,156.34,"Cellular, Molecular, and Synaptic Neuroscience",non-human,The distribution of type II Ca2+/calmodulin-dependent protein kinase has been mapped in rat brain by immunochemical and immunohistochemical methods using an antibody against its alpha-subunit.,high citation signal (633); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.05-12-03270.1985,95e469358c72695a6a4e364bee37f7b2215024d6,https://doi.org/10.1523/JNEUROSCI.05-12-03270.1985,https://www.jneurosci.org/content/jneuro/5/12/3270.full.pdf,,JournalArticle,unknown,brain; cortex; cortical; neuron; hippocampus; cerebellum; brain in title; neuroscience term,"The distribution of type II Ca2+/calmodulin-dependent protein kinase has been mapped in rat brain by immunochemical and immunohistochemical methods using an antibody against its alpha-subunit. The concentration of the kinase, measured by radioimmunoassay, varies markedly in different brain regions. It is most highly concentrated in the telencephalon where it comprises approximately 2% of the total hippocampal protein, 1.3% of cortical protein, and 0.7% of striatal protein. It is less concentrated in lower brain structures, ranging from about 0.3% of hypothalamic protein to 0.1% of protein in the pons/medulla. The gradient of staining intensity observed in brain sections by immunohistochemistry corroborates this distribution. Neurons and neuropil of the hippocampus are densely stained, whereas little staining is observed in lower brain regions such as the superior colliculus. Within the diencephalon and midbrain, dense staining is observed only in thalamic nuclei and the substantia nigra. The skewed distribution of alpha-subunit appears to be due in part to the occurrence in the cerebellum and pons/medulla of forms of the kinase with a high ratio of beta- to alpha-subunits. However, most of the variation is due to the extremely high concentration of the kinase in particular neurons, especially those of the hippocampus, cortex and striatum. The unusually high expression of the kinase in these neurons is likely to confer upon them specialized responses to calcium ion that are different from those of neurons in lower brain regions."
40,1985,Localization of cortical areas activated by thinking.,"P. Roland, L. Friberg",Journal of Neurophysiology,1985-05-01,620,7,117.76,General Brain Science and Reviews,,Positions Localization of cortical areas activated by thinking. within General Brain Science and Reviews.,high citation signal (620),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/JN.1985.53.5.1219,51e6e957853a42dad95695a46b8e8360cdc56e1f,https://doi.org/10.1152/JN.1985.53.5.1219,,,JournalArticle,unknown,cortical,
41,1985,Expression in brain of a messenger RNA encoding a novel neuropeptide homologous to calcitonin gene-related peptide.,"S. Amara, J. Arriza, S. Leff, L. Swanson, R. Evans, M. Rosenfeld",Science,1985-09-13,619,19,135.73,General Brain Science and Reviews,,Positions Expression in brain of a messenger RNA encoding a novel neuropeptide homologous to calcitonin gene-related peptide. within General Brain Science and Reviews.,high citation signal (619); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.2994212,c15bb02f3c6f4cb3308f22a54592a4887862b68d,https://doi.org/10.1126/SCIENCE.2994212,,,JournalArticle,unknown,brain; brain in title,
42,1985,A novel brain ATPase with properties expected for the fast axonal transport motor,S. Brady,Nature,1985,607,22,135.38,General Brain Science and Reviews,,Positions A novel brain ATPase with properties expected for the fast axonal transport motor within General Brain Science and Reviews.,high citation signal (607); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/317073A0,581cc2a5ae7dca39fb9c170465cb1ee5771b082a,https://doi.org/10.1038/317073A0,,,JournalArticle,unknown,brain; brain in title,
43,1985,Cerebral metabolic rates for glucose in mood disorders. Studies with positron emission tomography and fluorodeoxyglucose F 18.,"L. Baxter, M. Phelps, J. Mazziotta, Jeffrey M. Schwartz, R. Gerner, C. Selin, et al.",Archives of General Psychiatry,1985-05-01,592,6,118.13,General Brain Science and Reviews,non-human,Positions Cerebral metabolic rates for glucose in mood disorders. Studies with positron emission tomography and fluorodeoxyglucose F 18. within General Brain Science and Reviews.,high citation signal (592),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/ARCHPSYC.1985.01790280019002,bb2aa972d6179f100fcece0c94ccc9df4c7f9f1f,https://doi.org/10.1001/ARCHPSYC.1985.01790280019002,,,JournalArticle; Study,unknown,cerebral,
44,1985,"Isolation, sequencing, synthesis, and pharmacological characterization of two brain neuropeptides that modulate the action of morphine.","H. Y. Yang, W. Fratta, E. Majane, E. Costa",Proceedings of the National Academy of Sciences of the United States of America,1985-11-01,584,21,137.69,General Brain Science and Reviews,,"Positions Isolation, sequencing, synthesis, and pharmacological characterization of two brain neuropeptides that modulate the action of morphine. within General Brain Science and Reviews.",high citation signal (584); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/PNAS.82.22.7757,fdb2afd133386fbbd580b1867259d9d4aeee0449,https://doi.org/10.1073/PNAS.82.22.7757,https://europepmc.org/articles/pmc391413?pdf=render,,JournalArticle,unknown,brain; brain in title,
45,1985,"Spatial EEG patterns, non-linear dynamics and perception: the neo-Sherringtonian view.","W. Freeman, C. Skarda",Brain Research,1985-12-01,559,14,152.5,"Cellular, Molecular, and Synaptic Neuroscience",EEG;non-human;stimulation,Spatial analysis with preamplifier arrays and computers offers fresh perspectives on brain function.,high citation signal (559); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0165-0173(85)90022-0,c38a0f653fba479343b9e6779c21183020bbe5fe,https://doi.org/10.1016/0165-0173(85)90022-0,https://escholarship.org/content/qt08d8g56h/qt08d8g56h.pdf?t=mi9rol,,Review; JournalArticle,unknown,brain; cerebral; cortex; cortical; neural; synapse; eeg; neuroscience term,"Spatial analysis with preamplifier arrays and computers offers fresh perspectives on brain function. Realization of its potential depends on development of appropriate procedures for data processing and display, experimental paradigms to serve as benchmarks, and theories of brain function to predict what to look for and how to distinguish valid results from artifacts. Measurement of EEGs from arrays of 64 electrodes chronically implanted on the olfactory bulbs of rabbits that are trained to discriminate odorant conditioned stimuli show that the odorants induce spatially distinctive amplitude patterns of neural activity. The odor-specific information density is inferred to be uniform over the whole main bulb. The neural dynamics that produce these activity patterns emerge from the synaptically interactive sheet of excitatory mitral and inhibitory granule cells with distributed input and output tracts and with static nonlinearities deriving from the nerve impulse mechanism. Excitatory synapses between mitral cells are subject to modification when odorants are paired with unconditioned stimuli, thus forming nerve cell assemblies. Odorant-specific information established by a stimulus locally in the bulbar unit activity is integrated with past experience by an assembly, disseminated over the entire bulb on the order of 100 mm2 in area in a time period of 2.5 ms, and sustained for a time period on the order of 0.1 s. An arbitrary spatial sample on the order of 20% of bulbar EEG activity captures the entire integrated information albeit at lesser resolution than the whole. This synaptic mechanism of local input and global output may be common to all of the cerebral cortex. The implications are discussed for neocortical sensory systems, motor pattern generators, and goal-directed behavior in the context of self-organizing non-linear dynamic systems."
46,1985,"Molecular pharmacology of 5-HT1 and 5-HT2 recognition sites in rat and pig brain membranes: radioligand binding studies with [3H]5-HT, [3H]8-OH-DPAT, (-)[125I]iodocyanopindolol, [3H]mesulergine and [3H]ketanserin.","D. Hoyer, G. Engel, H. Kalkman",European Journal of Pharmacology,1985-11-26,558,13,126.27,"EEG, MEG, and Electrophysiology",ECoG;non-human,"Positions Molecular pharmacology of 5-HT1 and 5-HT2 recognition sites in rat and pig brain membranes: radioligand binding studies with [3H]5-HT, [3H]8-OH-DPAT, (-)[125I]iodocyanopindolol, [3H]mesulergine and [3H]ketanserin. within EEG, MEG, and Electrophysiology.",high citation signal (558),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0014-2999(85)90658-2,c633f847517b5a3320720357e27c5654d063d1e9,https://doi.org/10.1016/0014-2999(85)90658-2,,,JournalArticle,unknown,brain; ecog; brain in title,
47,1985,Cerebral intracellular pH by 31P nuclear magnetic resonance spectroscopy,"O. Petroff, J. Prichard, K. Behar, J. Alger, J. D. den Hollander, R. Shulman",Neurology,1985-06-01,552,14,128.88,Neuroimaging and Brain Mapping,MRI,Positions Cerebral intracellular pH by 31P nuclear magnetic resonance spectroscopy within Neuroimaging and Brain Mapping.,high citation signal (552); recognized venue,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1212/WNL.35.6.781,01803bf294cee5b5cf41a749ce582784ec842e68,https://doi.org/10.1212/WNL.35.6.781,,,JournalArticle; Study,unknown,cerebral,
48,1985,"The primate premotor cortex: past, present, and preparatory.",S. Wise,Annual Review of Neuroscience,1985,545,14,134.65,General Brain Science and Reviews,non-human,"Positions The primate premotor cortex: past, present, and preparatory. within General Brain Science and Reviews.",high citation signal (545); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1146/ANNUREV.NE.08.030185.000245,1bd0a550e95cd98c9b4640aa2e43f4bafa810b21,https://doi.org/10.1146/ANNUREV.NE.08.030185.000245,,,Review; JournalArticle,unknown,cortex; neuroscience term,
49,1985,Architecture and Connections of Cortical Association Areas,"D. Pandya, E. Yeterian",Unknown venue,1985,539,19,115.25,General Brain Science and Reviews,,Positions Architecture and Connections of Cortical Association Areas within General Brain Science and Reviews.,high citation signal (539),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/978-1-4757-9619-3_1,fb5a2135ffda8d5cccad6aae5bf047ccd4d2fde6,https://doi.org/10.1007/978-1-4757-9619-3_1,,,paper,unknown,cortical,
50,1985,EEG quantitation of narcotic effect: the comparative pharmacodynamics of fentanyl and alfentanil.,"J. Scott, K. V. Ponganis, D. Stanski",Anesthesiology,1985-03-01,538,18,120.61,"EEG, MEG, and Electrophysiology",EEG;non-human,"Positions EEG quantitation of narcotic effect: the comparative pharmacodynamics of fentanyl and alfentanil. within EEG, MEG, and Electrophysiology.",high citation signal (538); open-access PDF metadata,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1097/00000542-198503000-00005,7c9e3cb2adfbd9a5cefe1a42922c3c50142389c5,https://doi.org/10.1097/00000542-198503000-00005,https://pubs.asahq.org/anesthesiology/article-pdf/62/3/234/309648/0000542-198503000-00005.pdf,,JournalArticle; Study,unknown,eeg,
51,1985,The vasopressinergic innervation of the brain in normal and castrated rats,"G. Devries, R. M. Buijs, F. V. Leeuwen, A. R. Caffé, Dick F. Swaab",The Journal of comparative neurology,1985-03-08,537,17,137.38,Clinical Neurology and Neurodegeneration,non-human,Positions The vasopressinergic innervation of the brain in normal and castrated rats within Clinical Neurology and Neurodegeneration.,high citation signal (537); recognized venue; open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/CNE.902330206,e9f1cb2a2021328854accab76b1c96284265d4a7,https://doi.org/10.1002/CNE.902330206,https://pure.knaw.nl/portal/files/489895/14756_285_swaab.pdf,,JournalArticle,unknown,brain; brain in title,
52,1985,The central neural connections of the area postrema of the rat,"R. Shapiro, R. Miselis",The Journal of comparative neurology,1985-04-15,531,23,128.18,Clinical Neurology and Neurodegeneration,non-human,Positions The central neural connections of the area postrema of the rat within Clinical Neurology and Neurodegeneration.,high citation signal (531); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.902340306,4e5e3a9b252a0ade3c483aa902c90c9b8bc10d47,https://doi.org/10.1002/cne.902340306,,,JournalArticle,unknown,neural,
53,1985,A sexually dimorphic nucleus in the human brain.,"D. Swaab, E. Fliers",Science,1985-05-31,509,11,133.42,General Brain Science and Reviews,human,Positions A sexually dimorphic nucleus in the human brain. within General Brain Science and Reviews.,high citation signal (509); recognized venue; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1126/SCIENCE.3992248,15de3c6210f378e521162947f949dcec05ea39fe,https://doi.org/10.1126/SCIENCE.3992248,,,JournalArticle; Study,unknown,brain; brain in title,
54,1985,Specific in vitro and in vivo binding of 3H-raclopride. A potent substituted benzamide drug with high affinity for dopamine D-2 receptors in the rat brain.,"C. Köhler, Håkan Hall, Sven Ove Ögren, L. Gawell",Biochemical Pharmacology,1985-07-01,503,23,121.21,General Brain Science and Reviews,non-human,Positions Specific in vitro and in vivo binding of 3H-raclopride. A potent substituted benzamide drug with high affinity for dopamine D-2 receptors in the rat brain. within General Brain Science and Reviews.,high citation signal (503),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-2952(85)90778-6,963629374fa79fd056755fe0dfebbe4fa0328dd2,https://doi.org/10.1016/0006-2952(85)90778-6,,,JournalArticle,unknown,brain; brain in title,
55,1985,Distinct monoamine oxidase A and B populations in primate brain.,"K. Westlund, R. Denney, L. Kochersperger, R. M. Rose, C. Abell",Science,1985-10-11,499,6,133.06,General Brain Science and Reviews,non-human,Positions Distinct monoamine oxidase A and B populations in primate brain. within General Brain Science and Reviews.,high citation signal (499); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.3875898,05b4ca5a637e0243ff6127ff9387fcf74caf042a,https://doi.org/10.1126/SCIENCE.3875898,,,JournalArticle,unknown,brain; brain in title,
56,1985,Protein kinases in the brain.,"Angus C. Naira, H. Hemmings, P. Greengard",Annual Review of Biochemistry,1985,495,4,119.72,General Brain Science and Reviews,,Positions Protein kinases in the brain. within General Brain Science and Reviews.,high citation signal (495),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1146/ANNUREV.BI.54.070185.004435,be3fc68a1e1dd96c6561767d50553ebda358e860,https://doi.org/10.1146/ANNUREV.BI.54.070185.004435,,,Review; JournalArticle,unknown,brain; brain in title,
57,1985,Studies of the earliest generated cells of the cat's visual cortex: cogeneration of subplate and marginal zones,"M. Luskin, C. Shatz",Journal of Neuroscience,1985-04-01,494,14,141.08,Cognitive and Systems Neuroscience,human;non-human,The earliest generated cells of the cat's telencephalon that may play a role in the formation of the primary visual cortex are the subject of this study.,high citation signal (494); recognized venue; open-access PDF metadata; human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.05-04-01062.1985,586e94314826ce18e375d6cfb93d4609d43cea09,https://doi.org/10.1523/JNEUROSCI.05-04-01062.1985,https://www.jneurosci.org/content/jneuro/5/4/1062.full.pdf,,JournalArticle; Study,unknown,brain; cortex; cortical; neuroscience term,"The earliest generated cells of the cat's telencephalon that may play a role in the formation of the primary visual cortex are the subject of this study. Using [3H]thymidine autoradiography, we have found that these cells are generated between embryonic day 24 (E24) and E30 (gestation is 65 days) and that they are present in very low numbers in the white matter of the adult brain. These cells are rarely labeled by injections made after E30, when the cells destined for the cortical layers are generated. Examination of the labeling pattern in the fetal brain 10 days or more after administration of [3H]thymidine between E24 and E30 revealed a bistratified distribution of these early generated cells. Labeled cells were found in large numbers in two embryonic zones flanking the developing cortical plate: above in the marginal zone and below in the subplate. (Some if not all of the marginal zone cells constitute the population of Cajal-Retzius cells of the cat's telencephalon.). These experiments indicate that cells of the subplate and marginal zones are cogenerated in time during the days just preceding the genesis of the cortical plate. We also examined the distribution of the early generated cells shortly after their genesis-- on E30, a time when cells of the cortical plate are just being generated at the ventricular zone. In this case, the labeling pattern at the occipital pole was not bistratified. Rather, labeled cells were situated within a single zone extending from the pial surface inward to the border of the ventricular zone. This finding indicates that the cells of the subplate and marginal zones are generated as a contiguous population that is subsequently split apart by the insertion of cells forming the cortical plate. A comparison between the number of early generated cells found in fetal and newborn brains with that found in adult brains suggests that these cells are generated initially in substantial numbers but then largely disappear during early postnatal life, since injections of [3H]thymidine between E24 and E30 yielded large numbers of labeled cells in the white matter and layer 1 at birth, but very few at 2 months postnatal. This significant loss contrasted with the results from injections made just a few days later (E33) that resulted in large numbers of labeled cells in cortical layer 6 not only at birth but also in adulthood."
58,1985,Chemoarchitecture of the Brain,R. Nieuwenhuys,Springer Berlin Heidelberg,1985,489,20,119.5,General Brain Science and Reviews,,Positions Chemoarchitecture of the Brain within General Brain Science and Reviews.,high citation signal (489),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/978-3-642-70426-0,26013dabfae9c16a207b267bfde181cf1bebbe82,https://doi.org/10.1007/978-3-642-70426-0,,,Review,unknown,brain; brain in title,
59,1985,"Apolipoprotein E mRNA is abundant in the brain and adrenals, as well as in the liver, and is present in other peripheral tissues of rats and marmosets.","N. Elshourbagy, W S Liao, R. Mahley, John M. TAYLORt",Proceedings of the National Academy of Sciences of the United States of America,1985,481,4,135.4,General Brain Science and Reviews,non-human,"Positions Apolipoprotein E mRNA is abundant in the brain and adrenals, as well as in the liver, and is present in other peripheral tissues of rats and marmosets. within General Brain Science and Reviews.",high citation signal (481); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.82.1.203,42560cc681b5439e84d9df95cbf49572f9a3a1f4,https://doi.org/10.1073/PNAS.82.1.203,https://doi.org/10.1073/pnas.82.1.203,,JournalArticle,unknown,brain; brain in title,
60,1985,Corticopontine projection in the macaque: The distribution of labelled cortical cells after large injections of horseradish peroxidase in the pontine nuclei,"M. Glickstein, J. May, B. Mercier",The Journal of comparative neurology,1985-05-15,479,11,126.33,Clinical Neurology and Neurodegeneration,non-human,Positions Corticopontine projection in the macaque: The distribution of labelled cortical cells after large injections of horseradish peroxidase in the pontine nuclei within Clinical Neurology and Neurodegeneration.,high citation signal (479); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.902350306,413168d06880189303c6cf6c41c0dee57d149d09,https://doi.org/10.1002/cne.902350306,,,JournalArticle,unknown,cortical,
61,1985,Cellular Origin of Ischemia-Induced Glutamate Release from Brain Tissue In Vivo and In Vitro,"J. Drejer, H. Benveniste, N. Diemer, A. Schousboe",Journal of Neurochemistry,1985-07-01,477,9,119.05,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Cellular Origin of Ischemia-Induced Glutamate Release from Brain Tissue In Vivo and In Vitro within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (477),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1985.tb05486.x,2fe50bbab247cc6f609c882b425b40c8550931cf,https://doi.org/10.1111/j.1471-4159.1985.tb05486.x,,,JournalArticle,unknown,brain; brain in title,
