rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
25,1926,VASCULAR LESIONS AND TUMORS OF THE BRAIN DIFFICULTIES IN DIFFERENTIAL DIAGNOSIS: REPORT OF SEVEN CASES WITH NECROPSY FINDINGS,"J. Globus, I. Strauss",Unknown venue,1926-05-01,5,0,40.25,General Brain Science and Reviews,,Positions VASCULAR LESIONS AND TUMORS OF THE BRAIN DIFFICULTIES IN DIFFERENTIAL DIAGNOSIS: REPORT OF SEVEN CASES WITH NECROPSY FINDINGS within General Brain Science and Reviews.,high citation signal (5),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEURPSYC.1926.02200230033003,baf587d8df889d6ba3149e8700dfd1ec66c1d0b8,https://doi.org/10.1001/ARCHNEURPSYC.1926.02200230033003,,paper,unknown,brain; brain in title,
26,1926,STUDIES OF THE BRAIN STEM: X. The Conditions under which Extract of the Posterior Lobe of the Hypophysis Causes an Increase in Body Temperature,F. Rogers,Unknown venue,1926-04-01,4,0,38.17,General Brain Science and Reviews,non-human,Positions STUDIES OF THE BRAIN STEM: X. The Conditions under which Extract of the Posterior Lobe of the Hypophysis Causes an Increase in Body Temperature within General Brain Science and Reviews.,high citation signal (4),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/AJPLEGACY.1926.76.2.284,56590634bc2305f31faea58796432c1d46790545,https://doi.org/10.1152/AJPLEGACY.1926.76.2.284,,paper,unknown,brain; brain in title,
27,1926,YELLOW SPINAL FLUID ASSOCIATED WITH TUMOR OF THE BRAIN,M. Comfort,Unknown venue,1926-06-01,4,0,36.97,General Brain Science and Reviews,,Positions YELLOW SPINAL FLUID ASSOCIATED WITH TUMOR OF THE BRAIN within General Brain Science and Reviews.,high citation signal (4),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEURPSYC.1926.02200240081007,e755856e9226f4af60dd395ae318fc10367624d0,https://doi.org/10.1001/ARCHNEURPSYC.1926.02200240081007,,Review,unknown,brain; brain in title,
28,1926,STUDIES ON QUININ,"R. Hatcher, S. Weiss",Journal of Pharmacology and Experimental Therapeutics,1926-01-01,4,0,32.17,General Brain Science and Reviews,non-human,"1. Very small amounts of quinin can be recovered from defibrinated blood almost quantitatively (less perfectly from separated corpuscles) by shaking with chloroform, and such small amounts can be recovered equally well by dissolving the blood and tissues in sodium hydrate solution and extracting with chloroform.",high citation signal (4),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)05548-x,bc9673eab50643456d33d022dfee8235883ebdcb,https://doi.org/10.1016/s0022-3565(25)05548-x,,JournalArticle,unknown,brain,"1. Very small amounts of quinin can be recovered from defibrinated blood almost quantitatively (less perfectly from separated corpuscles) by shaking with chloroform, and such small amounts can be recovered equally well by dissolving the blood and tissues in sodium hydrate solution and extracting with chloroform. 2. Quinin can be determined quantitatively in extracts of tissues containing 0.5 mgm. of the base by titrating with bromin water. 3. When quinin is added to citrated whole blood of the cat and this is allowed to stand an hour, the corpuscles may retain the quinin in twice the concentration that it is present in the plasma but, on the other hand, under practically similar conditions the concentration in the plasma may equal that in the corpuscles. This is in harmony with various observations that quinin is fixed in the corpuscles in greater concentration than in the plasma under certain artificial conditions, and part of that so fixed is not removed by washing with normal salt solution. 4. About 95 per cent of an intravenous dose of quinin leaves the blood in the cat and dog within five minutes, and the greater part of this in two minutes, but the rate of disappearance from the circulation varies somewhat under conditions that are not known. Traces may be present in the blood of the dog after more than fifteen hours. 5. Quinin injected intravenously in the cat is rapidly fixed by the capillaries, from which as much as one-fourth of the total dose may be recovered by perfusion if the animal is exsanguinated within a few minutes. It seems probable that fixation by the capillaries is of importance in the destruction of the protozoa of malaria when quinin is used therapeutically. 6. The lungs, liver, heart. kidneys and brain contain quinin in higher concentration than the muscles or blood during the first two hours following intravenous injection in the dog and cat, but the relative and actual concentration in those organs changes constantly, and after three hours only about 1 per cent of the total dose can be recovered from these organs. This is due partly to destruction, as we shall show in a subsequent paper."
29,1926,"V. THE EFFECT OF PHENOBARBITAL ""LUMINAL"" AND SOME OTHER BARBITURIC ACID DERIVATIVES UPON CEREBRAL CIRCULATION","C. Gruber, Samuel J. Roberts",Journal of Pharmacology and Experimental Therapeutics,1926-05-01,3,0,30.15,Clinical Neurology and Neurodegeneration,non-human,1. All the barbituric acid derivatives tested cause dilatation of the cerebral vessels.,high citation signal (3),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)05487-4,32e76107c396e22604f8b5e6631f371dac66dfb5,https://doi.org/10.1016/s0022-3565(25)05487-4,,JournalArticle,unknown,brain; cerebral,"1. All the barbituric acid derivatives tested cause dilatation of the cerebral vessels. 2. Sodium phenobarbital 50 or 100 mgm. When dissolved in Ringer's solution pH 7.6 modified by the addition of autogenous defibrinated blood to 20 per cent and injected into a perfusate of the same fluid produced marked cerebral vaso-dilatation. If the same quantity of sodium phenobarbital is dissolved in Ringer's solution pH 7.6 and injected into a perfusion fluid of Ringer's pH 7.6 having the same temperature etc., vaso-constriction resulted. 3. The vaso-constriction noted with sodium phenobarbital is due, we believe, to the change in pH of the fluid perfusing through the brain. 4. Fluids with a pH less than the perfusate when injected into it increase the rate of perfusion flow (vaso-dilatation) and fluids with a pH greater than that of the perfusate when similarly injected cause decreased rate of perfusion flow (vaso-constriction). 5. In the brain as in other organs the barbituric acid derivatives act directly upon the vessel wall in producing vaso-dilatation. 6. The beneficial results from the administration of phenobarbital in epilepsy may be in part, due to its cerebral vaso-dilator action."
30,1926,MULTIPLE PRIMARY CEREBRAL NEOPLASMS REPORT OF A CASE,I. J. Sands,Unknown venue,1926-10-01,3,0,26.95,General Brain Science and Reviews,,Positions MULTIPLE PRIMARY CEREBRAL NEOPLASMS REPORT OF A CASE within General Brain Science and Reviews.,high citation signal (3),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEURPSYC.1926.02200280055006,082261475bc422ae385c08656555de9bd2144793,https://doi.org/10.1001/ARCHNEURPSYC.1926.02200280055006,,paper,unknown,cerebral,
31,1926,A Case of Hydrocephalus Simulating Brain Tumour.,A. W. Young,Canadian Medical Association journal,1926-08-01,2,0,27.78,General Brain Science and Reviews,,Positions A Case of Hydrocephalus Simulating Brain Tumour. within General Brain Science and Reviews.,high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,7ba5dc9aee48cac6e18870882b96eae180f5c740,https://www.semanticscholar.org/paper/7ba5dc9aee48cac6e18870882b96eae180f5c740,,JournalArticle,unknown,brain; brain in title,
32,1926,A CASE OF HYDROPHOBIA WITH NEGRI BODIES IN THE BRAIN,H. Viets,Unknown venue,1926-06-01,2,0,27.78,General Brain Science and Reviews,,Positions A CASE OF HYDROPHOBIA WITH NEGRI BODIES IN THE BRAIN within General Brain Science and Reviews.,high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEURPSYC.1926.02200240063005,361f30d309c83ef257c83f5382e92e60b4bc9cf2,https://doi.org/10.1001/ARCHNEURPSYC.1926.02200240063005,,paper,unknown,brain; brain in title,
33,1926,FAT EMBOLISM OF THE BRAIN.,N. Miller,California and western medicine,1926-08-01,2,0,27.78,General Brain Science and Reviews,,Positions FAT EMBOLISM OF THE BRAIN. within General Brain Science and Reviews.,high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,e688b5a027f1865c17c2778fa7515942fb96a96e,https://www.semanticscholar.org/paper/e688b5a027f1865c17c2778fa7515942fb96a96e,,JournalArticle,unknown,brain; brain in title,
34,1926,"The Brain, Meninges, and Venous Blood Sinuses from Neighbouring Peripheral Foci of Inflammation.-II-Suppuration in the Right Posterior Ethmoidal and Sphenoidal Sinuses: Orbital Abscess: Cavernous Sinus Thrombosis: Acite Leptomeningitis: Operation: Death: Autopsy","A. Turner, F. E. Reynolds",Journal of Laryngology and Otology,1926-07-01,2,0,28.98,General Brain Science and Reviews,non-human,"Positions The Brain, Meninges, and Venous Blood Sinuses from Neighbouring Peripheral Foci of Inflammation.-II-Suppuration in the Right Posterior Ethmoidal and Sphenoidal Sinuses: Orbital Abscess: Cavernous Sinus Thrombosis: Acite Leptomeningitis: Operation: Death: Autopsy within General Brain Science and Reviews.",high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1017/S0022215100029091,4d6ebb2caeaa3f25fd2bca22ec7895f1706f2262,https://doi.org/10.1017/S0022215100029091,,paper,unknown,brain; brain in title,
35,1926,ON THE INFLUENCE OF ASPHYXIA UPON THE ACTION OF CONVULSANT DYES AND UPON THEIR ENTRANCE INTO THE SUBSTANCE OF THE CENTRAL NERVOUS SYSTEM. II,H. Syz,Journal of Pharmacology and Experimental Therapeutics,1926-11-01,2,0,26.18,General Brain Science and Reviews,non-human;stimulation,"1. Asphyxia produced by placing frogs under water, under white oil, or in a nitrogen atmosphere increases the convulsive action of acid fuchsin.",high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)05573-9,e984145da899bdc9d2015b12bc83e82b9611aa35,https://doi.org/10.1016/s0022-3565(25)05573-9,,JournalArticle,unknown,brain; cerebral,"1. Asphyxia produced by placing frogs under water, under white oil, or in a nitrogen atmosphere increases the convulsive action of acid fuchsin. Doses (ordinarily ineffective) of 0.3 to 1.0 mgm. per 1 gram body weight cause a convulsive reaction from eight to fifty-five minutes after the asphyxia has started, less time elapsing on the average in those instances where the oxygen has been completely eliminated (oil, nitrogen, and boiled water). The asphyxia also causes an increased absorption of the convulsant dye (acid fuchsin) by the central nervous system. Two conditions can be distinguished as results of the chemical changes which take place in asphyxia: first, an increased readiness of the nervous system to react to convulsant drugs, and second, an increased absorption of the dye. The increased absorption is considered to be due to an increased permeability of the cerebral vessels and, perhaps, of other structures in the central nervous system. Potassium cyanide, which, itself, causes slight spastic movements, also increases the action of acid fuchsin, an effect thought to result from the asphyxia due to the administration of the cyanide. 2. By microscopic observation and microphotography a slight local dilatation of the cerebral capillaries in the living frog could be seen to follow mechanical stimulation of the surface of the brain."
36,1926,Case 12381: Chest Signs and Brain Symptoms - Cause?,"R. Cabot, H. Cabot, F. Painter",Unknown venue,1926-09-23,1,0,20.48,General Brain Science and Reviews,,Positions Case 12381: Chest Signs and Brain Symptoms - Cause? within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1056/NEJM192609231951308,86f269b46afe15cc7d20ba7bd57ba7a71714b295,https://doi.org/10.1056/NEJM192609231951308,,paper,unknown,brain; brain in title,
37,1926,"Effect of Organic Changes in Brain and Spinal Cord on the Subarachnoid Space, Choroid Plexus and Cerebro-spinal Fluid. (Arch. of Neur. and Psychiat., October, 1925.) Hassin, G. B.",G. Fleming,Unknown venue,1926-04-01,1,0,20.48,General Brain Science and Reviews,,"Positions Effect of Organic Changes in Brain and Spinal Cord on the Subarachnoid Space, Choroid Plexus and Cerebro-spinal Fluid. (Arch. of Neur. and Psychiat., October, 1925.) Hassin, G. B. within General Brain Science and Reviews.",high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/BJP.72.297.263,9a38f003ec789c3cea35cfa6a297f0362f717943,https://doi.org/10.1192/BJP.72.297.263,,paper,unknown,brain; brain in title,
38,1926,Notes on the Roentgen Therapy of Gliomas of the Brain,"H. Olivecrona, E. Lysholm",Unknown venue,1926-01-01,1,0,20.48,General Brain Science and Reviews,,Positions Notes on the Roentgen Therapy of Gliomas of the Brain within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1177/028418512600700128,992b3639f0b3a4dfd6fb537c66ad4a7c63c77baa,https://doi.org/10.1177/028418512600700128,,JournalArticle,unknown,brain; brain in title,
39,1926,THE EFFECT OF SUPRARENIN AND THYROXIN ON WATER ABSORPTION BY BRAIN TISSUE,"J. Haldi, S. J. Larkin, P. Wright",Unknown venue,1926-09-01,1,0,20.48,General Brain Science and Reviews,,Positions THE EFFECT OF SUPRARENIN AND THYROXIN ON WATER ABSORPTION BY BRAIN TISSUE within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1926.78.1.74,6b1d4aef9f95da80cd493fca4abac693f16f37ec,https://doi.org/10.1152/AJPLEGACY.1926.78.1.74,,paper,unknown,brain; brain in title,
40,1926,Sir Frederick Mott,F. Golla,Mental Welfare,1926-07-15,1,0,15.68,Cognitive and Systems Neuroscience,non-human,"The cause of the Association for Mental Welfare, no less than the scientific aspect of psychiatry, has suffered a great loss by the death of Sir Frederick Mott.",high citation signal (1),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0140-6736(00)95321-2,772ed305920d4428b95ef17374f183f2253fde52,https://doi.org/10.1016/s0140-6736(00)95321-2,,paper,unknown,brain,"The cause of the Association for Mental Welfare, no less than the scientific aspect of psychiatry, has suffered a great loss by the death of Sir Frederick Mott. This is no place to deal in detail with the purely scientific side of his activities, but some knowledge of their general tendency is required in order to assess the great influence that he exercised on our conceptions of the treatment of insanity. The work of Mott, beginning with broad fundamental studies of the physiology of the nervous system, progresses in a logical order to the examination of the structure on which physiological activity depends, next to the pathological disorders of structure, later to the concomitant evidences of functional disorder attending it, and finally to considerations of the psychological implications of pathological disturbances in the nervous mechanisms. His earliest work was to attempt to localise the motor functions in the brain and spinal cord, and later followed much work on the sensory functions of the central nervous system and the sensory mechanisms for the control of bodily movement. From these physiological experiments Mott turned his attention to the minute anatomy of the nervous system and laid the foundations of our knowledge of some of the principal paths by which sensory impulses reach the cerebrum. Mott had already made a great name in physiology when he accepted the post of Pathologist to the Central Laboratory of the London County Asylums."
41,1926,THE TREATMENT OF ACUTE TRAUMATIC CRANIOCEREBRAL INJURIES,A. S. Maclaire,Unknown venue,1926-03-06,1,0,17.48,General Brain Science and Reviews,,Positions THE TREATMENT OF ACUTE TRAUMATIC CRANIOCEREBRAL INJURIES within General Brain Science and Reviews.,high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1926.02670360010004,eb23e8e380d6b6be1691702cf0fa48322b7c6aee,https://doi.org/10.1001/JAMA.1926.02670360010004,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1399113/pdf,paper,unknown,cerebral,
42,1926,"Brains of Rats and Men . A Survey of the Origin and Biological Significance of the Cerebral Cortex. By C. Judson Herrick. xiii + 382 pp., 53 figs. Univ. of Chicago Press, 1926.",G. Coghill,Science,1926-11-19,0,0,31.2,General Brain Science and Reviews,non-human,"Positions Brains of Rats and Men . A Survey of the Origin and Biological Significance of the Cerebral Cortex. By C. Judson Herrick. xiii + 382 pp., 53 figs. Univ. of Chicago Press, 1926. within General Brain Science and Reviews.",high citation signal (0); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.64.1664.501.b,ad8dd817678e68ffbebd37f43e97f2b618d34363,https://doi.org/10.1126/science.64.1664.501.b,,Review,unknown,brain; cerebral; cortex; brain in title; neuroscience term,
43,1926,"A Case of Extensive Fracture of the Skull with Injury to the Brain, Escape of Brain Matter and Recovery",A. Dawson,The Indian medical gazette,1926-02-01,0,0,8.0,General Brain Science and Reviews,,"Positions A Case of Extensive Fracture of the Skull with Injury to the Brain, Escape of Brain Matter and Recovery within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,d8dc8c458c36ee15f121819c313746f9464b53fd,https://www.semanticscholar.org/paper/d8dc8c458c36ee15f121819c313746f9464b53fd,,JournalArticle,unknown,brain; brain in title,
44,1926,A Method of Supporting the Bulging Brain in Extensive Decompressive Trephining,A. Young,Glasgow medical journal,1926-06-01,0,0,8.0,General Brain Science and Reviews,,Positions A Method of Supporting the Bulging Brain in Extensive Decompressive Trephining within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,3a2dfaa9a72ce94ffa09409ea81683d97be9baaf,https://www.semanticscholar.org/paper/3a2dfaa9a72ce94ffa09409ea81683d97be9baaf,,JournalArticle,unknown,brain; brain in title,
45,1926,Comparative anatomy of the insect brain,R. Brun,Unknown venue,1926-08-28,0,0,9.2,General Brain Science and Reviews,non-human,Positions Comparative anatomy of the insect brain within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,58d0913b106bb522ee38d204b7862382ddb03ec0,https://www.semanticscholar.org/paper/58d0913b106bb522ee38d204b7862382ddb03ec0,,paper,unknown,brain; brain in title,
46,1926,Lesion of Mid-brain and Pons,N. Hobhouse,Proceedings of the Royal Society of Medicine,1926-04-01,0,0,11.0,General Brain Science and Reviews,,Positions Lesion of Mid-brain and Pons within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1177/003591572601902115,7b3cbda2f015f3f08803e1da24a5fd1603bdf70e,https://doi.org/10.1177/003591572601902115,https://doi.org/10.1177/003591572601902115,JournalArticle,unknown,brain; brain in title,
47,1926,"Lesions of the Base of the Brain [Lésions de la base]. (Journ. Neur. et Psychiat., Num. Neur. 7, 1923.) Van der Vloet, A.",D. Cameron,Unknown venue,1926-07-01,0,0,8.0,General Brain Science and Reviews,,"Positions Lesions of the Base of the Brain [Lésions de la base]. (Journ. Neur. et Psychiat., Num. Neur. 7, 1923.) Van der Vloet, A. within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/bjp.72.298.404,d4657160ba384fe9b93ba9d15d176a17c7dd55b3,https://doi.org/10.1192/bjp.72.298.404,,paper,unknown,brain; brain in title,
48,1926,"Lymphocytoma of the Brain with Secondary Growths in the Liver, in a Chronic Delusional Case [Lymphocytome du cerveau, noyaux secondaires du foie chez une délirante chronique]. (Bull. Soc. Clin. de Med. Ment., June, 1923.) Naudascher, M. G.",W. D. Chambers,Unknown venue,1926-07-01,0,0,8.0,General Brain Science and Reviews,,"Positions Lymphocytoma of the Brain with Secondary Growths in the Liver, in a Chronic Delusional Case [Lymphocytome du cerveau, noyaux secondaires du foie chez une délirante chronique]. (Bull. Soc. Clin. de Med. Ment., June, 1923.) Naudascher, M. G. within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/BJP.72.298.425-B,0e260342f0a0c09c5b228360edd70c129b662e6a,https://doi.org/10.1192/BJP.72.298.425-B,,paper,unknown,brain; brain in title,
49,1926,PATHOLOGICAL MATERIAL. THREE CASES OF PRIMARY BRAIN NEOPLASM,"I. Strauss, J. Globus",Unknown venue,1926-06-01,0,0,8.0,General Brain Science and Reviews,,Positions PATHOLOGICAL MATERIAL. THREE CASES OF PRIMARY BRAIN NEOPLASM within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-192606000-00007,1da4f4f574acfe845f81f9eb9c3a56ba60968b76,https://doi.org/10.1097/00005053-192606000-00007,,paper,unknown,brain; brain in title,
50,1926,Profuse Haemoptysis Arising from A Small Area of Bronchiectasis Followed by Brain Abscess.,Henderson At,Unknown venue,1926-02-01,0,0,8.0,General Brain Science and Reviews,,Positions Profuse Haemoptysis Arising from A Small Area of Bronchiectasis Followed by Brain Abscess. within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,e664c64eef660deb4afe179cf068656edaa24c4f,https://www.semanticscholar.org/paper/e664c64eef660deb4afe179cf068656edaa24c4f,,paper,unknown,brain; brain in title,
51,1926,"Psychic Manifestations in Cases of Brain Tumours. (Amer. Journ. of Psychiat., April, 1925.) Moersch, F. P.",A. Wilson,Unknown venue,1926-04-01,0,0,8.0,General Brain Science and Reviews,,"Positions Psychic Manifestations in Cases of Brain Tumours. (Amer. Journ. of Psychiat., April, 1925.) Moersch, F. P. within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/bjp.72.297.262-b,989dba17eb9db11041f2800d97d921124ce9855b,https://doi.org/10.1192/bjp.72.297.262-b,,paper,unknown,brain; brain in title,
52,1926,The Brain and the Mind,C. S. R.,Unknown venue,1926-07-01,0,0,8.0,General Brain Science and Reviews,,Positions The Brain and the Mind within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/jnnp.s1-7.25.92,0f399f5e0db6ce43272d3faac0dfe964223e048a,https://doi.org/10.1136/jnnp.s1-7.25.92,,paper,unknown,brain; brain in title,
53,1926,The Lethal Action of Brain Extracts for the Rabbit and Guinea Pig,"R. R. Hyde, E. I. Parsons",Journal of Immunology,1926-10-01,0,0,12.2,General Brain Science and Reviews,non-human,The following rather curious and unsuspected phenomenon was encountered in connection with the intravenous injection of an extract of rabbit brain into the ear vein of the rabbit.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.4049/jimmunol.12.4.321,0c90b7af8792aa8ea5bbccc02f6c860d0dbe4a34,https://doi.org/10.4049/jimmunol.12.4.321,https://doi.org/10.4049/jimmunol.12.4.321,paper,unknown,brain; brain in title,"The following rather curious and unsuspected phenomenon was encountered in connection with the intravenous injection of an extract of rabbit brain into the ear vein of the rabbit. This tissue had been thoroughly macerated in physiological salt solution and allowed to stand for two hours at 37°C. The mixture was centrifuged, the supernatant liquid withdrawn and injected in 2 cc. amounts. The rabbits died within from two to three minutes without outward manifestation of violent symptoms such as one sees in anaphylactic shock. The rabbit dies as if all its vital functions were suddenly overwhelmed. Autopsy showed no distinguishing characteristics beyond a greatly engorged liver. We were inclined at first to believe that death resulted from mechanical obstruction of the blood stream as it was impossible to centrifuge the macerated brain mixture free from finely suspended particles. This assumption was strengthened by the fact that the material when passed through a Berkefeld filter proved non-""toxic"" for the rabbit even when injected in 10 cc. amounts."
54,1926,To the pathological anatomy of the brain in tropical malaria,G. G. Nepryakhin,Kazan medical journal,1926-12-15,0,0,8.0,Cognitive and Systems Neuroscience,,"In the last decade, due to the pandemic spread of malaria in Europe, this disease has once again attracted the attention of pathologists and anatomists.",high citation signal (0),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.17816/kazmj78471,b685af87b4ca395eaa20032d6d930e7b3be3713c,https://doi.org/10.17816/kazmj78471,,paper,unknown,brain; brain in title,"In the last decade, due to the pandemic spread of malaria in Europe, this disease has once again attracted the attention of pathologists and anatomists. A number of new studies have appeared, dealing mainly with questions either of the melanin structure, or of the involvement of reticuloendothelial tissue in the malaria process, or of changes in the brain. As a result of recent studies, a number of authors have noted a peculiar reaction of gliosis tissue with the character of a granulomatous process."
