rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
28,1994,Anatomical evidence for cerebellar and basal ganglia involvement in higher cognitive function.,"F. A. Middleton, P. Strick",Science,1994-10-21,1333,31,145.53,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Anatomical evidence for cerebellar and basal ganglia involvement in higher cognitive function. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,333); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.7939688,a17d7d30ad206673aafa97371aa39174ac96a276,https://doi.org/10.1126/SCIENCE.7939688,,,JournalArticle,unknown,basal ganglia; glia,
29,1994,Localization of a Neural System for Error Detection and Compensation,"S. Dehaene, M. Posner, D. Tucker",Unknown venue,1994-09-01,1318,96,131.32,General Brain Science and Reviews,,Positions Localization of a Neural System for Error Detection and Compensation within General Brain Science and Reviews.,"high citation signal (1,318)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1467-9280.1994.tb00630.x,5815bcfc4779e4ec12b56d074957441077ea9de1,https://doi.org/10.1111/j.1467-9280.1994.tb00630.x,,,JournalArticle,unknown,neural,
30,1994,Computational analysis of the role of the hippocampus in memory,"A. Treves, E. Rolls",Hippocampus,1994-06-01,1303,80,137.12,Cognitive and Systems Neuroscience,,Positions Computational analysis of the role of the hippocampus in memory within Cognitive and Systems Neuroscience.,"high citation signal (1,303)","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/HIPO.450040319,bd994771b7602b24630644dfd4fffc83c7d4e0c8,https://doi.org/10.1002/HIPO.450040319,,,Review; JournalArticle,unknown,hippocampus; neuroscience term,
31,1994,Active propagation of somatic action potentials into neocortical pyramidal cell dendrites,"G. Stuart, B. Sakmann",Nature,1994-01-06,1290,65,142.94,General Brain Science and Reviews,,Positions Active propagation of somatic action potentials into neocortical pyramidal cell dendrites within General Brain Science and Reviews.,"high citation signal (1,290); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/367069A0,c96fab0433439eeb939a891bc9365bbb5daf0852,https://doi.org/10.1038/367069A0,,,JournalArticle,unknown,cortical,
32,1994,A new model of diffuse brain injury in rats. Part I: Pathophysiology and biomechanics.,"A. Marmarou, M. Foda, W. V. D. Brink, J. Campbell, H. Kita, K. Demetriadou, et al.",Journal of Neurosurgery,1994-02-01,1264,66,140.77,Computational Neuroscience and AI,non-human,Positions A new model of diffuse brain injury in rats. Part I: Pathophysiology and biomechanics. within Computational Neuroscience and AI.,"high citation signal (1,264); open-access PDF metadata","Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3171/JNS.1994.80.2.0291,46714bade86f72c49deefc07032b64b9ac597e27,https://doi.org/10.3171/JNS.1994.80.2.0291,https://doi.org/10.3171/jns.1994.80.2.0291,,JournalArticle,unknown,brain; brain in title,
33,1994,Localization of the melanocortin-4 receptor (MC4-R) in neuroendocrine and autonomic control circuits in the brain.,"K. Mountjoy, M. Mortrud, M. Low, R. Simerly, R. Cone",Molecular Endocrinology,1994-10-01,1212,84,138.82,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Localization of the melanocortin-4 receptor (MC4-R) in neuroendocrine and autonomic control circuits in the brain. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,212); open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1210/MEND.8.10.7854347,bae246df03428ab5d4dcbe21d00f6d40f7cde706,https://doi.org/10.1210/MEND.8.10.7854347,https://academic.oup.com/mend/article-pdf/8/10/1298/9079990/mend1298.pdf,,JournalArticle,unknown,brain; brain in title,
34,1994,Alterations in glutathione levels in Parkinson's disease and other neurodegenerative disorders affecting basal ganglia,"Jeswinder Sian, D. Dexter, A. Lees, S. Daniel, Y. Agid, F. Javoy-Agid, et al.",Annals of Neurology,1994-09-01,1182,20,144.56,Clinical Neurology and Neurodegeneration,non-human,Positions Alterations in glutathione levels in Parkinson's disease and other neurodegenerative disorders affecting basal ganglia within Clinical Neurology and Neurodegeneration.,"high citation signal (1,182); recognized venue","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/ana.410360305,c8e5bfae70de3c61d94d4ea533ebc7d38387aa4d,https://doi.org/10.1002/ana.410360305,,,JournalArticle,unknown,basal ganglia; glia,
35,1994,Overexpression of BCL-2 in transgenic mice protects neurons from naturally occurring cell death and experimental ischemia.,"J. Martinou, M. Dubois-Dauphin, J. Staple, I. Rodriguez, H. Frankowski, M. Missotten, et al.",Neuron,1994-10-01,1139,41,147.9,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Overexpression of BCL-2 in transgenic mice protects neurons from naturally occurring cell death and experimental ischemia. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,139); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0896-6273(94)90266-6,da89fba5e8f78d3b67991d713031e67f0e099509,https://doi.org/10.1016/0896-6273(94)90266-6,,,JournalArticle,unknown,neuron; neuroscience term,
36,1994,The functional organization of human extrastriate cortex: a PET-rCBF study of selective attention to faces and locations,"J. Haxby, B. Horwitz, Leslie G. Ungerleider, J. Maisog, P. Pietrini, C. Grady",Journal of Neuroscience,1994-11-01,1110,52,157.63,Cognitive and Systems Neuroscience,human;non-human,The functional dissociation of human extrastriate cortical processing streams for the perception of face identity and location was investigated in healthy men by measuring visual task-related changes in regional cerebral blood flow (rCBF) with positron emission tomography (PET) and H2(15)O.,"high citation signal (1,110); recognized venue; open-access PDF metadata; human evidence signal","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.14-11-06336.1994,40e24ba823e7ef25954ab418905560fe06f6b503,https://doi.org/10.1523/JNEUROSCI.14-11-06336.1994,https://www.jneurosci.org/content/jneuro/14/11/6336.full.pdf,,JournalArticle,unknown,cerebral; cortex; cortical; prefrontal; neuroscience term,"The functional dissociation of human extrastriate cortical processing streams for the perception of face identity and location was investigated in healthy men by measuring visual task-related changes in regional cerebral blood flow (rCBF) with positron emission tomography (PET) and H2(15)O. Separate scans were obtained while subjects performed face matching, location matching, or sensorimotor control tasks. The matching tasks used identical stimuli for some scans and stimuli of equivalent visual complexity for others. Face matching was associated with selective rCBF increases in the fusiform gyrus in occipital and occipitotemporal cortex bilaterally and in a right prefrontal area in the inferior frontal gyrus. Location matching was associated with selective rCBF increases in dorsal occipital, superior parietal, and intraparietal sulcus cortex bilaterally and in dorsal right premotor cortex. Decreases in rCBF, relative to the sensorimotor control task, were observed for both matching tasks in auditory, auditory association, somatosensory, and midcingulate cortex. These results suggest that, within a sensory modality, selective attention is associated with increased activity in those cortical areas that process the attended information but is not associated with decreased activity in areas that process unattended visual information. Selective attention to one sensory modality, on the other hand, is associated with decreased activity in cortical areas dedicated to processing input from other sensory modalities. Direct comparison of our results with those from other PET-rCBF studies of extrastriate cortex demonstrates agreement in the localization of cortical areas mediating face and location perception and dissociations between these areas and those mediating the perception of color and motion."
37,1994,Mice lacking brain-derived neurotrophic factor develop with sensory deficits,"P. Ernfors, Kuo-Fen Lee, R. Jaenisch",Nature,1994-03-10,1076,56,146.87,General Brain Science and Reviews,non-human,Positions Mice lacking brain-derived neurotrophic factor develop with sensory deficits within General Brain Science and Reviews.,"high citation signal (1,076); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/368147A0,d0118319bfc0198c3ab3d5908814be14c21a3755,https://doi.org/10.1038/368147A0,,,JournalArticle,unknown,brain; brain in title,
38,1994,Identification of two distinct synucleins from human brain,"R. Jakes, M. Spillantini, M. Goedert",FEBS Letters,1994-05-23,1068,48,142.14,"EEG, MEG, and Electrophysiology",ECoG;human;non-human,Two abundant proteins of 140 and 134 amino acids were purified and sequenced from human brain.,"high citation signal (1,068); open-access PDF metadata; human evidence signal","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0014-5793(94)00395-5,3458994c46121807f6149f7c4acf31a0a2467bfb,https://doi.org/10.1016/0014-5793(94)00395-5,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1016/0014-5793%2894%2900395-5,,JournalArticle; Study,unknown,brain; ecog; brain in title,"Two abundant proteins of 140 and 134 amino acids were purified and sequenced from human brain. They were identified through their reactivity on immunoblots with a partially characterised monoclonal antibody that recognises tau protein in a phosphorylation-dependent manner. The 140 amino acid protein is identical with the precursor of the non-Aβ component of Alzheimer's disease amyloid which in turn is highly homologous to synuclein from Torpedo electroplaques and rat brain. The 134 amino acid protein is the human homologue of bovine phosphoneuroprotein 14; it is 61% identical in sequence to the 140 amino acid protein. The previously unrecognised homology between these two proteins defines a family of human brain synucleins. We refer to the 140 and 134 amino acid proteins as α-synuclein and β-synuclein, respectively. Both synucleins are expressed predominantly in brain, where they are concentrated in presynaptic nerve terminals."
39,1994,Targeted disruption of the BDNF gene perturbs brain and sensory neuron development but not motor neuron development.,"K. R. Jones, I. Fariñas, C. Backus, L. Reichardt",Cell,1994-03-25,1066,40,156.51,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Targeted disruption of the BDNF gene perturbs brain and sensory neuron development but not motor neuron development. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,066); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0092-8674(94)90377-8,7d7647b30262ea45951a86c116bd198ac4725740,https://doi.org/10.1016/0092-8674(94)90377-8,https://europepmc.org/articles/pmc2711896?pdf=render,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
40,1994,Long-term gene expression and phenotypic correction using adeno-associated virus vectors in the mammalian brain,"M. Kaplitt, P. Leone, R. Samulski, Xiao Xiao, D. Pfaff, K. O'Malley, et al.",Nature Genetics,1994,1059,18,145.39,General Brain Science and Reviews,,Positions Long-term gene expression and phenotypic correction using adeno-associated virus vectors in the mammalian brain within General Brain Science and Reviews.,"high citation signal (1,059); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/NG1094-148,a9b5b2cc0b8b1e43b5df7e2a08a071d89eb244c8,https://doi.org/10.1038/NG1094-148,,,JournalArticle,unknown,brain; brain in title,
41,1994,Gases as biological messengers: nitric oxide and carbon monoxide in the brain,"T. Dawson, S. Snyder",Journal of Neuroscience,1994-09-01,1049,28,160.62,"Cellular, Molecular, and Synaptic Neuroscience",ECoG;human,"In a remarkably brief period of time, NO and CO have been recognized as putative neurotransmitters.","high citation signal (1,049); recognized venue; open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1523/JNEUROSCI.14-09-05147.1994,3529813bb42be988d4b44c57babaa6cea6caa1b4,https://doi.org/10.1523/JNEUROSCI.14-09-05147.1994,https://www.jneurosci.org/content/jneuro/14/9/5147.full.pdf,,Review; JournalArticle,unknown,brain; neuron; ecog; brain in title; neuroscience term,"In a remarkably brief period of time, NO and CO have been recognized as putative neurotransmitters. These two novel messenger molecules have greatly expanded the criteria for candidacy of a chemical for the status of neurotransmitter and our notions about how synaptic transmission takes place. The involvement of NO and CO in several important aspects of neuronal function suggests that agents affecting the synthesis, transactions, and disposition of these gases are bound to have clinical relevance."
42,1994,Direct signaling from astrocytes to neurons in cultures of mammalian brain cells.,M. Nedergaard,Science,1994-03-25,1047,28,153.18,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Direct signaling from astrocytes to neurons in cultures of mammalian brain cells. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,047); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.8134839,c7e42a1df855897b788451018f726dc2c1db4a1b,https://doi.org/10.1126/SCIENCE.8134839,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
43,1994,Requirement for BDNF in activity-dependent survival of cortical neurons.,"Anirvan Ghosh, J. Carnahan, M. Greenberg",Science,1994-03-18,1018,41,146.68,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Requirement for BDNF in activity-dependent survival of cortical neurons. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,018); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.7907431,0bcdbbf873c620ced7c3bfce417edb18902fe56e,https://doi.org/10.1126/SCIENCE.7907431,,,JournalArticle,unknown,cortical; neuron; neuroscience term,
44,1994,Functional comparisons of three glutamate transporter subtypes cloned from human motor cortex,"J. Arriza, W. Fairman, J. Wadiche, G. Murdoch, M. Kavanaugh, S. Amara",Journal of Neuroscience,1994-09-01,1010,115,153.94,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,Reuptake plays an important role in regulating synaptic and extracellular concentrations of glutamate.,"high citation signal (1,010); recognized venue; open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.14-09-05559.1994,5ecbbd3ea9692a6ed4d2b63f15bfd4b547517bf8,https://doi.org/10.1523/JNEUROSCI.14-09-05559.1994,https://www.jneurosci.org/content/jneuro/14/9/5559.full.pdf,,JournalArticle,unknown,brain; cortex; cerebellum; neuroscience term,"Reuptake plays an important role in regulating synaptic and extracellular concentrations of glutamate. Three glutamate transporters expressed in human motor cortex, termed EAAT1, EAAT2, and EAAT3 (for excitatory amino acid transporter), have been characterized by their molecular cloning and functional expression. Each EAAT subtype mRNA was found in all human brain regions analyzed. The most prominent regional variation in message content was in cerebellum where EAAT1 expression predominated. EAAT1 and EAAT3 mRNAs were also expressed in various non- nervous tissues, whereas expression of EAAT2 was largely restricted to brain. The kinetic parameters and pharmacological characteristics of transport mediated by each EAAT subtype were determined in transfected mammalian cells by radio-label uptake and in microinjected oocytes by voltage-clamp measurements. The affinities of the EAAT subtypes for L- glutamate were similar, with Km determinations varying from 48 to 97 microM in the mammalian cell assay and from 18 to 28 microM in oocytes. Glutamate uptake inhibitors were used to compare the pharmacologies of the EAAT subtypes. The EAAT2 subtype was distinguishable from the EAAT1/EAAT3 subtypes by the potency of several inhibitors, but most notably by sensitivity to kainic acid (KA) and dihydrokainic acid (DHK). KA and DHK potently inhibited EAAT2 transport, but did not significantly affect transport by EAAT1/EAAT3. Using voltage-clamp measurements, most inhibitors were found to be substrates that elicited transport currents. In contrast, KA and DHK did not evoke currents and they were found to block EAAT2-mediated transport competitively. This selective interaction with the EAAT2 subtype could be a significant factor in KA neurotoxicity. These studies provide a foundation for understanding the role of glutamate transporters in human excitatory neurotransmission and in neuropathology."
45,1994,In vivo visualization of myelin water in brain by magnetic resonance,"A. MacKay, K. Whittall, Julian Adler, David K. B. Li, D. Paty, D. Graeb",Magnetic Resonance in Medicine,1994-06-01,972,82,133.05,Neuroimaging and Brain Mapping,MRI,Positions In vivo visualization of myelin water in brain by magnetic resonance within Neuroimaging and Brain Mapping.,high citation signal (972),"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/mrm.1910310614,8da1e90bb8f79f2d921b13b3cc1b888517d66d7a,https://doi.org/10.1002/mrm.1910310614,,,JournalArticle,unknown,brain; brain in title,
46,1994,Image and Brain,S. Kosslyn,Unknown venue,1994,962,76,131.66,General Brain Science and Reviews,,Positions Image and Brain within General Brain Science and Reviews.,high citation signal (962),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,548d54cb5b2a6dbda3fbcba1b3cedd8ee3dc4d0a,https://www.semanticscholar.org/paper/548d54cb5b2a6dbda3fbcba1b3cedd8ee3dc4d0a,,,paper,unknown,brain; brain in title,
47,1994,Combined spatial and temporal imaging of brain activity during visual selective attention in humans,"H. Heinze, G. Mangun, W. Burchert, H. Hinrichs, M. Scholz, T. Münte, et al.",Nature,1994-12-08,952,48,144.67,Cognitive and Systems Neuroscience,human,Positions Combined spatial and temporal imaging of brain activity during visual selective attention in humans within Cognitive and Systems Neuroscience.,high citation signal (952); recognized venue; human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/372543A0,72413263e9fe9efe131ec2f027195c59207a8c40,https://doi.org/10.1038/372543A0,,,JournalArticle,unknown,brain; brain in title,
48,1994,p35 is a neural-specific regulatory subunit of cyclin-dependent kinase 5,"L. Tsai, I. Delalle, V. Caviness, Teresa Chae, E. Harlow",Nature,1994-09-29,949,33,137.42,General Brain Science and Reviews,,Positions p35 is a neural-specific regulatory subunit of cyclin-dependent kinase 5 within General Brain Science and Reviews.,high citation signal (949); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/371419A0,ee407742ba7b6557663392b03624e24306b634df,https://doi.org/10.1038/371419A0,,,JournalArticle,unknown,neural,
49,1994,Neural mechanisms underlying melodic perception and memory for pitch,"R. Zatorre, Alan C. Evans, E. Meyer",Journal of Neuroscience,1994-04-01,903,44,160.32,Cognitive and Systems Neuroscience,MRI;human;non-human;connectome,The neural correlates of music perception were studied by measuring cerebral blood flow (CBF) changes with positron emission tomography (PET).,high citation signal (903); recognized venue; open-access PDF metadata; human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.14-04-01908.1994,d522369da6952a43b0efcb6cbcd0a0bff22cdbd1,https://doi.org/10.1523/JNEUROSCI.14-04-01908.1994,https://www.jneurosci.org/content/jneuro/14/4/1908.full.pdf,,JournalArticle,unknown,cerebral; cortex; cortical; neural; prefrontal; mri; neuroscience term,"The neural correlates of music perception were studied by measuring cerebral blood flow (CBF) changes with positron emission tomography (PET). Twelve volunteers were scanned using the bolus water method under four separate conditions: (1) listening to a sequence of noise bursts, (2) listening to unfamiliar tonal melodies, (3) comparing the pitch of the first two notes of the same set of melodies, and (4) comparing the pitch of the first and last notes of the melodies. The latter two conditions were designed to investigate short-term pitch retention under low or high memory load, respectively. Subtraction of the obtained PET images, superimposed on matched MRI scans, provides anatomical localization of CBF changes associated with specific cognitive functions. Listening to melodies, relative to acoustically matched noise sequences, resulted in CBF increases in the right superior temporal and right occipital cortices. Pitch judgments of the first two notes of each melody, relative to passive listening to the same stimuli, resulted in right frontal-lobe activation. Analysis of the high memory load condition relative to passive listening revealed the participation of a number of cortical and subcortical regions, notably in the right frontal and right temporal lobes, as well as in parietal and insular cortex. Both pitch judgment conditions also revealed CBF decreases within the left primary auditory cortex. We conclude that specialized neural systems in the right superior temporal cortex participate in perceptual analysis of melodies; pitch comparisons are effected via a neural network that includes right prefrontal cortex, but active retention of pitch involves the interaction of right temporal and frontal cortices."
50,1994,Neuronal selectivities to complex object features in the ventral visual pathway of the macaque cerebral cortex.,"Eucaly Kobatake, Keiji Tanaka",Journal of Neurophysiology,1994-03-01,901,46,135.68,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Neuronal selectivities to complex object features in the ventral visual pathway of the macaque cerebral cortex. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (901),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/JN.1994.71.3.856,9a4880278882962ccecd03d70d478507b1f2b851,https://doi.org/10.1152/JN.1994.71.3.856,,,JournalArticle,unknown,cerebral; cortex; neuron; neuroscience term,
51,1994,Tumor necrosis factor-α (TNF-α) increases both in the brain and in the cerebrospinal fluid from parkinsonian patients,"M. Mogi, M. Harada, P. Riederer, H. Narabayashi, K. Fujita, T. Nagatsu",Unknown venue,1994-01-03,896,16,131.58,Clinical Neurology and Neurodegeneration,human,Positions Tumor necrosis factor-α (TNF-α) increases both in the brain and in the cerebrospinal fluid from parkinsonian patients within Clinical Neurology and Neurodegeneration.,high citation signal (896); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0304-3940(94)90746-3,0146ad7159612d72d28bb4edc3a78db3d0ea71bc,https://doi.org/10.1016/0304-3940(94)90746-3,,,paper,unknown,brain; brain in title,
52,1994,"ORL1, a novel member of the opioid receptor family","C. Mollereau, M. Parmentier, P. Mailleux, J. Butour, C. Moisand, P. Chalon, et al.",FEBS Letters,1994-03-14,892,29,137.9,"EEG, MEG, and Electrophysiology",EEG;human;non-human,"Selective PCR amplification of human and mouse genomic DNAs with oligonucleotides encoding highly conserved regions of the δ-opioid and somatostatin receptors generated a human DNA probe (hOP01, 761 bp) and its murine counterpart (mOP86, 447 bp).",high citation signal (892); human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0014-5793(94)80235-1,b9f954179b080fb67af4f6685bb267330e9764f8,https://doi.org/10.1016/0014-5793(94)80235-1,,,JournalArticle,unknown,brain; hippocampus; amygdala; neuroscience term,"Selective PCR amplification of human and mouse genomic DNAs with oligonucleotides encoding highly conserved regions of the δ-opioid and somatostatin receptors generated a human DNA probe (hOP01, 761 bp) and its murine counterpart (mOP86, 447 bp). hOP01 was used to screen a cDNA library from human brainstem. A clone (named hORL1) was isolated, sequenced and found to encode a protein of 370 amino acids whose primary structure displays the seven putative membrane-spanning domains of a G protein-coupled membrane receptor. The hORL1 receptor is most closely related to opioid receptors not only on structural (sequence) but also on functional grounds: hORLl is 49-50% identical to the murine μ-, δ- and κ-opioid receptors and, in CHO-K1 cells stably transfected with a pRc/CMV:hORLl construct, ORL1 mediates inhibition of adenylyl cyclase by etorphine, a 'universal' (nonselective) opiate agonist. Yet, hORLl appears not to be a typical opioid receptor. Neither is it a somatostatin or σ (N-allylnormetazocine) receptor. mRNAs hybridizing with synthetic oligonucleotides complementary to mOP86 are present in many regions of the mouse brain and spinal cord, particularly in limbic (amygdala, hippocampus, septum, habenula,⋯) and hypothalamic structures. We conclude that the hORL1 receptor is a new member of the opioid receptor family with a potential role in modulating a number of brain functions, including instinctive behaviours and emotions."
53,1994,"Emotion, memory and the brain.",Joseph E LeDoux,Scientific American,1994-06-01,888,31,130.22,Cognitive and Systems Neuroscience,,"Positions Emotion, memory and the brain. within Cognitive and Systems Neuroscience.",high citation signal (888),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/SCIENTIFICAMERICAN0694-50,9b7c5f6919febbd5de7f8264b6d4052a082ec3d5,https://doi.org/10.1038/SCIENTIFICAMERICAN0694-50,,,Review; JournalArticle,unknown,brain; brain in title,
54,1994,Brain regions associated with acquisition and retrieval of verbal episodic memory,"T. Shallice, P. Fletcher, P. Fletcher, C. Frith, C. Frith, P. Grasby, et al.",Nature,1994-04-14,882,26,142.1,Cognitive and Systems Neuroscience,,Positions Brain regions associated with acquisition and retrieval of verbal episodic memory within Cognitive and Systems Neuroscience.,high citation signal (882); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/368633A0,f572c2d08eb53d3d953a17f8e7f4d98626a1113b,https://doi.org/10.1038/368633A0,,,JournalArticle,unknown,brain; brain in title,
