rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
34,1978,"Somatostatin in hypothalamus, extrahypothalamic brain, and peripheral tissues of the rat.","Y. C. Patel, Seymour Reichlin",Endocrinology,1978-02-01,464,6,119.76,General Brain Science and Reviews,non-human,"Positions Somatostatin in hypothalamus, extrahypothalamic brain, and peripheral tissues of the rat. within General Brain Science and Reviews.",high citation signal (464),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1210/ENDO-102-2-523,d46837f904352825748a5b1f44f4994e08fd91d9,https://doi.org/10.1210/ENDO-102-2-523,,,JournalArticle; Study,unknown,brain; brain in title,
35,1978,The bilingual brain.,"G. Ojemann, H. Whitaker",Archives of Neurology,1978-07-01,461,3,130.44,Clinical Neurology and Neurodegeneration,,Positions The bilingual brain. within Clinical Neurology and Neurodegeneration.,high citation signal (461); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEUR.1978.00500310011002,5fa9ffd9df1a4b272ecf9e908dddbbb3fd90a7ca,https://doi.org/10.1001/ARCHNEUR.1978.00500310011002,,,JournalArticle; CaseReport,unknown,brain; brain in title,
36,1978,Intermediate filaments in nervous tissues,"R. Liem, S. Yen, G. Salomon, M. Shelanski",Journal of Cell Biology,1978-12-01,458,1,138.52,"Cellular, Molecular, and Synaptic Neuroscience",non-human,Intermediate filaments have been isolated from rabbit intradural spinal nerve roots by the axonal flotation method.,high citation signal (458); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1083/jcb.79.3.637,baa0fe91c8924894fcb8a65ba1495271cb30627a,https://doi.org/10.1083/jcb.79.3.637,https://rupress.org/jcb/article-pdf/79/3/637/1073271/637.pdf,,JournalArticle; Study,unknown,brain; neuron; glia; neuroscience term,"Intermediate filaments have been isolated from rabbit intradural spinal nerve roots by the axonal flotation method. This method was modified to avoid exposure of axons to low ionic strength medium. The purified filaments are morphologically 75-80 percent pure. The gel electrophoretogram shows four major bands migrating at 200,000, 145,000, 68,000, and 60,000 daltons, respectively. A similar preparation from rabbit brain shows four major polypeptides with mol wt of 200,000 145,000, 68,000, and 51,000 daltons. These results indicate that the neurofilament is composed of a triplet of polypepetides with mol wt of 200,000, 145,000, and 68,000 daltons. The 51,000-dalton band that appears in brain filament preparations as the major polypeptide seems to be of glial origin. The significance of the 60,000- dalton band in the nerve root filament preparation is unclear at this time. Antibodies raised against two of the triplet proteins isolated from calf brain localize by immunofluorescence to neurons in central and peripheral nerve. On the other hand, an antibody to the 51,000-dalton polypeptide gives only glial staining in the brain, and very weak peripheral nerve staining. Prolonged exposure of axons to low ionic strength medium solubilizes almost all of the triplet polypeptides, leaving behind only the 51,000- dalton component. This would indicate that the neurofilament is soluble at low ionic strength, whereas the glial filament is not. These results indicate that neurofilaments and glial filaments are composed of different polypeptides and have different solubility characteristics."
37,1978,Ischaemic brain damage in fatal non-missile head injuries.,D. Graham,Journal of Neurological Sciences,1978-12-01,457,12,130.28,General Brain Science and Reviews,,Positions Ischaemic brain damage in fatal non-missile head injuries. within General Brain Science and Reviews.,high citation signal (457); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0022-510X(78)90124-7,060f4692d4c5f8d33e7de4c64a87459a236ed7d6,https://doi.org/10.1016/0022-510X(78)90124-7,,,JournalArticle,unknown,brain; brain in title,
38,1978,Peptides in the brain: the new endocrinology of the neuron.,R. Guillemin,Science,1978-10-27,455,7,138.2,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Peptides in the brain: the new endocrinology of the neuron. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (455); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.212832,550d84f22966a2439c34853c708e0058bbbdfe7d,https://doi.org/10.1126/SCIENCE.212832,,,Review; JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
39,1978,Early insults to the injured brain.,"J. Miller, R. Sweet, R. Narayan, D. Becker",Journal of the American Medical Association (JAMA),1978-08-04,445,10,117.81,General Brain Science and Reviews,,Positions Early insults to the injured brain. within General Brain Science and Reviews.,high citation signal (445),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1978.03290050029011,34db71336838f62493f1bdf3989a269e14ec955f,https://doi.org/10.1001/JAMA.1978.03290050029011,,,JournalArticle,unknown,brain; brain in title,
40,1978,Presynaptic modulation of beta adrenergic receptors in rat cerebral cortex after treatment with antidepressants.,"B. Wolfe, T. Harden, J. Sporn, P. Molinoff",Journal of Pharmacology and Experimental Therapeutics,1978-11-01,440,4,126.0,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"Treatment with desmethylimipramine (DMI), a tricyclic antidepressant, for 7 to 21 days resulted in a 35 to 45% decrease in the accumulation of adenosine cyclic 3':5'-monophosphate (cAMP) in response to a maximally effective concentration of (-)-isoproterenol (ISO) in rat cerebral cortical slices.",high citation signal (440); human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)31441-2,1ba37cedb7c181d817a7b8d527a8715597db0172,https://doi.org/10.1016/s0022-3565(25)31441-2,,,JournalArticle,unknown,cerebral; cortex; cortical; synapse; neuroscience term,"Treatment with desmethylimipramine (DMI), a tricyclic antidepressant, for 7 to 21 days resulted in a 35 to 45% decrease in the accumulation of adenosine cyclic 3':5'-monophosphate (cAMP) in response to a maximally effective concentration of (-)-isoproterenol (ISO) in rat cerebral cortical slices. The EC50 for ISO-stimulated cAMP accumulation was not affected by DMI administration. The diminution in responsiveness to catecholamines was accompanied by a 35 to 40% decrease in the density of beta adrenergic receptors as measured by the binding of [125I]iodohydroxybenzylpindolol. Decreases in ISO-sensitive cAMP accumulation and in beta adrenergic receptor density were temporally correlated, maximal decreases being observed within 5 to 7 days. Within 7 days after cessation of chronic DMI treatment ISO-stimulated cAMP accumulation and beta adrenergic receptor density returned to normal. The role of presynaptic nerve terminals in mediating these phenomena was also investigated. Treatment of newborn rats with 6--hydroxydopamine inhibited the development of noradrenergic nerve terminals in the cerebral cortex and blocked the effects of DMI on cortical cAMP accumulation and on beta adrenergic receptor density. The administration of the beta adrenergic receptor antagonist propranolol led to increases in maximal ISO-stimulated cAMP accumulations and beta adrenergic receptor density in the rat cerebral cortex. This increase was not affected by the simultaneous administration of propranolol and DMI. Thus, the effect of DMI appears to be mediated through an action of norepinephrine at beta adrenergic receptors. Chronic treatment with two other clinically effective antidepressants, pargyline and iprindole, led to effects similar to those observed with DMI administration. Pretreatment of neonates with 6-hydroxydopamine blocked the effect of iprindole on beta adrenergic receptors. Preincubation of cortical membranes with guanosinetriphosphate before determination of the density of beta adrenergic receptors had no effect on the decreased number of receptors had no effect on the decreased number of receptors seen in DMI-treated animals. These experiments suggest that antidepressants, acting presynaptically, increase the concentration of transmitter at noradrenergic synapses and induce a compensatory decrease in the density of beta adrenergic receptors."
41,1978,The monoamine innervation of rat cerebral cortex: synaptic and nonsynaptic axon terminals.,"A. Beaudet, L. Descarries",Neuroscience,1978-10-01,440,2,132.8,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions The monoamine innervation of rat cerebral cortex: synaptic and nonsynaptic axon terminals. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (440); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0306-4522(78)90115-X,ceffe92127ef6efb645c088de0abd288379bf04e,https://doi.org/10.1016/0306-4522(78)90115-X,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
42,1978,Brain endolases as specific markers of neuronal and glial cells.,"D. Schmechel, P. Marangos, A. Zis, M. Brightman, F. Goodwin",Science,1978-01-20,435,3,139.4,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Brain endolases as specific markers of neuronal and glial cells. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (435); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.339349,09758279bc8a687bd3a5ead02035d4b43045477a,https://doi.org/10.1126/SCIENCE.339349,,,JournalArticle,unknown,brain; neuron; glia; brain in title; neuroscience term,
43,1978,A rapid method for the preparation of relatively pure metabolically competent synaptosomes from rat brain.,"R. Booth, J. Clark",Biochemical Journal,1978-11-15,434,7,121.56,Neuroimaging and Brain Mapping,non-human,Positions A rapid method for the preparation of relatively pure metabolically competent synaptosomes from rat brain. within Neuroimaging and Brain Mapping.,high citation signal (434); open-access PDF metadata,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1042/BJ1760365,7801ebf364f7f35aacf6c0f8ea08603441991788,https://doi.org/10.1042/BJ1760365,https://europepmc.org/articles/pmc1186243?pdf=render,,JournalArticle,unknown,brain; brain in title,
44,1978,Microsurgical anatomy of the posterior cerebral artery.,"A. Zeal, A. Rhoton",Journal of Neurosurgery,1978-04-01,432,23,111.27,General Brain Science and Reviews,,Positions Microsurgical anatomy of the posterior cerebral artery. within General Brain Science and Reviews.,high citation signal (432),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3171/JNS.1978.48.4.0534,2776a80ebbb4c1d75be36afdf8428307ae791241,https://doi.org/10.3171/JNS.1978.48.4.0534,,,JournalArticle,unknown,cerebral,
45,1978,NEUTRAL AMINO ACIDS IN THE BRAIN: CHANGES IN RESPONSE TO FOOD INGESTION 1,"J. Fernstrom, D. Faller",Journal of Neurochemistry,1978-06-01,414,9,116.51,General Brain Science and Reviews,,Positions NEUTRAL AMINO ACIDS IN THE BRAIN: CHANGES IN RESPONSE TO FOOD INGESTION 1 within General Brain Science and Reviews.,high citation signal (414),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1978.tb10489.x,48f6af7cb4de2c38df4020de82db19c002f37792,https://doi.org/10.1111/j.1471-4159.1978.tb10489.x,,,JournalArticle,unknown,brain; brain in title,
46,1978,Evidence for two separate opiate peptide neuronal systems,"S. Watson, H. Akil, C. W. Richard, J. Barchas",Nature,1978-09-21,410,1,129.53,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Evidence for two separate opiate peptide neuronal systems within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (410); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/275226A0,5546b5246081e4c136f00f2455f5b7a3c42501ad,https://doi.org/10.1038/275226A0,,,JournalArticle,unknown,neuron; neuroscience term,
47,1978,The Mindful Brain: Cortical Organization and the Group-Selective Theory of Higher Brain Function,"G. Edelman, V. Mountcastle",Unknown venue,1978,409,5,118.29,General Brain Science and Reviews,,Positions The Mindful Brain: Cortical Organization and the Group-Selective Theory of Higher Brain Function within General Brain Science and Reviews.,high citation signal (409),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,20bf939284a3872672999a20d585aa2f99e48cbb,https://www.semanticscholar.org/paper/20bf939284a3872672999a20d585aa2f99e48cbb,,,paper,unknown,brain; cortical; brain in title,
48,1978,An endogenous protein modulates the affinity of GABA and benzodiazepine receptors in rat brain,"A. Guidotti, G. Toffano, E. Costa",Nature,1978-10-12,409,2,129.49,General Brain Science and Reviews,non-human,Positions An endogenous protein modulates the affinity of GABA and benzodiazepine receptors in rat brain within General Brain Science and Reviews.,high citation signal (409); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/275553A0,72a46f2e013074e105f8b70af1132b4595d4dd65,https://doi.org/10.1038/275553A0,,,JournalArticle,unknown,brain; brain in title,
49,1978,"Isolation, structure and biological activity of two cholecystokinin octapeptides from sheep brain","G. Dockray, R. A. Gregory, J. Hutchison, J. Harris, M. Runswick",Nature,1978-08-17,408,2,128.25,General Brain Science and Reviews,,"Positions Isolation, structure and biological activity of two cholecystokinin octapeptides from sheep brain within General Brain Science and Reviews.",high citation signal (408); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/274711A0,66c9acacf8cbc5e0a68b7871554118bfee7ea893,https://doi.org/10.1038/274711A0,,,JournalArticle,unknown,brain; brain in title,
50,1978,"The Ferrier Lecture, 1977 The neuron network of the cerebral cortex: a functional interpretation",J. Szentágothai,Proceedings of the Royal Society of London. Series B. Biological Sciences,1978-05-16,407,6,134.6,"EEG, MEG, and Electrophysiology",EEG;connectome,"Positions The Ferrier Lecture, 1977 The neuron network of the cerebral cortex: a functional interpretation within EEG, MEG, and Electrophysiology.",high citation signal (407); recognized venue,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1098/rspb.1978.0043,20b10fceab2b69f7931fa738696ef3b54790ba4d,https://doi.org/10.1098/rspb.1978.0043,,,JournalArticle,unknown,cerebral; cortex; neuron; neuroscience term,
51,1978,Oestrogen modulates progestin receptor concentrations in some rat brain regions but not in others,"N. MacLusky, B. McEwen",Nature,1978-07-20,407,10,129.4,General Brain Science and Reviews,non-human,Positions Oestrogen modulates progestin receptor concentrations in some rat brain regions but not in others within General Brain Science and Reviews.,high citation signal (407); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/274276A0,a5017dfdcaceb27c92adacfdfe1707ace6f081d9,https://doi.org/10.1038/274276A0,,,JournalArticle,unknown,brain; brain in title,
52,1978,Social grouping cannot account for cerebral effects of enriched environments.,"Mark R. Rosenzweig, Edward L. Bennett, M. Hebert, H. Morimoto",Brain Research,1978-09-29,405,10,122.11,General Brain Science and Reviews,,Positions Social grouping cannot account for cerebral effects of enriched environments. within General Brain Science and Reviews.,high citation signal (405); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(78)90340-2,7399fd6a248a989afbe43f936181754a6a0e3b81,https://doi.org/10.1016/0006-8993(78)90340-2,,,JournalArticle,unknown,cerebral,
53,1978,"Clinical restitution following cerebral ischemia in hypo-, normo- and hyperglycemic rats","E. Siemkowicz, A. Hansen",Acta Neurologica Scandinavica,1978-07-01,399,1,117.25,Clinical Neurology and Neurodegeneration,human;non-human,Rats with different levels of blood glucose concentration were exposed to 10 min of complete brain ischemia achieved by compression of neck vessels by a pneumatic cuff.,high citation signal (399); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1600-0404.1978.tb02855.x,5e9eab8d19710f99b66badb81fe93b9272bb559f,https://doi.org/10.1111/j.1600-0404.1978.tb02855.x,https://doi.org/10.1111/j.1600-0404.1978.tb02855.x,,JournalArticle,unknown,brain; cerebral,Rats with different levels of blood glucose concentration were exposed to 10 min of complete brain ischemia achieved by compression of neck vessels by a pneumatic cuff.
54,1978,Feedback inhibition of brain noradrenaline neurons by tricyclic antidepressants: alpha-receptor mediation.,"T. Svensson, T. Usdin",Science,1978-12-08,398,6,135.8,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Feedback inhibition of brain noradrenaline neurons by tricyclic antidepressants: alpha-receptor mediation. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (398); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.213833,e187be231d75d1246f3d932a58ad5c864506b4c0,https://doi.org/10.1126/SCIENCE.213833,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
55,1978,"ABNORMAL NEURONAL MIGRATION, DERANGED CEREBRAL CORTICAL ORGANIZATION, AND DIFFUSE WHITE MATTER ASTROCYTOSIS OF HUMAN FETAL BRAIN: A MAJOR EFFECT OF METHYLMERCURY POISONING IN UTERO","B. H. Choi, L. Lapham, L. Amin-zaki, T. Saleem",Journal of Neuropathology and Experimental Neurology,1978-11-01,393,16,141.97,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"Positions ABNORMAL NEURONAL MIGRATION, DERANGED CEREBRAL CORTICAL ORGANIZATION, AND DIFFUSE WHITE MATTER ASTROCYTOSIS OF HUMAN FETAL BRAIN: A MAJOR EFFECT OF METHYLMERCURY POISONING IN UTERO within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (393); recognized venue; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1097/00005072-197811000-00001,3fd2880f59b911fac754c610a9a585c7e73911d2,https://doi.org/10.1097/00005072-197811000-00001,,,JournalArticle; CaseReport,unknown,brain; cerebral; cortical; neuron; brain in title; neuroscience term,
56,1978,High-performance thin-layer chromatography and densitometric determination of brain ganglioside compositions of several species.,"Susumu Ando, Nan-Chen Chang, Robert K. Yu",Analytical Biochemistry,1978-09-01,375,10,114.73,General Brain Science and Reviews,,Positions High-performance thin-layer chromatography and densitometric determination of brain ganglioside compositions of several species. within General Brain Science and Reviews.,high citation signal (375),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0003-2697(78)90373-1,44b4aef92a180fe9b815021b53111b1615c652b9,https://doi.org/10.1016/0003-2697(78)90373-1,,,JournalArticle; Study,unknown,brain; brain in title,
57,1978,Muscimol binding in rat brain: association with synaptic GABA receptors.,"K. Beaumont, W. Chilton, H. Yamamura, S. Enna",Brain Research,1978-06-09,370,11,127.69,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Muscimol binding in rat brain: association with synaptic GABA receptors. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (370); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(78)90385-2,baaf8e6ee96d50aacc6854c2882990c4fdc80bd1,https://doi.org/10.1016/0006-8993(78)90385-2,,,JournalArticle,unknown,brain; brain in title,
58,1978,Event-related brain potentials in man,"E. Callaway, P. Tueting, S. Koslow",Unknown venue,1978,363,1,114.15,General Brain Science and Reviews,,Positions Event-related brain potentials in man within General Brain Science and Reviews.,high citation signal (363),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/b978-0-12-155150-6.x5001-9,1608422e872ff5bcc77c5663685b50a05e085287,https://doi.org/10.1016/b978-0-12-155150-6.x5001-9,,,paper,unknown,brain; brain in title,
59,1978,Asymmetrical function of the brain,M. Kinsbourne,Unknown venue,1978,357,0,113.85,General Brain Science and Reviews,,Positions Asymmetrical function of the brain within General Brain Science and Reviews.,high citation signal (357),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,c1cb46f1bc3b99feca47c61e474755045489657d,https://www.semanticscholar.org/paper/c1cb46f1bc3b99feca47c61e474755045489657d,,,paper,unknown,brain; brain in title,
60,1978,alpha-Melanocyte stimulating hormone: immunohistochemical identification and mapping in neurons of rat brain.,"D. Jacobowitz, T. O'Donohue",Proceedings of the National Academy of Sciences of the United States of America,1978-12-01,345,8,137.44,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions alpha-Melanocyte stimulating hormone: immunohistochemical identification and mapping in neurons of rat brain. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (345); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.75.12.6300,5fa108f7ca5e68dec6dcb88edb6a1d4b1675e53e,https://doi.org/10.1073/PNAS.75.12.6300,https://europepmc.org/articles/pmc393169?pdf=render,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
61,1978,Calcium-dependent release of somatostatin and neurotensin from rat brain in vitro,"L. L. Iversen, Susan D. Iversen, Susan D. Iversen, Floyd E. Bloom, C. Douglas, Monica Brown, et al.",Nature,1978-05-11,345,0,126.44,General Brain Science and Reviews,non-human,Positions Calcium-dependent release of somatostatin and neurotensin from rat brain in vitro within General Brain Science and Reviews.,high citation signal (345); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/273161A0,0f3a0a9ef5e1ddd706d567060b7c6e69e36dcf2a,https://doi.org/10.1038/273161A0,,,JournalArticle,unknown,brain; brain in title,
62,1978,"Variations in cerebral organization as a function of handedness, hand posture in writing, and sex.","J. Levy, M. Reid",Journal of experimental psychology. General,1978-06-01,340,6,106.97,General Brain Science and Reviews,,"Positions Variations in cerebral organization as a function of handedness, hand posture in writing, and sex. within General Brain Science and Reviews.",high citation signal (340),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1037/0096-3445.107.2.119,d37e571f7a5323fd84f9214f191108dea3f93a14,https://doi.org/10.1037/0096-3445.107.2.119,,,JournalArticle,unknown,cerebral,
63,1978,Binding of 3H-neuroleptics and 3H-apomorphine in schizophrenic brains,"Tyrone Lee, P. Seeman, W. Tourtellotte, I. Farley, Oleh Hornykeiwicz",Nature,1978-08-31,338,0,124.87,General Brain Science and Reviews,,Positions Binding of 3H-neuroleptics and 3H-apomorphine in schizophrenic brains within General Brain Science and Reviews.,high citation signal (338); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/274897A0,0e8d21b380ee6982c4795ad4af2fd0e31f5f083c,https://doi.org/10.1038/274897A0,,,JournalArticle,unknown,brain; brain in title,
64,1978,Polarity of the blood-brain barrier: neutral amino acid transport into isolated brain capillaries.,"A. Betz, G. Goldstein",Science,1978-10-13,337,7,124.81,General Brain Science and Reviews,,Positions Polarity of the blood-brain barrier: neutral amino acid transport into isolated brain capillaries. within General Brain Science and Reviews.,high citation signal (337); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.211586,56176121ee4114fe28c862f16309b1a1b03dbcfa,https://doi.org/10.1126/SCIENCE.211586,,,JournalArticle,unknown,brain; brain in title,
65,1978,Contribution of immunohistochemistry to diagnostic problems of human cerebral tumors.,"L. Eng, L. J. Rubinstein",Journal of Histochemistry and Cytochemistry,1978-07-01,334,5,110.85,General Brain Science and Reviews,human,Positions Contribution of immunohistochemistry to diagnostic problems of human cerebral tumors. within General Brain Science and Reviews.,high citation signal (334); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1177/26.7.357640,cb5567e4ca337913bf84861687e901165ee2a297,https://doi.org/10.1177/26.7.357640,http://journals.sagepub.com/doi/pdf/10.1177/26.7.357640,,JournalArticle,unknown,cerebral,
