rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
29,1916,THE ABILITY OF BRAIN TISSUE TO TAKE UP WATER IN DELIRIUM TREMENS AND OTHER CONDITIONS: A STUDY OF CEREBRAL EDEMA,"F. Nuzum, E. R. L. Count",Unknown venue,1916-12-16,3,0,34.95,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions THE ABILITY OF BRAIN TISSUE TO TAKE UP WATER IN DELIRIUM TREMENS AND OTHER CONDITIONS: A STUDY OF CEREBRAL EDEMA within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (3),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1916.02590250024008,2154fffe121841e187dcbd8a74a3021cf0a06b6c,https://doi.org/10.1001/JAMA.1916.02590250024008,,paper,unknown,brain; cerebral; brain in title,
30,1916,CULTURAL EXPERIMENTS WITH THE SPIROCHAETA PALLIDA DERIVED FROM THE PARETIC BRAIN,"U. Wile, P. D. Kruif",Unknown venue,1916-02-26,3,0,38.35,"Brain Stimulation, Neurotechnology, and BCI",non-human;stimulation,"Recently, 1 one of us described the successful implantation of spirochetes and the transmission of experimental syphilis to rabbits from the living paretic brain.",high citation signal (3); open-access PDF metadata,"Small cohorts, invasive risk, device maintenance, and long-term stability remain major translation barriers.; Closed-loop effects are hard to separate from placebo, training, medication, and disease fluctuation.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1916.02580350034013,b412e8acb6498a31a7984c64ed4a464351e2131e,https://doi.org/10.1001/JAMA.1916.02580350034013,https://zenodo.org/records/2360609/files/article.pdf,paper,unknown,brain; brain in title,"Recently, 1 one of us described the successful implantation of spirochetes and the transmission of experimental syphilis to rabbits from the living paretic brain. At present this experimental syphilis has been transmitted to five generations of rabbits. The initial inoculation of brain was made into the testis of a large rabbit, June 11, 1915, and thirty-two days later, July 11, large numbers of spirochetes were demonstrable in both testes by aspiration. August 12, about two months after the initial inoculation, the right testis was castrated under aseptic precautions, one portion being used for implantation into other animals, and the remaining portion for cultural experiments. After thorough maceration with normal saline, the material was planted deep into tubes of rabbit kidney ascitic agar mediums. The cultures were covered with paraffin oil and cultivated under anaerobic conditions. Six tubes were inoculated from this material. Examination of the tubes about four weeks later"
31,1916,MULTIPLE ABSCESSES OF THE BRAIN IN INFANCY,J. Holmes,Unknown venue,1916-05-01,3,0,38.35,Clinical Neurology and Neurodegeneration,human;non-human,"During the past year the following case, that proved to be multiple abscesses of the brain, and that, clinically, was practically undifferentiable from chronic internal hypdrocephalus, came under observation.",high citation signal (3); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/ARCHINTE.1916.00080110002001,25eaadb3d7d0a10757269ede075e45cecd7f8b98,https://doi.org/10.1001/ARCHINTE.1916.00080110002001,https://zenodo.org/records/1497834/files/article.pdf,paper,unknown,brain; brain in title,"During the past year the following case, that proved to be multiple abscesses of the brain, and that, clinically, was practically undifferentiable from chronic internal hypdrocephalus, came under observation. Certain unusual features make it worthy of reporting. The clinical history of the case was as follows : REPORT OF CASE History. -T. D., a white male infant, aged 23 months, was brought to the Harriet Lane Home in the service of Dr. John Howland, Oct. 27, 1914, with the complaint ""Large Head."" The change had been first noticed when the child was 18 months old. Family History. -Father and mother living and well at 46 and 23 years. respectively; two other children, aged 5 and 3, living and well; no history of miscarriages, or of tuberculosis. Previous History. -Full term, noninstrumental birth. Pregnancy, the third; labor rather hard (pains being present for two days before the child"
32,1916,Is uterine activity subject to cerebral control?,"H. Barbour, N. H. Copenhaver",Unknown venue,1916-05-01,2,0,41.18,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,Although morphin is known to delay the progress of labor we have hitherto been unable to detect any inhibitory influence of this drug upon the tone or activity of the uterus in animals.,high citation signal (2); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3181/00379727-13-88,7234cb2f0e309347de3563b04bdeb197acd10119,https://doi.org/10.3181/00379727-13-88,https://zenodo.org/record/1758391/files/article.pdf,JournalArticle,unknown,brain; cerebral; cortex; basal ganglia; glia; neuroscience term,"Although morphin is known to delay the progress of labor we have hitherto been unable to detect any inhibitory influence of this drug upon the tone or activity of the uterus in animals. It causes rather an increase in tone in the isolated uterus of cat and guinea pig, 1 and often in the intact uterus of the decerebrate cat or anesthetized rabbit. 2 The only inhibition of the uterus by morphin which we have observed previous to the present work has been accounted for by circulatory collapse. Conditions of anesthesia or decerebration under which the morphin was given in our previous work have, by exclusion, led us to the belief that morphin, in clinical doses, inhibits uterine activity by a purely cerebral action. Desiring more direct evidence on this point we were led to inquire into the nature of cerebral control of the uterus, if any exists. To this end we have begun by the employment of a method subjecting a part of the cortex and basal ganglia to the influence of cold and heat. This is done by means of a double metal tube fixed in the skull of a rabbit, on one side, anterior to the coronal suture and passing through the anterior portion of the corpus striatum to the base of the skull. The lateral ventricle is usually entered. This procedure, which was first employed by one of us in the study of cerebral control of body temperature, 1 is performed aseptically under light ether anesthesia. As soon as the animal is free from the narcotic certain cerebral functions may be influenced by the passage through the tube of hot or cold water. The advantages of such a method are (I) the confinement of the effective agent entirely to the cerebrum (or a portion of it), (2) the absence of an anesthetic, and (3) the ease with which the functional activity of the brain can be quickly altered in either of two opposite directions."
33,1916,Lipase studies: IV. On regional Lipolytic Activity in the Normal Human Brain.,C. Quinan,The Journal of medical research,1916-09-01,2,0,28.98,General Brain Science and Reviews,human,Positions Lipase studies: IV. On regional Lipolytic Activity in the Normal Human Brain. within General Brain Science and Reviews.,high citation signal (2); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",,e603dac1ef2b33cd8123a4d3144549e258fccb90,https://www.semanticscholar.org/paper/e603dac1ef2b33cd8123a4d3144549e258fccb90,,JournalArticle,unknown,brain; brain in title,
34,1916,Brain abscess from chronic suppuration in the frontal sinus. Case report,T. P. Berens,Unknown venue,1916-08-01,1,0,21.68,General Brain Science and Reviews,non-human,Positions Brain abscess from chronic suppuration in the frontal sinus. Case report within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1288/00005537-191608000-00003,e68e104047eaaab880b69544a3c63c543e2c3c6c,https://doi.org/10.1288/00005537-191608000-00003,,paper,unknown,brain; brain in title,
35,1916,"BRAIN, SHOWING TUMOR OF THE PONS, INVADING ONE CRUS CEREBRI, WITH UNUSUAL SYMPTOMS",W. Timme,Unknown venue,1916-04-01,1,0,20.48,General Brain Science and Reviews,,"Positions BRAIN, SHOWING TUMOR OF THE PONS, INVADING ONE CRUS CEREBRI, WITH UNUSUAL SYMPTOMS within General Brain Science and Reviews.",high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191604000-00010,6b15f20ad50316b8813d207cabb8afe5c8567a2c,https://doi.org/10.1097/00005053-191604000-00010,,paper,unknown,brain; brain in title,
36,1916,Teratomata of the Brain,M. Barron,Unknown venue,1916-07-01,1,0,21.68,General Brain Science and Reviews,non-human,Positions Teratomata of the Brain within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1158/JCR.1916.311,ac0c230a44d300b90cf542eede9716ad16e7d1fa,https://doi.org/10.1158/JCR.1916.311,,paper,unknown,brain; brain in title,
37,1916,The Brain Collection of the U. S. National Museum,A. Hrdlička,Science,1916-11-24,1,0,32.48,General Brain Science and Reviews,,Positions The Brain Collection of the U. S. National Museum within General Brain Science and Reviews.,high citation signal (1); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.44.1143.739.a,5c9aed8525adffedb9c23b1a059e2f117dabe011,https://doi.org/10.1126/science.44.1143.739.a,,paper,unknown,brain; brain in title,
38,1916,XIV. Sarcoma of the Nose: Report of a Fatal Case with Metastases in the Cervical Glands and in the Brain,J. Clark,Unknown venue,1916-06-01,1,0,25.88,Clinical Neurology and Neurodegeneration,human;non-human,"The patient, Mrs. X., aged sixty-four years, was first seen by me on March 15, 1915, being referred by her physician, Dr.",high citation signal (1); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1177/000348941602500205,d70aab82087fd7d557883c9cf7b244827c1b84a5,https://doi.org/10.1177/000348941602500205,https://zenodo.org/record/1628261/files/article.pdf,JournalArticle,unknown,brain; brain in title,"The patient, Mrs. X., aged sixty-four years, was first seen by me on March 15, 1915, being referred by her physician, Dr. R. L. Toppan, of Newburyport. Three or four months ago she noticed a swelling about the size of a pea on the left side of her nose. It is now (March 15th) about the size of a small marble. It has not been painful at any time. About the middle of February she began to notice a little bleeding on blowing the nose. For the past week this symptom has been more marked and there has been a slight bloody discharge on her pillow in the morning. There is no specific history, and the patient has always enjoyed good health. Examination shows a small rounded tumor, over which the skin is freely movable, on the left side of the nose, just below the nasal bone. On the inside of the left nostril can be seen a dark, purplish tumor on the outer wall just above the vestibule and extending anteriorly to the cartilaginous septum, on which it encroaches slightly. The antra and frontal sinuses transilluminate equally and well. A small piece of the rather firm growth was removed for microscopic examination, the patient's consent to an operation having been first obtained, in case the histologic examination should show the growth to be p1alignant. The pathologist's report was as follows:"
39,1916,"XLIII. Report of a Case of Acute Mastoiditis with Influenzal Meningitis. Treatment by Operation on the Mastoid and Anti-Influenzal Serum, Followed by Brain Abscess - Operation - Recovery",F. R. Packard,Unknown venue,1916-09-01,1,0,24.68,General Brain Science and Reviews,non-human,"Positions XLIII. Report of a Case of Acute Mastoiditis with Influenzal Meningitis. Treatment by Operation on the Mastoid and Anti-Influenzal Serum, Followed by Brain Abscess - Operation - Recovery within General Brain Science and Reviews.",high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1177/000348941602500317,043786dbab74ba603f711bcf195f27a8caa678d9,https://doi.org/10.1177/000348941602500317,https://zenodo.org/records/2395384/files/article.pdf,JournalArticle,unknown,brain; brain in title,
40,1916,"XXIX. A Case of Vagotonia, Apparently Originating in the Nasal Accessory Sinuses",G. Fetterolf,Unknown venue,1916-09-01,1,0,18.68,General Brain Science and Reviews,non-human,"Vagotonia can be defined briefly as a condition of excitement or hypertonus of a group of nerves called the ""extended vagus."" The phrase ""extended vagus"" is applied to a nerve series which includes not only the pneumogastrk, but also a group of nerves which functionate similarly to it.",high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1177/000348941602500303,f9ca7f635554361dfd320eaec93fd9adc6b093d3,https://doi.org/10.1177/000348941602500303,https://zenodo.org/record/1795659/files/article.pdf,JournalArticle; Review,unknown,brain,"Vagotonia can be defined briefly as a condition of excitement or hypertonus of a group of nerves called the ""extended vagus."" The phrase ""extended vagus"" is applied to a nerve series which includes not only the pneumogastrk, but also a group of nerves which functionate similarly to it. Antagonistic to the vagus group is the sympathetic, and there exists a condition of it called sympatheticotonia, which can be defined as a state of excitement or hypertonus of the sympathetic system. In order to locate accurately the ""extended vagus"" and sympathetic systems, a brief review of a few points in the anatomy of the nerVous system might be in order. Conne~ted with the brain and spinal cord is a long series of paired nerves.. beginning above with the first cranial and ending below with the last coccygeal. The fibers of these are divided into two groups, the animal and the vegetative. The animal group consists of sensory and motor fibers, and supplies the organs of sensation and the voluntary muscles. The vegetative system supplies all those glands which have ducts, and all involuntary muscle tissue, including that of the muscular Mgans. It has been foundthat this vegetative system consists of two distinct parts, called the autonomic system and the sympathetk system. These two cannot be separateQ by dissection, but through various tests, especially drug tests, their individ"" uality has been established beyond question."
41,1916,THE RECOGNITION OF GENERAL PARESIS WHILE IT IS STILL SUSCEPTIBLE TO TREATMENT: WITH REMARKS ON THE COURSE AND CLINICAL FEATURES OF THE DISEASE,J. Collins,Unknown venue,1916-03-18,0,0,20.6,"EEG, MEG, and Electrophysiology",ECoG;human;non-human,General paresis is a disease of the cerebrum and the central nervous system caused by the presence and growth of the Spirochaeta pallida in its lymph system.,high citation signal (0); open-access PDF metadata; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1916.02580380001001,a08322687b2a31be41bc5dbb61f9d99f3e20aac4,https://doi.org/10.1001/JAMA.1916.02580380001001,https://zenodo.org/record/2312073/files/article.pdf,paper,unknown,brain; cerebral; cortex; ecog; neuroscience term,"General paresis is a disease of the cerebrum and the central nervous system caused by the presence and growth of the Spirochaeta pallida in its lymph system. The destructive action of these organisms is expended largely on the parenchyma or ganglion cells of the cortex of the brain. Any part of the nervous system may, however, be subject to its ravages, but the symptoms of the disease are always finally and conspicuously cerebral. It is a fatal disease. Once it is fully developed it is subject neither to amelioration nor to interruption. Early and vigorous treatment of syphilis before the organisms have made their onslaught on the parenchyma of the central nervous system has wrought a change in the clinical display of the disease. The hope is justifiable, with our enhanced capacity to deal with syphilis, based on a pro founder knowledge of the principles or laws which govern the"
42,1916,Splint for Compound Fracture of the Ankle,M. Sinclair,Journal of the Royal Army Medical Corps,1916-04-01,0,0,12.0,General Brain Science and Reviews,,"less areas. On the other hand, we have to consider the over-reaction to stimuli of an affective nature such as heavy prick and stroking.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/JRAMC-26-04-07,143600af4c24714fbdad058cc27c58af493ec6fd,https://doi.org/10.1136/JRAMC-26-04-07,,JournalArticle,unknown,brain; cortex; cortical; neuroscience term,"less areas. On the other hand, we have to consider the over-reaction to stimuli of an affective nature such as heavy prick and stroking. This is of thalamic origin and is explained by the throwing out of action of the cortex, which normally exerts an inhibitory influence over the thalamus. The reason why thalamic over-response is seldom a well-marked feature of the cortical sensory lesions seen in this War it is difficult to say; in this case the amount of brain damage was small and the consequent shock light, a possible explanation. The area determined by the line of change is interesting in that it approximates more closely to a "" mind"" or hysterical loss than any other area due to an organic lesion. On the motor side the involuntary movements are undoubedtly of reflex origin and probably represent the efferent expression of the thalamic level: in support of this hypothesis we have their relation to affective stimuli especially when arising from the mucous membrane of the glans penis. As such they are comparable to the well-known involuntary movements which accompany certain emotional states, such as shyness."
43,1916,Injuries of the Eye and Orbit,A. Griffith,Journal of the Royal Army Medical Corps,1916-12-01,0,0,12.4,Cognitive and Systems Neuroscience,human;non-human,"GENTLEMEN,-I feel that I owe you an apology for inviting your attention to a speciality.",high citation signal (0); human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1136/JRAMC-27-06-14,75f5f260e3185239df3af37caf189afb075bbd5e,https://doi.org/10.1136/JRAMC-27-06-14,,JournalArticle,unknown,cerebral; cortex; neuroscience term,"GENTLEMEN,-I feel that I owe you an apology for inviting your attention to a speciality. My justification must be that ophthalmology is the speciality which, more than others, presents grave problems in war; problems on the correct solution of which depend the future happiness and use~ulness of the patient. Injuries of the eye and orbit form a comparatively small proportion of the cases with which the oculist has to deal. Analysing 350 consecutive cases from active service from my note-books, I find that twenty-five per cent are cases of injury, and fifteen per cent cases of a condition which is a rarity in peace practice, and which may be called ""Shock Amblyopia."" I shail refer to this condition in detail later. Of the remainder, the majority (forty per cent)' are cases of error of refraction, including squint, and the remaining twenty per cent include such .diverse conditions as conjunctivitis, pterygium, conical cornea, old injuries, retinitis pigmentosa, tobacco amblyopia, nuclear ophthalmoplegia, injuries to the visual cerebral cortex, and many others. The cases of eye injury fall easily into two classes-those in which little damage has been done, and useful vision will be retained, and those in which the eye is at once utterly spoiled, with a very small intermediate class. A more useful classification, however, is the anatomical."
44,1916,THE HISTOLOGY OF SELECTED AREAS OF THE CEREBRAL CORTEX IN DEMENTIA PRÆCOX,E. Southard,Unknown venue,1916-12-01,0,0,10.0,Clinical Neurology and Neurodegeneration,,Positions THE HISTOLOGY OF SELECTED AREAS OF THE CEREBRAL CORTEX IN DEMENTIA PRÆCOX within Clinical Neurology and Neurodegeneration.,high citation signal (0),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191612000-00018,5eb6cb93b6cbb8be64f480aa56d592a60c7ff20e,https://doi.org/10.1097/00005053-191612000-00018,,paper,unknown,cerebral; cortex; neuroscience term,
45,1916,TWO CASES OF CEREBRAL HEMORRHAGE SIMULATING BRAIN TUMOR,J. Ayer,Unknown venue,1916-05-01,0,0,13.0,Clinical Neurology and Neurodegeneration,,Positions TWO CASES OF CEREBRAL HEMORRHAGE SIMULATING BRAIN TUMOR within Clinical Neurology and Neurodegeneration.,high citation signal (0); open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191605000-00008,64c99153b8663073d802dffceb739cb996c1e3f0,https://doi.org/10.1097/00005053-191605000-00008,https://zenodo.org/records/1640664/files/article.pdf,paper,unknown,brain; cerebral; brain in title,
46,1916,A Case of Gun-Shot Wound of the Head with a Piece of Shrapnel in the Brain; Value of the Use of an Electro-Magnet and X-Ray Screen for Removal,J. Lee,Journal of the Royal Army Medical Corps,1916-01-01,0,0,8.0,General Brain Science and Reviews,,Positions A Case of Gun-Shot Wound of the Head with a Piece of Shrapnel in the Brain; Value of the Use of an Electro-Magnet and X-Ray Screen for Removal within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/JRAMC-26-01-12,1e5913ddd2d07dc9fc7d3beb193a6b6a3702a9a4,https://doi.org/10.1136/JRAMC-26-01-12,,JournalArticle,unknown,brain; brain in title,
47,1916,"A Comparison of the Mental Symptoms found in Cases of General Paresis with and without Coarse Brain Atrophy. (Journal of Nervous and Mental Disease, March, 1916, pp. 204-216.) Southard, E. E.",H. J. Norman,Unknown venue,1916-10-01,0,0,8.0,General Brain Science and Reviews,,"Positions A Comparison of the Mental Symptoms found in Cases of General Paresis with and without Coarse Brain Atrophy. (Journal of Nervous and Mental Disease, March, 1916, pp. 204-216.) Southard, E. E. within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/BJP.62.259.798,27c0bb56f329e65d0cb059d191620c1db106957d,https://doi.org/10.1192/BJP.62.259.798,,paper,unknown,brain; brain in title,
48,1916,Brain of a Mongolian Imbecile,J. Rolleston,Proceedings of the Royal Society of Medicine,1916-05-01,0,0,11.0,General Brain Science and Reviews,,Positions Brain of a Mongolian Imbecile within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1177/003591571600902037,0e2a95c49da85c3fe9852a03bd091f867f4c12b8,https://doi.org/10.1177/003591571600902037,https://doi.org/10.1177/003591571600902037,JournalArticle,unknown,brain; brain in title,
49,1916,Conduction aphasia in a case of brain abscess,E. Amberg,Unknown venue,1916-11-01,0,0,11.0,General Brain Science and Reviews,,Positions Conduction aphasia in a case of brain abscess within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1288/00005537-191611000-00003,909f55651459be5584111ed38b0c9883a8225450,https://doi.org/10.1288/00005537-191611000-00003,https://zenodo.org/record/2351506/files/article.pdf,paper,unknown,brain; brain in title,
50,1916,CYST OF THE FRONTAL LOBE OF THE BRAIN WITH INDIRECT POSTERIOR FOSSA SYMPTOMS,F. Tilney,Unknown venue,1916-10-01,0,0,11.0,General Brain Science and Reviews,,Positions CYST OF THE FRONTAL LOBE OF THE BRAIN WITH INDIRECT POSTERIOR FOSSA SYMPTOMS within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191610000-00018,e449bce77f1df6de54dd8be4562fe070d89d6bea,https://doi.org/10.1097/00005053-191610000-00018,https://zenodo.org/record/1513174/files/article.pdf,paper,unknown,brain; brain in title,
51,1916,SUMMARY OF GOLD SOLUTION DIAGNOSTIC WORK IN BRAIN SYPHILIS,E. Southard,Unknown venue,1916-12-01,0,0,11.0,General Brain Science and Reviews,,Positions SUMMARY OF GOLD SOLUTION DIAGNOSTIC WORK IN BRAIN SYPHILIS within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191612000-00007,484c61fb6760ef1034b2c5d34d17ada45b858568,https://doi.org/10.1097/00005053-191612000-00007,https://zenodo.org/record/2457892/files/article.pdf,paper,unknown,brain; brain in title,
52,1916,THE BRAIN COLLECTION OF THE U. S. NATIONAL MUSEUM.,A. Hrdliccaronka,Science,1916-11-24,0,0,23.0,General Brain Science and Reviews,,Positions THE BRAIN COLLECTION OF THE U. S. NATIONAL MUSEUM. within General Brain Science and Reviews.,high citation signal (0); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.44.1143.739,8239a13a3e4da475f9746472f71381f1da40f6a4,https://doi.org/10.1126/SCIENCE.44.1143.739,https://zenodo.org/record/2108750/files/article.pdf,JournalArticle,unknown,brain; brain in title,
53,1916,"THE CORRELATION OF BRAIN ANATOMY, MENTAL TESTS, AND SCHOOL OR HOSPITAL RECORDS IN A SERIES OF FEEBLEMINDED SUBJECTS (WAVERLEY ANATOMICAL RESEARCH SERIES)",E. Southard,Unknown venue,1916-05-01,0,0,11.0,General Brain Science and Reviews,,"Positions THE CORRELATION OF BRAIN ANATOMY, MENTAL TESTS, AND SCHOOL OR HOSPITAL RECORDS IN A SERIES OF FEEBLEMINDED SUBJECTS (WAVERLEY ANATOMICAL RESEARCH SERIES) within General Brain Science and Reviews.",high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191605000-00016,10630a9aa7b32aa13e8df66c5d1f4b904a9f8bd9,https://doi.org/10.1097/00005053-191605000-00016,https://zenodo.org/record/2321651/files/article.pdf,paper,unknown,brain; brain in title,
54,1916,THE NECESSITY OF REVISING THE NOMENCLATURE OF THE ANATOMY OF THE BRAIN,W. Fuller,Unknown venue,1916-07-29,0,0,11.0,Cognitive and Systems Neuroscience,,"About fifty-five years ago I commenced the study of anatomy by examining the bones by sight, then, by the sense of touch alone, endeavoring to determine to which side of the body each belonged, afterward dissecting the cadaver and learning the names of the parts without reading the text.",high citation signal (0); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/jama.1916.02590050006003,c8329b1f18d74a2009e5c1126d33958666f2cca1,https://doi.org/10.1001/jama.1916.02590050006003,https://zenodo.org/record/1819954/files/article.pdf,paper,unknown,brain; brain in title,"About fifty-five years ago I commenced the study of anatomy by examining the bones by sight, then, by the sense of touch alone, endeavoring to determine to which side of the body each belonged, afterward dissecting the cadaver and learning the names of the parts without reading the text. Later drawings were made from plates found in books, as well as from the subject. In this manner a familiarity with the structure was easily acquired. The names, unusual and frequently those of persons and things without reference to the functions of the parts, required much effort to learn and were difficult to retain in the memory. This difficulty was more apparent when the study of the anatomy of the nervous system was reached, on account of the fact that little was known of the relation of the nerve centers and their connecting tracts, and consequently of their functions. At this"
55,1916,TRAUMATISM OF THE BRAIN.,A. Weeks,California state journal of medicine,1916-02-01,0,0,8.0,General Brain Science and Reviews,,Positions TRAUMATISM OF THE BRAIN. within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,8ee05edc619cbeb9ffd3399b0f996e4dfaeb536f,https://www.semanticscholar.org/paper/8ee05edc619cbeb9ffd3399b0f996e4dfaeb536f,,JournalArticle,unknown,brain; brain in title,
