rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
24,1965,Continuous recording of the ventricular-fluid pressure in patients with severe acute traumatic brain injury. A preliminary report.,"N. Lundberg, H. Troupp, H. Lorin",Journal of Neurosurgery,1965-06-01,293,9,111.5,Clinical Neurology and Neurodegeneration,human,Positions Continuous recording of the ventricular-fluid pressure in patients with severe acute traumatic brain injury. A preliminary report. within Clinical Neurology and Neurodegeneration.,high citation signal (293); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.3171/JNS.1965.22.6.0581,0fcfd3b15da38bb9548a38a1f8e96140fac411eb,https://doi.org/10.3171/JNS.1965.22.6.0581,,,JournalArticle; CaseReport,unknown,brain; brain in title,
25,1965,Specific impedance of cerebral white matter.,Paul W. Nicholson,Experimental Neurology,1965-12-01,277,23,115.3,Clinical Neurology and Neurodegeneration,,Positions Specific impedance of cerebral white matter. within Clinical Neurology and Neurodegeneration.,high citation signal (277); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0014-4886(65)90126-3,47d9438c2f853f555d032b19e10ba887e6d2d501,https://doi.org/10.1016/0014-4886(65)90126-3,,,JournalArticle,unknown,cerebral,
26,1965,Effects of arterial carbon dioxide tension and oxygen saturation on cerebral blood flow autoregulation in dogs.,"E. Häggendal, B. Johansson",Acta Physiologica Scandinavica Supplementum,1965-02-01,273,3,104.24,General Brain Science and Reviews,non-human,Positions Effects of arterial carbon dioxide tension and oxygen saturation on cerebral blood flow autoregulation in dogs. within General Brain Science and Reviews.,high citation signal (273),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/J.1748-1716.1965.TB03234.X,fa3db67cee59dc47ca852d9f57a71ab297f84250,https://doi.org/10.1111/J.1748-1716.1965.TB03234.X,,,JournalArticle,unknown,cerebral,
27,1965,Restoration of Function after Brain Injury,"J. Semmes, A. Luria, B. Haigh, O. Zangwill",Unknown venue,1965-03-01,266,0,109.77,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Positions Restoration of Function after Brain Injury within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (266),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.2307/1421109,a04331aae64ad4fd4eb4adfb54640a42395794aa,https://doi.org/10.2307/1421109,,,paper,unknown,brain; brain in title,
28,1965,The distribution within the brain of ferritin injected into cerebrospinal fluid compartments. II. Parenchymal distribution.,Milton W. Brightman,American Journal of Anatomy,1965-09-01,264,3,108.44,General Brain Science and Reviews,,Positions The distribution within the brain of ferritin injected into cerebrospinal fluid compartments. II. Parenchymal distribution. within General Brain Science and Reviews.,high citation signal (264),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/AJA.1001170204,9305dee24dc6a77266f6c396d44914f15f46ab51,https://doi.org/10.1002/AJA.1001170204,,,JournalArticle,unknown,brain; brain in title,
29,1965,Substrate specificity of steady-state amino acid transport in mouse brain slices,"R. Blasberg, A. Lajtha",Unknown venue,1965-11-01,262,2,109.5,General Brain Science and Reviews,non-human,Positions Substrate specificity of steady-state amino acid transport in mouse brain slices within General Brain Science and Reviews.,high citation signal (262),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0003-9861(65)90057-3,68c28f2682f3002842ddc3ab559947f93fb1b569,https://doi.org/10.1016/0003-9861(65)90057-3,,,paper,unknown,brain; brain in title,
30,1965,METABOLISM OF [3H]NOREPINEPHRINE IN THE RAT BRAIN,"J. Glowinski, I. Kopin, J. Axelrod",Journal of Neurochemistry,1965-01-01,250,0,108.66,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Positions METABOLISM OF [3H]NOREPINEPHRINE IN THE RAT BRAIN within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (250),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-4159.1965.tb10247.x,dc2b48cf611ea1408df76312f5bceeb0b30ba02d,https://doi.org/10.1111/j.1471-4159.1965.tb10247.x,,,JournalArticle,unknown,brain; brain in title,
31,1965,The permeability of brain capillaries to non-electrolytes.,C. Crone,Acta Physiologica Scandinavica,1965-08-01,250,7,107.46,General Brain Science and Reviews,,Positions The permeability of brain capillaries to non-electrolytes. within General Brain Science and Reviews.,high citation signal (250),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/J.1748-1716.1965.TB04198.X,2f06cbc2b4f5cdbcb285ba4799981d631932333a,https://doi.org/10.1111/J.1748-1716.1965.TB04198.X,,,JournalArticle,unknown,brain; brain in title,
32,1965,THE PATTERN OF MAMMALIAN BRAIN GANGLIOSIDES-III,Kunihiko Suzuki,Unknown venue,1965-12-01,245,0,107.1,General Brain Science and Reviews,,Positions THE PATTERN OF MAMMALIAN BRAIN GANGLIOSIDES-III within General Brain Science and Reviews.,high citation signal (245),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1965.tb10256.x,1c82135ce6ee7c00583cdcffe00e7e69ebadf1c4,https://doi.org/10.1111/j.1471-4159.1965.tb10256.x,,,paper,unknown,brain; brain in title,
33,1965,"Metabolism of diazepam in rat, dog, and man.","M. A. Schwartz, B. Koechlin, E. Postma, S. Palmer, G. Krol",Journal of Pharmacology and Experimental Therapeutics,1965-09-01,237,3,102.9,"Cerebrovascular, Metabolism, and Brain Injury",human;non-human,"Diazepam, 7-chloro-1,3-dihydro-1-methyl-5-phenyl-2H-1,4-benzodiazepin-2-one, labeled with H3 in the 5-phenyl ring was synthesized and administered to rats, dogs and 2 human subjects.",high citation signal (237); human evidence signal,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)27131-2,0bd38bac3c0c1762a39125f0c810d145051241d5,https://doi.org/10.1016/s0022-3565(25)27131-2,,,JournalArticle,unknown,brain,"Diazepam, 7-chloro-1,3-dihydro-1-methyl-5-phenyl-2H-1,4-benzodiazepin-2-one, labeled with H3 in the 5-phenyl ring was synthesized and administered to rats, dogs and 2 human subjects. One hour after a rat received a 0.6-mg/kg i.p. dose the highest levels of radioactivity were in the liver and perirenal fat, while the lowest concentration of H3 was in the brain. After 48 hours relatively low levels of radioactivity were detectable in the liver, kidney, testes, and carcass, and the rat had excreted 22% of the dose in the urine and 57% in the feces. Oral administration of the same dose also resulted in the fecal excretion of over half of the administered radioactivity. In 2 dog experiments (VaD-1 and VaD-2) 1 mg/kg of H3-diazepam was given i.v. and an average of 61% of the dose was excreted in the urine and 34% in the feces. When the i.v. dose was increased to 10 mg/kg (VaD-3 and VaD-4) the average urinary excretion decreased to 40% of the dose and the average fecal excretion remained at 35% of the dose. Ether-extracted metabolites of dog (VaD-2) blood which fell off with a half-life of 2 hours consisted of a mixture of intact diazepam and the N-desmethyl analog, 7-chloro-1,3-dihydro- 5-phenyl-2H-1,4-benzodiazepin-2-one (compound IV). At the 10-mg/kg dose (VaD-3) this fraction of the blood contained diazepam, which declined rapidly from 1 µg/ml of blood at 1 hour to undetectable levels at 6 hours, and compound IV, which persisted for 12 hours at levels above 1 µg/ml. Also detected in VaD-3 and VaD-4 blood extracts were small amounts of 7-chloro-1,3-dihydro-3-hydroxy-5-phenyl-2H-1,4-benzodiazepin-2-one (compound VI, oxazepam). The 2 men (VaH-1 and VaH-2) given 10 mg of H3-diazepam orally excreted an average of 71% of the dose in urine and 10% in the feces. It was estimated that the peak levels of diazepam in blood at 2 to 4 hours averaged 0.07 µg/ml. The fall-off of ether-extractable blood radioactivity in VaH-1 was characterized by a fast component (half-life of 10 hr), a plateau from 1 to 4 days, and then a slow component (half-life of 2.7 days). In VaH-2 the fast component (half-life of 7 hr) was followed immediately by a slow component (half-life of 2.6 days) which was comprised of diazeparn and compound IV. The urine of each of the 3 species contained polar metabolites which, to a very large extent, were hydrolyzed by Glusulase. The deconjugated urinary metabolites of the rat were not identical to diazepam or to 7 analogs and remained unknown. In the dog approximately 80% of this metabolite fraction was identified as compound VI (oxazepam). In man oxazepam accounted for a third of these metabolites while compound IV and the hydroxylated analog of diazepam, 7-chloro-1,3-dihydro-3-hydroxy-1-methyl-5-phenyl-2H-1,4-benzodiazepin-2-one, each accounted for over 10%. Diazepam metabolism was compared with that of 2 other benzodiazepines, oxazepam and chlordiazepoxide."
34,1965,THE FINE STRUCTURE OF ASTROCYTES IN THE CEREBRAL CORTEX AND THEIR RESPONSE TO FOCAL INJURY PRODUCED BY HEAVY IONIZING PARTICLES,"D. Maxwell, L. Kruger",Journal of Cell Biology,1965-05-01,236,1,126.63,"Cellular, Molecular, and Synaptic Neuroscience",non-human,Normal and reactive astrocytes in the cerebral cortex of the rat have been studied with the electron microscope following focal alpha particle irradiation.,high citation signal (236); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1083/jcb.25.2.141,729f2291a4e8e011e8165b9bc3c1ccb3c232a025,https://doi.org/10.1083/jcb.25.2.141,https://rupress.org/jcb/article-pdf/25/2/141/1382488/141.pdf,,JournalArticle,unknown,cerebral; cortex; glia; neuroscience term,"Normal and reactive astrocytes in the cerebral cortex of the rat have been studied with the electron microscope following focal alpha particle irradiation. The presence of glycogen and approximately 60-A fibrils identify astrocyte cytoplasm in formalin-perfused tissue. The glycogen particles facilitate the identification of small processes and subpial and perivascular end-feet. Both protoplasmic and fibrous astrocytes contain cytoplasmic fibrils and should be distinguished on the basis of the configuration of their processes and their distribution. Acutely reactive astrocytes are characterized by a marked increase in the number of glycogen granules and mitochondria from the first day after irradiation. These cells later hypertrophy and accumulate lipid bodies and increased numbers of cytoplasmic fibrils. The glial ""scar"" consists of a greatly expanded volume of astrocyte cytoplasm filled with fibrils and displays no signs of astrocyte death, reversion to primitive forms, or extensive multiplication."
35,1965,Chemical Coding of Behavior in the Brain,N. Miller,Science,1965-04-16,219,0,117.09,Cognitive and Systems Neuroscience,,Positions Chemical Coding of Behavior in the Brain within Cognitive and Systems Neuroscience.,high citation signal (219); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.148.3668.328,ae1aa5fb99afedca7fe1b262cbc9c54012da7054,https://doi.org/10.1126/science.148.3668.328,,,Review; JournalArticle,unknown,brain; brain in title,
36,1965,VASCULAR DISEASE OF THE BRAIN--EPIDEMIOLOGIC ASPECTS: THE FARMINGHAM STUDY.,"W. Kannel, T. Dawber, Cohen Me, P. McNamara",American Journal of Public Health and the Nations Health,1965-09-01,216,2,107.84,General Brain Science and Reviews,,Positions VASCULAR DISEASE OF THE BRAIN--EPIDEMIOLOGIC ASPECTS: THE FARMINGHAM STUDY. within General Brain Science and Reviews.,high citation signal (216); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.2105/AJPH.55.9.1355,d30dfb0a4cbca243e2c7d552523f8aa4666c771a,https://doi.org/10.2105/AJPH.55.9.1355,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1256475,,JournalArticle,unknown,brain; brain in title,
37,1965,Aneurysms and arteriovenous anomalies of the brain : diagnosis and treatment,"J. Pool, D. Potts",Unknown venue,1965,208,2,104.16,General Brain Science and Reviews,,Positions Aneurysms and arteriovenous anomalies of the brain : diagnosis and treatment within General Brain Science and Reviews.,high citation signal (208),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,910b332422724ea3d0cb5bf553e501112c1ce208,https://www.semanticscholar.org/paper/910b332422724ea3d0cb5bf553e501112c1ce208,,,paper,unknown,brain; brain in title,
38,1965,A histochemical study of cholinergic fibres in the cerebral cortex.,"K. Krnjević, A. Silver",Journal of Anatomy,1965-10-01,206,0,105.99,General Brain Science and Reviews,,Positions A histochemical study of cholinergic fibres in the cerebral cortex. within General Brain Science and Reviews.,high citation signal (206),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,b246410585d2724124daefe91e36f5344ea3092f,https://www.semanticscholar.org/paper/b246410585d2724124daefe91e36f5344ea3092f,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
39,1965,The Comparative Efficiency of Intelligence and Vigilance Tests in Detecting Hemispheric Cerebral Damage,"E. De Renzi, Pietro Faglioni",Unknown venue,1965-06-01,206,4,102.19,General Brain Science and Reviews,non-human,Positions The Comparative Efficiency of Intelligence and Vigilance Tests in Detecting Hemispheric Cerebral Damage within General Brain Science and Reviews.,high citation signal (206); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S0010-9452(65)80003-X,d260cb77cc29c42093c6a6d2df626bf096acfd2c,https://doi.org/10.1016/S0010-9452(65)80003-X,https://doi.org/10.1016/s0010-9452(65)80003-x,,paper,unknown,cerebral,
40,1965,THE MORPHOLOGY AND ACETYLCHOLINE CONTENT OF ISOLATED CEREBRAL CORTICAL SYNAPTIC VESICLES,"Victor P. Whittaker, M. Sheridan",Journal of Neurochemistry,1965-05-01,205,1,99.9,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions THE MORPHOLOGY AND ACETYLCHOLINE CONTENT OF ISOLATED CEREBRAL CORTICAL SYNAPTIC VESICLES within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (205),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1965.tb04237.x,e3a9cc2c7615bed764ee030ae7db6f03a27fd5f1,https://doi.org/10.1111/j.1471-4159.1965.tb04237.x,,,JournalArticle; Review,unknown,cerebral; cortical,
41,1965,"Potassium exchange between cerebrospinal fluid, plasma, and brain.",H. Cserr,American Journal of Physiology,1965-12-01,204,11,106.81,General Brain Science and Reviews,,"Positions Potassium exchange between cerebrospinal fluid, plasma, and brain. within General Brain Science and Reviews.",high citation signal (204); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1965.209.6.1219,00e116e46b71b2435944bd13bb1353a3027cb003,https://doi.org/10.1152/AJPLEGACY.1965.209.6.1219,https://www.physiology.org/pb-assets/PDFs/2017-Legacy.pdf,,JournalArticle,unknown,brain; brain in title,
42,1965,Cerebral Commissurotomy in Man,"J. Bogen, M. Gazzaniga",Unknown venue,1965-10-01,201,2,97.55,General Brain Science and Reviews,,Positions Cerebral Commissurotomy in Man within General Brain Science and Reviews.,high citation signal (201),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3171/JNS.1965.23.4.0394,412417936fac1070d302b54fb4f214d8e698cef5,https://doi.org/10.3171/JNS.1965.23.4.0394,,,paper,unknown,cerebral,
43,1965,[CHANGES IN THE BRAIN POTENTIAL IN VOLUNTARY MOVEMENTS AND PASSIVE MOVEMENTS IN MAN: READINESS POTENTIAL AND REAFFERENT POTENTIALS].,"H. Kornhuber, L. Deecke",Pflugers Archiv fur die gesamte Physiologie des Menschen und der Tiere,1965,195,14,103.01,General Brain Science and Reviews,,Positions [CHANGES IN THE BRAIN POTENTIAL IN VOLUNTARY MOVEMENTS AND PASSIVE MOVEMENTS IN MAN: READINESS POTENTIAL AND REAFFERENT POTENTIALS]. within General Brain Science and Reviews.,high citation signal (195),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,06536c7a3a59fca835153f279e6afba1a468e4bd,https://www.semanticscholar.org/paper/06536c7a3a59fca835153f279e6afba1a468e4bd,,,JournalArticle,unknown,brain; brain in title,
44,1965,"Metachromatic form of diffuse cerebral sclerosis. V. The nature and significance of low sulfatase activity: a controlled study of brain, liver and kidney in four patients with metachromatic leukodystrophy (MLD).","J. Austin, D. Armstrong, L. Shearer",Archives of Neurology,1965-12-01,190,1,117.74,Clinical Neurology and Neurodegeneration,human,"Positions Metachromatic form of diffuse cerebral sclerosis. V. The nature and significance of low sulfatase activity: a controlled study of brain, liver and kidney in four patients with metachromatic leukodystrophy (MLD). within Clinical Neurology and Neurodegeneration.",high citation signal (190); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/ARCHNEUR.1965.00470060029003,232ba3e533e180321092385f5d7be44e45521f16,https://doi.org/10.1001/ARCHNEUR.1965.00470060029003,,,JournalArticle; Review,unknown,brain; cerebral; brain in title,
45,1965,"MODIFICATION BY DRUGS OF THE METABOLISM OF 3,4-DIHYDROXYPHENYLETHYLAMINE, NORADRENALINE AND 5-HYDROXYTRYPTAMINE IN THE BRAIN.","R. Laverty, D. Sharman",British Journal of Pharmacology and Chemotherapy,1965-06-01,188,0,105.35,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions MODIFICATION BY DRUGS OF THE METABOLISM OF 3,4-DIHYDROXYPHENYLETHYLAMINE, NORADRENALINE AND 5-HYDROXYTRYPTAMINE IN THE BRAIN. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (188); open-access PDF metadata,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/J.1476-5381.1965.TB01632.X,9a349df01cb04e25521232f0aff7a2eaa1442365,https://doi.org/10.1111/J.1476-5381.1965.TB01632.X,https://europepmc.org/articles/pmc1704029?pdf=render,,JournalArticle,unknown,brain; brain in title,
46,1965,Reflexes of the brain,"I. Sechenov, Kh. S. Koshtoi︠a︡nt︠s︡, S. Belsky, G. Gibbons, S. Gellerstein",Unknown venue,1965,188,2,102.35,General Brain Science and Reviews,,Positions Reflexes of the brain within General Brain Science and Reviews.,high citation signal (188),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1037/007961,70dda8640540cacaf84b38a391669a041ab8f058,https://doi.org/10.1037/007961,,,paper,unknown,brain; brain in title,
47,1965,THE USE OF DEGENERATION METHODS IN THE INVESTIGATION OF SHORT NEURONAL CONNEXIONS.,J. Szentágothai,Progress in Brain Research,1965,187,1,115.46,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions THE USE OF DEGENERATION METHODS IN THE INVESTIGATION OF SHORT NEURONAL CONNEXIONS. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (187); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S0079-6123(08)63737-1,b4e494292c84aee84d09e86ee2c5287991c17368,https://doi.org/10.1016/S0079-6123(08)63737-1,,,Review; JournalArticle,unknown,neuron; neuroscience term,
48,1965,"PHASE OF ALPHA BRAIN WAVES, REACTION TIME AND VISUALLY EVOKED POTENTIALS.","R. E. Dustman, E. C. Beck",Electroencephalography and Clinical Neurophysiology,1965-04-01,181,10,104.07,"EEG, MEG, and Electrophysiology",EEG;human,"Positions PHASE OF ALPHA BRAIN WAVES, REACTION TIME AND VISUALLY EVOKED POTENTIALS. within EEG, MEG, and Electrophysiology.",high citation signal (181); human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0013-4694(65)90123-9,afd04fe63aa5260cc5bddccec651456c25ede0bb,https://doi.org/10.1016/0013-4694(65)90123-9,,,JournalArticle,unknown,brain; brain in title,
49,1965,Mapping out of catecholamine and 5-hydroxytryptamine neurons innervating the telencephalon and diencephalon.,"N. Andén, A. Dahlström, K. Fuxe, K. Larsson",Life Science,1965-07-01,174,4,112.97,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Mapping out of catecholamine and 5-hydroxytryptamine neurons innervating the telencephalon and diencephalon. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (174); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0024-3205(65)90076-7,f294fc2ad1a72ca3c892a317372fcf5dfa193209,https://doi.org/10.1016/0024-3205(65)90076-7,,,JournalArticle,unknown,neuron; neuroscience term,
50,1965,5-HYDROXYINDOLE METABOLISM IN RAT BRAIN. A STUDY OF INTERMEDIATE METABOLISM USING THE TECHNIQUE OF TRYPTOPHAN LOADING-I METHODS,"G. Ashcroft, D. Eccleston, T. Crawford",Journal of Neurochemistry,1965-06-01,170,1,101.75,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Positions 5-HYDROXYINDOLE METABOLISM IN RAT BRAIN. A STUDY OF INTERMEDIATE METABOLISM USING THE TECHNIQUE OF TRYPTOPHAN LOADING-I METHODS within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (170),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-4159.1965.tb06775.x,abc87a82e0d65904a154b52ea2adb0353eb30f92,https://doi.org/10.1111/j.1471-4159.1965.tb06775.x,,,JournalArticle,unknown,brain; brain in title,
51,1965,Aneurysms and Arteriovenous Anomalies of the Brain.,F. Mcdowell,Unknown venue,1965-10-01,163,1,99.8,General Brain Science and Reviews,,Positions Aneurysms and Arteriovenous Anomalies of the Brain. within General Brain Science and Reviews.,high citation signal (163),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEUR.1965.00470040119032,3b6e17db27c9291a8b5a8152c7498b0f5a21e193,https://doi.org/10.1001/ARCHNEUR.1965.00470040119032,,,Review,unknown,brain; brain in title,
52,1965,Social Deviance,M. Craft,Mental Health,1965-10-01,163,17,95.0,General Brain Science and Reviews,non-human,"(Tavistock Publications, 45s.) This book is one of a series now being placed upon the market, dealing with b""1 psychiatric ill health and delinquent behaviour as part of a general social disor^ The author, Mr.",high citation signal (163),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.4135/9781412972017.n239,650b9d4339d4cfcfa783e98f400d3649e96f9d61,https://doi.org/10.4135/9781412972017.n239,,,Review,unknown,brain,"(Tavistock Publications, 45s.) This book is one of a series now being placed upon the market, dealing with b""1 psychiatric ill health and delinquent behaviour as part of a general social disor^ The author, Mr. Wilkins, from his recent position in the Home Office Research U1"" was in a unique position to survey both fields. This book contains the product of ^ fertile brain, whilst visiting the United States recently as a visiting professor. The first few chapters sketch in the general social background to a statement1 chapter four, of a general theory of deviation applicable to Western states. ^ Wilkins makes it clear that different societies require different patterns of behaviou and that he is talking in general of Western societies, and of certain variations witf"" them. With a wealth of interesting anecdotes, he describes applications of his genef' theory of practice in the community, and carries this forward to a consideration 1 targets at which a society might aim, whilst allowing the individual a certain amo^ of freedom, and yet requiring group standards as a whole. In the final chapters discusses the implications of his theory, and society targets for administrators in P3 ticular. He does not make it clear how far the logical corollary of his work led hirrj leave Whitehall for the University of Strathclyde, but one must hope that the requ^ ments left behind with the Official Secrets Act will now allow his energies yet free scope."
53,1965,Arteriovenous anomalies of the brain. Fate of patients not having definitive surgery.,"H. J. Svien, J. A. McRae",Journal of Neurosurgery,1965-07-01,160,3,100.67,Clinical Neurology and Neurodegeneration,human,Positions Arteriovenous anomalies of the brain. Fate of patients not having definitive surgery. within Clinical Neurology and Neurodegeneration.,high citation signal (160); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.3171/JNS.1965.23.1.0023,74bb14a5bbe29ffeed469958cff7db55dc4f1461,https://doi.org/10.3171/JNS.1965.23.1.0023,,,JournalArticle; Review,unknown,brain; brain in title,
