rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
57,2019,The microbiota-gut-brain axis,N. Bray,Unknown venue,2019-06-17,928,58,131.01,General Brain Science and Reviews,,Positions The microbiota-gut-brain axis within General Brain Science and Reviews.,high citation signal (928),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/D42859-019-00021-3,f0839947230be7b03cb722baa30319dc79eb5912,https://doi.org/10.1038/D42859-019-00021-3,,,paper,unknown,brain; brain in title,
58,2019,"Alzheimer's disease: pathogenesis, diagnostics, and therapeutics","S. Tiwari, Venkata Atluri, A. Kaushik, Adriana Yndart, M. Nair",International Journal of Nanomedicine,2019-07-01,927,43,137.59,"Cellular, Molecular, and Synaptic Neuroscience",EEG;human;non-human,"Abstract Currently, 47 million people live with dementia globally, and it is estimated to increase more than threefold (~131 million) by 2050.",high citation signal (927); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.2147/IJN.S200490,d0f8b33eac81da6658650a4a35bb9bddcfa09299,https://doi.org/10.2147/IJN.S200490,https://www.dovepress.com/getfile.php?fileID=51363,,Review; JournalArticle,unknown,brain; cortical; glia; microglia,"Abstract Currently, 47 million people live with dementia globally, and it is estimated to increase more than threefold (~131 million) by 2050. Alzheimer's disease (AD) is one of the major causative factors to induce progressive dementia. AD is a neurodegenerative disease, and its pathogenesis has been attributed to extracellular aggregates of amyloid β (Aβ) plaques and intracellular neurofibrillary tangles made of hyperphosphorylated τ-protein in cortical and limbic areas of the human brain. It is characterized by memory loss and progressive neurocognitive dysfunction. The anomalous processing of APP by β-secretases and γ-secretases leads to production of Aβ40 and Aβ42 monomers, which further oligomerize and aggregate into senile plaques. The disease also intensifies through infectious agents like HIV. Additionally, during disease pathogenesis, the presence of high concentrations of Aβ peptides in central nervous system initiates microglial infiltration. Upon coming into vicinity of Aβ, microglia get activated, endocytose Aβ, and contribute toward their clearance via TREM2 surface receptors, simultaneously triggering innate immunoresponse against the aggregation. In addition to a detailed report on causative factors leading to AD, the present review also discusses the current state of the art in AD therapeutics and diagnostics, including labeling and imaging techniques employed as contrast agents for better visualization and sensing of the plaques. The review also points to an urgent need for nanotechnology as an efficient therapeutic strategy to increase the bioavailability of drugs in the central nervous system."
59,2019,"Iron Oxide Nanoparticles: Diagnostic, Therapeutic and Theranostic Applications","Seyed Mohammadali Dadfar, K. Roemhild, N. Drude, Saskia von Stillfried, R. Knüchel, F. Kiessling, et al.",Advanced Drug Delivery Reviews,2019-01-01,927,18,131.59,Neuroimaging and Brain Mapping,MRI;human;non-human,"&NA; Many different iron oxide nanoparticles have been evaluated over the years, for a wide variety of biomedical applications.",high citation signal (927); open-access PDF metadata; human evidence signal,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.addr.2019.01.005,2166f736108c6ae1cf3e5c5a4985fd49bc59576a,https://doi.org/10.1016/j.addr.2019.01.005,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7115878,,Review; JournalArticle,unknown,brain,"&NA; Many different iron oxide nanoparticles have been evaluated over the years, for a wide variety of biomedical applications. We here summarize the synthesis, surface functionalization and characterization of iron oxide nanoparticles, as well as their (pre-) clinical use in diagnostic, therapeutic and theranostic settings. Diagnostic applications include liver, lymph node, inflammation and vascular imaging, employing mostly magnetic resonance imaging but recently also magnetic particle imaging. Therapeutic applications encompass iron supplementation in anemia and advanced cancer treatments, such as modulation of macrophage polarization, magnetic fluid hyperthermia and magnetic drug targeting. Because of their properties, iron oxide nanoparticles are particularly useful for theranostic purposes. Examples of such setups, in which diagnosis and therapy are intimately combined and in which iron oxide nanoparticles are used, are image-guided drug delivery, image-guided and microbubble-mediated opening of the blood-brain barrier, and theranostic tissue engineering. Together, these directions highlight the versatility and the broad applicability of iron oxide nanoparticles, and indicate the integration in future medical practice of multiple iron oxide nanoparticle-based materials."
60,2019,"The brain's default network: updated anatomy, physiology and evolving insights","R. Buckner, Lauren M. DiNicola",Nature Reviews Neuroscience,2019-09-06,924,37,144.14,General Brain Science and Reviews,connectome,"Positions The brain's default network: updated anatomy, physiology and evolving insights within General Brain Science and Reviews.",high citation signal (924); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/s41583-019-0212-7,e760e8b6647c694e21c9be1a386b92b917f9c307,https://doi.org/10.1038/s41583-019-0212-7,,,Review; JournalArticle,unknown,brain; brain in title,
61,2019,Mechanisms of Action of Probiotics.,"J. Plaza-Díaz, F. J. Ruiz-Ojeda, M. Gil-Campos, Á. Gil",Advances in Nutrition,2019-01-01,920,13,130.26,Neuroimaging and Brain Mapping,human;non-human,"Probiotics are living microorganisms that confer health benefits to the host when administered in adequate amounts; however, dead bacteria and their components can also exhibit probiotic properties.",high citation signal (920); open-access PDF metadata; human evidence signal,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1093/advances/nmy063,5824b593cdc3a26748fb1dde06422f7b57c9b8ad,https://doi.org/10.1093/advances/nmy063,https://academic.oup.com/advances/article-pdf/10/suppl_1/S49/33103802/nmy063.pdf,,JournalArticle; Review,unknown,brain,"Probiotics are living microorganisms that confer health benefits to the host when administered in adequate amounts; however, dead bacteria and their components can also exhibit probiotic properties. Bifidobacterium and strains of lactic acid bacteria are the most widely used bacteria that exhibit probiotic properties and are included in many functional foods and dietary supplements. Probiotics have been shown to prevent and ameliorate the course of digestive disorders such as acute, nosocomial, and antibiotic-associated diarrhea; allergic disorders such as atopic dermatitis (eczema) and allergic rhinitis in infants; and Clostridium difficile-associated diarrhea and some inflammatory bowel disorders in adults. In addition, probiotics may be of interest as coadjuvants in the treatment of metabolic disorders, including obesity, metabolic syndrome, nonalcoholic fatty liver disease, and type 2 diabetes. However, the mechanisms of action of probiotics, which are diverse, heterogeneous, and strain specific, have received little attention. Thus, the aim of the present work was to review the main mechanisms of action of probiotics, including colonization and normalization of perturbed intestinal microbial communities in children and adults; competitive exclusion of pathogens and bacteriocin production; modulation of fecal enzymatic activities associated with the metabolization of biliary salts and inactivation of carcinogens and other xenobiotics; production of short-chain and branched-chain fatty acids, which, in turn, have wide effects not only in the intestine but also in peripheral tissues via interactions with short-chain fatty acid receptors, modulating mainly tissue insulin sensitivity; cell adhesion and mucin production; modulation of the immune system, which results mainly in the differentiation of T-regulatory cells and upregulation of anti-inflammatory cytokines and growth factors, i.e., interleukin-10 and transforming growth factor; and interaction with the brain-gut axis by regulation of endocrine and neurologic functions. Further research to elucidate the precise molecular mechanisms of action of probiotics is warranted."
62,2019,The Epidemiology of Epilepsy,E. Beghi,Neuroepidemiology,2019-12-18,917,44,130.2,Clinical Neurology and Neurodegeneration,human;non-human,"Epilepsy is a chronic disease of the brain characterized by an enduring (i.e., persisting) predisposition to generate seizures, unprovoked by any immediate central nervous system insult, and by the neurobiologic, cognitive, psychological, and social consequences of seizure recurrences.",high citation signal (917); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1159/000503831,90acfe7f4e5639d5113983a1cd219e5162f66f63,https://doi.org/10.1159/000503831,https://www.karger.com/Article/Pdf/503831,,Review; JournalArticle,unknown,brain,"Epilepsy is a chronic disease of the brain characterized by an enduring (i.e., persisting) predisposition to generate seizures, unprovoked by any immediate central nervous system insult, and by the neurobiologic, cognitive, psychological, and social consequences of seizure recurrences. Epilepsy affects both sexes and all ages with worldwide distribution. The prevalence and the incidence of epilepsy are slightly higher in men compared to women and tend to peak in the elderly, reflecting the higher frequency of stroke, neurodegenerative diseases, and tumors in this age-group. Focal seizures are more common than generalized seizures both in children and in adults. The etiology of epilepsy varies according to the sociodemographic characteristics of the affected populations and the extent of the diagnostic workup, but a documented cause is still lacking in about 50% of cases from high-income countries (HIC). The overall prognosis of epilepsy is favorable in the majority of patients when measured by seizure freedom. Reports from low/middle-income countries (LMIC; where patients with epilepsy are largely untreated) give prevalence and remission rates that overlap those of HICs. As the incidence of epilepsy appears higher in most LMICs, the overlapping prevalence can be explained by misdiagnosis, acute symptomatic seizures and premature mortality. Studies have consistently shown that about one-half of cases tend to achieve prolonged seizure remission. However, more recent reports on the long-term prognosis of epilepsy have identified differing prognostic patterns, including early and late remission, a relapsing-remitting course, and even a worsening course (characterized by remission followed by relapse and unremitting seizures). Epilepsy per se carries a low mortality risk, but significant differences in mortality rates are expected when comparing incidence and prevalence studies, children and adults, and persons with idiopathic and symptomatic seizures. Sudden unexplained death is most frequent in people with generalized tonic-clonic seizures, nocturnal seizures, and drug refractory epilepsy."
63,2019,Two distinct interstitial macrophage populations coexist across tissues in specific subtissular niches,"S. Chakarov, H. Lim, Leonard Tan, Sheau Yng Lim, Peter See, Josephine Lum, et al.",Science,2019-03-14,917,48,141.6,"Cellular, Molecular, and Synaptic Neuroscience",single-cell;human;non-human;stimulation,Tissue macrophages have a split personality Resident tissue macrophages (RTMs) reside in various tissue-specific niches during development.,high citation signal (917); recognized venue; human evidence signal; cell-resolution signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.aau0964,0105b6a9aee8133c431e94e3d74098fee0c73747,https://doi.org/10.1126/science.aau0964,,,JournalArticle,unknown,brain,"Tissue macrophages have a split personality Resident tissue macrophages (RTMs) reside in various tissue-specific niches during development. They evince microenvironment-directed phenotypes that support host defense and tissue homeostasis. Chakarov et al. used single-cell RNA sequencing and fate-mapping of murine lung RTMs to interrogate RTM-subset heterogeneity, interrelationships, and ontogeny (see the Perspective by Mildner and Yona). In addition to alveolar macrophages, they identified two different interstitial macrophage populations. One population mostly abutted nerve fibers; the other population preferentially localized near blood vessels and appeared to support vessel integrity and inhibit inflammatory cell infiltration into tissues. Science, this issue p. eaau0964; see also p. 1154 Independent populations of tissue-resident macrophages occupy distinct niches within their tissues of residence. INTRODUCTION Resident tissue macrophages (RTMs) are a heterogeneous population of immune cells occupying multiple tissue niches and exhibiting microenvironment-specific phenotypes and functions. In certain tissues such as the brain, lung, and liver, embryonically derived RTMs maintain themselves by self-renewal, whereas others, including those in the gut, dermis, and pancreas, are replaced by monocytes, at levels that are tissue specific. Once they arrive in their tissue of residence, monocytes undergo extensive differentiation according to molecular cues provided by their distinct tissue-specific niches, enabling their development into specialized RTMs that support local tissue function. RATIONALE As a result of this ontogenetic and tissue niche heterogeneity, each tissue contains multiple populations of macrophages. For example, in the murine lung, alveolar macrophages are the major embryonically derived population in the alveolar spaces, whereas a minor population named interstitial macrophages (IMs) resides within the lung parenchyma. Previous results reported several phenotypically distinct IM subpopulations, whose relationship remained unknown. Do they represent independent populations or, rather, different points on the spectrum of maturation and activation states? How do these differences relate to their localization in tissue or roles in tissue function in health and disease? Does such macrophage heterogeneity also exist in other tissues? RESULTS Here, using single-cell mRNA sequencing, we unbiasedly identified two independent populations exhibiting distinct gene expression profiles and phenotypes: Lyve1loMHCIIhiCX3CR1hi (Lyve1loMHCIIhi) and Lyve1hiMHCIIloCX3CR1lo (Lyve1hiMHCIIlo) RTMs. We uncovered evidence of parallel populations in multiple others tissues, including the heart, fat, and dermis, as well as in human lung and omental and subcutaneous fat tissues, suggesting that a similar dichotomy is observed in human tissues. We further demonstrated that both populations are slowly replaced by Ly6Chi monocytes. Importantly, using complementary fate-mapping models, we showed that monocyte-derived RTMs (MRTMs) are two separate lineages, rather than representing points along a developmental or maturation continuum. Notably, these distinct MRTM populations preferentially reside within different, but conserved, subtissular niches, located either adjacent to nerve bundles and fibers (Lyve1loMHCIIhi) or blood vessels (Lyve1hiMHCIIlo) across tissues. Finally, by acutely depleting Lyve1hiMHCIIlo MRTMs using a mouse model of inducible macrophage depletion during the induction of fibrosis, we found that the absence of Lyve1hiMHCIIlo IMs exacerbated experimental lung and heart fibrosis, demonstrating their critical role in tissue inflammation. CONCLUSION Two independent MRTMs populations exist across tissues with specific niche-dependent phenotype and functional programming. Their different roles in homeostasis, immune regulation, and fibrosis renders them attractive and separate cellular targets for the therapeutic exploitation of RTM subsets. Two independent populations of MRTMs exist across most tissues in steady state with conserved specific subtissular niche-dependent phenotype. (Top) Lyve1loMHCIIhi are mostly located adjacent to nerves, wherease Lyve1hiMHCIIlo preferentially reside alongside blood vessels. CX3CR1, fractalkine receptor; MHCII, major histocompatibility complex class II; IL-10, interleukin 10; CD206, mannose receptor. (Bottom) Depletion of Lyve1hiMHCIIlo MRTMs in a model of lung fibrosis exacerbated vessel permeability, immune cell infiltration, and collagen deposition, demonstrating their critical role in restraining inflammation and fibrosis. DC, dendritic cell. Macrophages are a heterogeneous cell population involved in tissue homeostasis, inflammation, and various pathologies. Although the major tissue-resident macrophage populations have been extensively studied, interstitial macrophages (IMs) residing within the tissue parenchyma remain poorly defined. Here we studied IMs from murine lung, fat, heart, and dermis. We identified two independent IM subpopulations that are conserved across tissues: Lyve1loMHCIIhiCX3CR1hi (Lyve1loMHCIIhi) and Lyve1hiMHCIIloCX3CR1lo (Lyve1hiMHCIIlo) monocyte-derived IMs, with distinct gene expression profiles, phenotypes, functions, and localizations. Using a new mouse model of inducible macrophage depletion (Slco2b1flox/DTR), we found that the absence of Lyve1hiMHCIIlo IMs exacerbated experimental lung fibrosis. Thus, we demonstrate that two independent populations of IMs coexist across tissues and exhibit conserved niche-dependent functional programming."
64,2019,REBUS and the Anarchic Brain: Toward a Unified Model of the Brain Action of Psychedelics,"R. L. Carhart-Harris, Karl J. Friston",Pharmacological Reviews,2019-06-20,905,63,137.96,"EEG, MEG, and Electrophysiology",EEG;non-human,This paper formulates the action of psychedelics by integrating the free-energy principle and entropic brain hypothesis.,high citation signal (905); open-access PDF metadata,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1124/pr.118.017160,88dd45aedb5a9fbdc7912ffc3f05535a876870b4,https://doi.org/10.1124/pr.118.017160,https://pharmrev.aspetjournals.org/content/pharmrev/71/3/316.full.pdf,,Review; JournalArticle,unknown,brain; cortical; brain in title,"This paper formulates the action of psychedelics by integrating the free-energy principle and entropic brain hypothesis. We call this formulation relaxed beliefs under psychedelics (REBUS) and the anarchic brain, founded on the principle that-via their entropic effect on spontaneous cortical activity-psychedelics work to relax the precision of high-level priors or beliefs, thereby liberating bottom-up information flow, particularly via intrinsic sources such as the limbic system. We assemble evidence for this model and show how it can explain a broad range of phenomena associated with the psychedelic experience. With regard to their potential therapeutic use, we propose that psychedelics work to relax the precision weighting of pathologically overweighted priors underpinning various expressions of mental illness. We propose that this process entails an increased sensitization of high-level priors to bottom-up signaling (stemming from intrinsic sources), and that this heightened sensitivity enables the potential revision and deweighting of overweighted priors. We end by discussing further implications of the model, such as that psychedelics can bring about the revision of other heavily weighted high-level priors, not directly related to mental health, such as those underlying partisan and/or overly-confident political, religious, and/or philosophical perspectives. Significance Statement Psychedelics are capturing interest, with efforts underway to bring psilocybin therapy to marketing authorisation and legal access within a decade, spearheaded by the findings of a series of phase 2 trials. In this climate, a compelling unified model of how psychedelics alter brain function to alter consciousness would have appeal. Towards this end, we have sought to integrate a leading model of global brain function, hierarchical predictive coding, with an often-cited model of the acute action of psychedelics, the entropic brain hypothesis. The resulting synthesis states that psychedelics work to relax high-level priors, sensitising them to liberated bottom-up information flow, which, with the right intention, care provision and context, can help guide and cultivate the revision of entrenched pathological priors."
65,2019,Bactericidal and Cytotoxic Properties of Silver Nanoparticles,"C. Liao, Yuchao Li, S. Tjong",International Journal of Molecular Sciences,2019-01-01,905,30,141.96,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"Silver nanoparticles (AgNPs) can be synthesized from a variety of techniques including physical, chemical and biological routes.",high citation signal (905); recognized venue; open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3390/ijms20020449,7ebba4729881640df3db4ce97fb864f08004e45a,https://doi.org/10.3390/ijms20020449,https://www.mdpi.com/1422-0067/20/2/449/pdf?version=1548067000,,Review; JournalArticle,unknown,brain,"Silver nanoparticles (AgNPs) can be synthesized from a variety of techniques including physical, chemical and biological routes. They have been widely used as nanomaterials for manufacturing cosmetic and healthcare products, antimicrobial textiles, wound dressings, antitumor drug carriers, etc. due to their excellent antimicrobial properties. Accordingly, AgNPs have gained access into our daily life, and the inevitable human exposure to these nanoparticles has raised concerns about their potential hazards to the environment, health, and safety in recent years. From in vitro cell cultivation tests, AgNPs have been reported to be toxic to several human cell lines including human bronchial epithelial cells, human umbilical vein endothelial cells, red blood cells, human peripheral blood mononuclear cells, immortal human keratinocytes, liver cells, etc. AgNPs induce a dose-, size- and time-dependent cytotoxicity, particularly for those with sizes ≤10 nm. Furthermore, AgNPs can cross the brain blood barrier of mice through the circulation system on the basis of in vivo animal tests. AgNPs tend to accumulate in mice organs such as liver, spleen, kidney and brain following intravenous, intraperitoneal, and intratracheal routes of administration. In this respect, AgNPs are considered a double-edged sword that can eliminate microorganisms but induce cytotoxicity in mammalian cells. This article provides a state-of-the-art review on the synthesis of AgNPs, and their applications in antimicrobial textile fabrics, food packaging films, and wound dressings. Particular attention is paid to the bactericidal activity and cytotoxic effect in mammalian cells."
66,2019,Individual brain organoids reproducibly form cell diversity of the human cerebral cortex,"Silvia Velasco, Amanda J. Kedaigle, Sean K. Simmons, A. Nash, M. Rocha, Giorgia Quadrato, et al.",Nature,2019-06-01,900,33,159.06,"Brain Development, Plasticity, and Connectomics",single-cell;human;non-human,Experimental models of the human brain are needed for basic understanding of its development and disease1.,high citation signal (900); recognized venue; open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41586-019-1289-x,e482f4fd89017f2f798bcb405cc938735f36b2e0,https://doi.org/10.1038/s41586-019-1289-x,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6906116,,JournalArticle,unknown,brain; cerebral; cortex; brain in title; neuroscience term,"Experimental models of the human brain are needed for basic understanding of its development and disease1. Human brain organoids hold unprecedented promise for this purpose; however, they are plagued by high organoid-to-organoid variability2,3. This has raised doubts as to whether developmental processes of the human brain can occur outside the context of embryogenesis with a degree of reproducibility that is comparable to the endogenous tissue. Here we show that an organoid model of the dorsal forebrain can reliably generate a rich diversity of cell types appropriate for the human cerebral cortex. We performed single-cell RNA-sequencing analysis of 166,242 cells isolated from 21 individual organoids, finding that 95% of the organoids generate a virtually indistinguishable compendium of cell types, following similar developmental trajectories and with a degree of organoid-to-organoid variability comparable to that of individual endogenous brains. Furthermore, organoids derived from different stem cell lines show consistent reproducibility in the cell types produced. The data demonstrate that reproducible development of the complex cellular diversity of the central nervous system does not require the context of the embryo, and that establishment of terminal cell identity is a highly constrained process that can emerge from diverse stem cell origins and growth environments. Single-cell RNA-sequencing analysis demonstrates that individual human brain organoids generate the cellular diversity of the cerebral cortex with organoid-to-organoid variability that is comparable to that of individual endogenous brains."
67,2019,Narrative Economics,R. Shiller,Unknown venue,2019-10-01,888,55,129.62,General Brain Science and Reviews,human;non-human,This address considers the epidemiology of narratives relevant to economic fluctuations.,high citation signal (888); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.2139/ssrn.2896857,d7d04d585fc695a92e9a782849ebad40ec4e42e6,https://doi.org/10.2139/ssrn.2896857,https://doi.org/10.3386/w23075,,paper,unknown,brain,"This address considers the epidemiology of narratives relevant to economic fluctuations. The human brain has always been highly tuned toward narratives, whether factual or not, to justify ongoing actions, even such basic actions as spending and investing. Stories motivate and connect activities to deeply felt values and needs. Narratives ""go viral"" and spread far, even worldwide, with economic impact. The 1920-1921 Depression, the Great Depression of the 1930s, the so-called Great Recession of 2007-2009, and the contentious political-economic situation of today are considered as the results of the popular narratives of their respective times. Though these narratives are deeply human phenomena that are difficult to study in a scientific manner, quantitative analysis may help us gain a better understanding of these epidemics in the future. (JEL D72, E32, G01, N10)"
68,2019,"Spontaneous Behaviors Drive Multidimensional, Brain-wide Activity","C. Stringer, Marius Pachitariu, Nicholas A. Steinmetz, C. B. Reddy, M. Carandini, K. Harris",Science,2019-04-18,884,50,165.54,"Cellular, Molecular, and Synaptic Neuroscience",non-human;stimulation,Neuron activity across the brain How is it that groups of neurons dispersed through the brain interact to generate complex behaviors?,high citation signal (884); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.aav7893,b2747142d030cf4d32dfd2e186662b925259b850,https://doi.org/10.1126/science.aav7893,https://science.sciencemag.org/content/sci/364/6437/eaav7893.full.pdf,,JournalArticle,unknown,brain; cortex; cortical; neuron; neural; hippocampus; amygdala; brain in title; neuroscience term,"Neuron activity across the brain How is it that groups of neurons dispersed through the brain interact to generate complex behaviors? Three papers in this issue present brain-scale studies of neuronal activity and dynamics (see the Perspective by Huk and Hart). Allen et al. found that in thirsty mice, there is widespread neural activity related to stimuli that elicit licking and drinking. Individual neurons encoded task-specific responses, but every brain area contained neurons with different types of response. Optogenetic stimulation of thirst-sensing neurons in one area of the brain reinstated drinking and neuronal activity across the brain that previously signaled thirst. Gründemann et al. investigated the activity of mouse basal amygdala neurons in relation to behavior during different tasks. Two ensembles of neurons showed orthogonal activity during exploratory and nonexploratory behaviors, possibly reflecting different levels of anxiety experienced in these areas. Stringer et al. analyzed spontaneous neuronal firing, finding that neurons in the primary visual cortex encoded both visual information and motor activity related to facial movements. The variability of neuronal responses to visual stimuli in the primary visual area is mainly related to arousal and reflects the encoding of latent behavioral states. Science, this issue p. eaav3932, p. eaav8736, p. eaav7893; see also p. 236 Neurons in the primary visual cortex encode both visual information and motor activity. INTRODUCTION In the absence of sensory inputs, the brain produces structured patterns of activity, which can be as large as or larger than sensory-driven activity. Ongoing activity exists even in primary sensory cortices and has been hypothesized to reflect recapitulation of previous sensory experiences, or expectations of possible sensory events. Alternatively, ongoing activity could be related to behavioral and cognitive states. RATIONALE Much previous work has linked spontaneous neural activity to behavior through one-dimensional measures like running speed and pupil diameter. However, mice perform diverse behaviors consisting of whisking, licking, sniffing, and other facial movements. We hypothesized that there exists a multidimensional representation of behavior in visual cortex and that previously reported ""noise"" during stimulus presentations may in fact be behaviorally driven. To investigate this, we recorded the activity of ~10,000 neurons in visual cortex of awake mice using two-photon calcium imaging, while simultaneously monitoring the facial movements using an infrared camera. In a second set of experiments, we recorded the activity of thousands of neurons across the brain using eight simultaneous Neuropixels probes, again videographically monitoring facial behavior. RESULTS First, we found that ongoing activity in visual cortex is high dimensional: More than a hundred latent dimensions could be reliably extracted from the population activity. We found that a third of this activity could be predicted by a multidimensional model of the mouse's behavior, extracted from the face video. This behaviorally related activity was not limited to visual cortex. We observed multidimensional representations of behavior in electrophysiological recordings from frontal, sensorimotor, and retrosplenial cortex; hippocampus; striatum; thalamus; and midbrain. Even though both behavior and neural activity contained fast-time scale fluctuations on the order of 200 ms, they were only related to each other at a time scale of about 1 s. We next investigated how this spontaneous, behavior-related signal interacts with stimulus responses. The representation of sensory stimuli and behavioral variables was mixed in the same neurons: The fractions of each neuron's variance explained by stimuli and by behavior were only slightly negatively correlated, and neurons with similar stimulus responses did not have more similar behavioral correlates. Nevertheless, at a population level, the neural dimensions encoding motor variables overlapped with those encoding visual stimuli along only one dimension, which coherently increased or decreased the activity of the entire population. Activity in all other behaviorally driven dimensions continued unperturbed regardless of sensory stimulation. CONCLUSION The brainwide representation of behavioral variables suggests that information encoded nearly anywhere in the forebrain is combined with behavioral state variables into a mixed representation. We found that these multidimensional signals are present both during ongoing activity and during passive viewing of a stimulus. This suggests that previously reported noise during stimulus presentations may consist primarily of behavioral-state information. What benefit could this ubiquitous mixing of sensory and motor information provide? The most appropriate behavior for an animal to perform at any moment depends on the combination of available sensory data, ongoing motor actions, and purely internal variables such as motivational drives. Integration of sensory inputs with motor actions must therefore occur somewhere in the nervous system. Our data indicate that it happens as early as primary sensory cortex. Large-scale neural population recordings can be predicted from behavior. We used new recording technologies to simultaneously monitor the activity of ~10,000 neurons in a single brain area and ~3000 neurons from across the brain (top left). These neurons showed slow-time scale patterns of coactivation restricted to subsets of neurons which were distributed across the brain (top right). The patterns of neural activity appeared to be driven by specific spontaneous behaviors that the animals engaged in during the experiment. We tracked these spontaneous behaviors by projecting a video recording of the mouse face onto a set of canonical ""eigenfaces"" (bottom left) and used these projections to predict a large fraction of the neural activity (bottom right). t, time; PC, principal component. Neuronal populations in sensory cortex produce variable responses to sensory stimuli and exhibit intricate spontaneous activity even without external sensory input. Cortical variability and spontaneous activity have been variously proposed to represent random noise, recall of prior experience, or encoding of ongoing behavioral and cognitive variables. Recording more than 10,000 neurons in mouse visual cortex, we observed that spontaneous activity reliably encoded a high-dimensional latent state, which was partially related to the mouse's ongoing behavior and was represented not just in visual cortex but also across the forebrain. Sensory inputs did not interrupt this ongoing signal but added onto it a representation of external stimuli in orthogonal dimensions. Thus, visual cortical population activity, despite its apparently noisy structure, reliably encodes an orthogonal fusion of sensory and multidimensional behavioral information."
