rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
27,1964,BENIGN PAROXYSMAL VERTIGO OF CHILDHOOD. (A VARIETY OF VESTIBULAR NEURONITIS).,L. Basser,Brain : a journal of neurology,1964-03-01,234,8,118.27,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions BENIGN PAROXYSMAL VERTIGO OF CHILDHOOD. (A VARIETY OF VESTIBULAR NEURONITIS). within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (234); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/BRAIN/87.1.141,f73e67df6e9fc13cc591b608ad69acbf3cca7cf9,https://doi.org/10.1093/BRAIN/87.1.141,,JournalArticle,unknown,neuron; neuroscience term,
28,1964,Autoradiographic Examination of the Effects of Enriched Environment on the Rate of Glial Multiplication in the Adult Rat Brain,"J. Altman, Gopal D. Das",Nature,1964-12-19,227,4,122.13,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"Positions Autoradiographic Examination of the Effects of Enriched Environment on the Rate of Glial Multiplication in the Adult Rat Brain within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (227); recognized venue; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/2041161A0,8c4f91bef3d10e29771eb562d0ef517aa81b96ef,https://doi.org/10.1038/2041161A0,,JournalArticle,unknown,brain; glia; brain in title,
29,1964,PROBLEMS OF MEASUREMENT AND INTERPRETATION WITH REINFORCING BRAIN STIMULATION.,E. Valenstein,Psychology Review,1964-11-01,226,2,108.05,"EEG, MEG, and Electrophysiology",EEG;stimulation,"Positions PROBLEMS OF MEASUREMENT AND INTERPRETATION WITH REINFORCING BRAIN STIMULATION. within EEG, MEG, and Electrophysiology.",high citation signal (226),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1037/H0040694,d58ea9bddf92b5a640e6342dc0af9cf7781ec30e,https://doi.org/10.1037/H0040694,,Review; JournalArticle,unknown,brain; brain in title,
30,1964,STRESS-INDUCED RELEASE OF BRAIN NOREPINEPHRINE AND ITS INHIBITION BY DRUGS.,"Maynert Ew, R. Levi",Journal of Pharmacology and Experimental Therapeutics,1964-01-01,205,0,105.1,General Brain Science and Reviews,non-human,Kittens given 60 mg/kg of morphine sulfate revealed a 37% decline in brain-stem norepinephrine and a 64% decline in adrenal epinephrine in 5 hours.,high citation signal (205),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)26696-4,c468063a9ee6ef0ff896ef57188735634980a34f,https://doi.org/10.1016/s0022-3565(25)26696-4,,JournalArticle,unknown,brain; brain in title,"Kittens given 60 mg/kg of morphine sulfate revealed a 37% decline in brain-stem norepinephrine and a 64% decline in adrenal epinephrine in 5 hours. These effects were entirely prevented by barbiturate anesthesia. Two forms of physical stress-exposure to cold and electric shocks applied to the feet-caused decreases in brain norepinephrine in rats. Various parameters of the electric shock procedure were studied in detail. Rats could be made to lose 17% of their brain-stem norepinephrine in 5 minutes and 37% in 45 minutes. Neither brainstem 5-hydroxytryptamine nor whole brain acetylcholine was changed under conditions causing a 40% decrease in NE. One hour of rest was sufficient for norepinephrine to be replenished after a 40% decline. Sedative doses of chlorpromazine or phenobarbital inhibited the release of brain-stem norepinephrine in shocked rats. However, strongly depressant doses of morphine did not have this action. Atropine, phenoxybenzamine, mecamylamine and pyrrobutamine were also inactive. However, tripelennamine had a partial effect. The shock-induced decrease in norepinephrine failed to occur in animals treated with a monoamine oxidase inhibitor (Catron, tranylcypromine or harmaline). A catechol O-methyl transferase inhibitor (pyrogallol) did not affect the stress-induced disappearance of the amine."
31,1964,"""Electrical Transmission"" at an Excitatory Synapse in a Vertebrate Brain",E. Furshpan,Science,1964-05-15,199,11,124.57,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions ""Electrical Transmission"" at an Excitatory Synapse in a Vertebrate Brain within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (199); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.144.3620.878,634167d9a71702afdc4c329253335473f3d7498b,https://doi.org/10.1126/science.144.3620.878,,JournalArticle,unknown,brain; synapse; brain in title; neuroscience term,
32,1964,Tryptophan hydroxylation in brain.,D. Grahame-Smith,Biochemical and Biophysical Research Communications - BBRC,1964-08-11,188,2,102.35,General Brain Science and Reviews,,Positions Tryptophan hydroxylation in brain. within General Brain Science and Reviews.,high citation signal (188),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-291X(64)90197-4,dd3bdfb9d6cf7bd170e73cbe36545c262ef2bfdf,https://doi.org/10.1016/0006-291X(64)90197-4,,JournalArticle,unknown,brain; brain in title,
33,1964,ACETYLCHOLINE CONTENT OF DISCRETE AREAS OF THE BRAIN OBTAINED BY A NEAR-FREEZING METHOD *,"R. Takahashi, M. H. Aprison",Journal of Neurochemistry,1964-12-01,187,2,102.26,General Brain Science and Reviews,,Positions ACETYLCHOLINE CONTENT OF DISCRETE AREAS OF THE BRAIN OBTAINED BY A NEAR-FREEZING METHOD * within General Brain Science and Reviews.,high citation signal (187),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1964.tb06740.x,488cb0b2799d91fe4a0693cb93a411dd49f7f89a,https://doi.org/10.1111/j.1471-4159.1964.tb06740.x,,JournalArticle,unknown,brain; brain in title,
34,1964,"PHYSIOLOGY OF INSECT DIAPAUSE. XIV. AN ENDOCRINE MECHANISM FOR THE PHOTOPERIODIC CONTROL OF PUPAL DIAPAUSE IN THE OAK SILKWORM, ANTHERAEA PERNYI","Carroll M. Williams, P. Adkisson",Unknown venue,1964-12-01,181,1,101.07,"Brain Stimulation, Neurotechnology, and BCI",non-human;stimulation,"1. In the oak silkworm,Antheraea pernyi, photoperiod controls not only the onset of pupal diapause (as previously demonstrated by Tanaka) but also the termination of pupal diapause.2.",high citation signal (181); open-access PDF metadata,"Small cohorts, invasive risk, device maintenance, and long-term stability remain major translation barriers.; Closed-loop effects are hard to separate from placebo, training, medication, and disease fluctuation.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.2307/1539252,8f555838a49766e3b72e894433b73d63f4b4c72a,https://doi.org/10.2307/1539252,https://www.biodiversitylibrary.org/partpdf/33215,paper,unknown,brain,"1. In the oak silkworm,Antheraea pernyi, photoperiod controls not only the onset of pupal diapause (as previously demonstrated by Tanaka) but also the termination of pupal diapause.2. At 25° C., short-day conditions (4-to 12-hour photophases) strongly inhibit the termination of pupal diapause; maximal inhibition is by a 12-hour photophase.3. Long-day conditions (15-to 18-hour photophases) promote the termination of diapause; a 17-hour photophase is the most effective.4. A 14-hour photophase is transitional between short-days which sustain diapause and long-days which terminate diapause.5. By various experimental maneuvers, sensitivity to photoperiod was localized in the head-end of the pupa. Short-day illumination of the head-end inhibited the termination of diapause even when the hind-end was exposed to long-day conditions. In like manner, long-day illumination of the head-end was fully effective even when the abdomen received short-day illumination.6. When the brain was removed from the head and implant..."
35,1964,Mental Changes Resulting from the Passage of Small Direct Currents Through the Human Brain,"O. Lippold, J. Redfearn",British Journal of Psychiatry,1964-11-01,172,10,101.96,General Brain Science and Reviews,human,Positions Mental Changes Resulting from the Passage of Small Direct Currents Through the Human Brain within General Brain Science and Reviews.,high citation signal (172); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1192/bjp.110.469.768,40208fbffdac0b53a8e4c57fecf37e22ce35f36a,https://doi.org/10.1192/bjp.110.469.768,,JournalArticle,unknown,brain; brain in title,
36,1964,"THE CONVERGENCE AND INTERACTION OF VISUAL, AUDITORY, AND TACTILE RESPONSES IN HUMAN NONSPECIFIC CORTEX",W. Walter,Annals of the New York Academy of Sciences,1964-05-01,172,3,113.96,General Brain Science and Reviews,human,"Positions THE CONVERGENCE AND INTERACTION OF VISUAL, AUDITORY, AND TACTILE RESPONSES IN HUMAN NONSPECIFIC CORTEX within General Brain Science and Reviews.",high citation signal (172); recognized venue; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1111/j.1749-6632.1964.tb26760.x,12b3745b5bded0f1e9a87459417cfde0c67e54d5,https://doi.org/10.1111/j.1749-6632.1964.tb26760.x,,JournalArticle,unknown,cortex; neuroscience term,
37,1964,CHANGES IN RNA CONTENT AND BASE COMPOSITION IN CORTICAL NEURONS OF RATS IN A LEARNING EXPERIMENT INVOLVING TRANSFER OF HANDEDNESS.,"H. Hydén, E. Egyházi",Proceedings of the National Academy of Sciences of the United States of America,1964-10-01,166,1,118.32,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions CHANGES IN RNA CONTENT AND BASE COMPOSITION IN CORTICAL NEURONS OF RATS IN A LEARNING EXPERIMENT INVOLVING TRANSFER OF HANDEDNESS. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (166); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.52.4.1030,52a5b6da4f9d205cf50aec5166a0dbbaa991f81f,https://doi.org/10.1073/PNAS.52.4.1030,https://europepmc.org/articles/pmc300389?pdf=render,JournalArticle,unknown,cortical; neuron; neuroscience term,
38,1964,STUDIES ON THE INDUCTION AND REPRESSION OF ENZYMES IN RAT LIVER. II. CARBOHYDRATE REPRESSION OF DIETARY AND HORMONAL INDUCTION OF THREONINE DEHYDRASE AND ORNITHINE DELTA-TRANSAMINASE.,"C. Peraino, H. Pitot",Journal of Biological Chemistry,1964-12-01,161,1,97.78,General Brain Science and Reviews,non-human,1 Tyrosine aminotransferase may be separated into four isolatable forms on hydroxyapatite columns.,high citation signal (161); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S0021-9258(18)91174-9,5462db765f4443a93767e25ab1d29541fc959460,https://doi.org/10.1016/S0021-9258(18)91174-9,https://doi.org/10.1016/s0021-9258(18)91174-9,JournalArticle,unknown,brain,"1 Tyrosine aminotransferase may be separated into four isolatable forms on hydroxyapatite columns. Form I is found in kidney, heart, brain and other tissues while forms II, III and IV appear to be unique to the liver in the rat. Forms II, III and IV were purified more than 1000-fold from liver while form I was purified 30-fold from kidney and heart. 2 The several forms have been compared kinetically and physicochemically. The Km for tyrosine of form I is significantly higher than that of the other three forms. On the other hand, in the presence of glutamate, V for all substrates studied is significantly lower for form II than for the other three forms. In addition, Kis for 2-oxoglutarate in the presence of glutamate is somewhat lower and in the presence of pyridoxal 5′-phosphate is significantly higher than for forms III and IV. The moledular weights and absorption spectra of forms II, III and IV could not be distinguished one from another. In contrast to forms II, III and IV the activity of form I was destroyed by brief heating at 60°C in the presence or absence of cofactors. For I also had a higher pH optimum than the other three forms. 3 In the fetus, glucagon, adenosine 3′:5′-monophosphate and guanosine 3′:5′-monophosphate induced predominantly form II. In the neonatal animal, hydrocortisone induced both forms II and III, while hydrocortisone in the presence of insulin induced form IV ""prematurely"". This latter induction was insensitive to the action of actinomycin D. The rates in vivo of degradation of forms II, III and IV after hydrocortisone induction were indistinguishable. In the isolated perfused liver, hydrocortisone induced forms II, III and IV as had previously been shown in vivo, while adenosine 3′: 5′-monophosphate induction was limited to forms II and III and insulin stimulated the level of form IV only. The significance of the differences in form I as compared to the hepatic forms, as well as the implications of selective metabolic regulation of the other three hepatic forms, are discussed."
39,1964,"The fatty acid composition of brain sphingolipids: sphingomyelin, ceramide, cerebroside, and cerebroside sulfate.","J. O'brien, G. Rouser",Journal of Lipid Research,1964-07-01,157,4,99.13,General Brain Science and Reviews,,"Positions The fatty acid composition of brain sphingolipids: sphingomyelin, ceramide, cerebroside, and cerebroside sulfate. within General Brain Science and Reviews.",high citation signal (157),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,431d5f71347f8cc12d42d8a37fa31dab4b8cca40,https://www.semanticscholar.org/paper/431d5f71347f8cc12d42d8a37fa31dab4b8cca40,,JournalArticle,unknown,brain; brain in title,
40,1964,CHANGES IN BRAIN AND PIAL VESSELS IN ARTERIAL BORDER ZONES; A STUDY OF 13 CASES.,"F. Romanul, A. Abramowicz",Archives of Neurology,1964-07-01,155,0,110.9,Clinical Neurology and Neurodegeneration,,Positions CHANGES IN BRAIN AND PIAL VESSELS IN ARTERIAL BORDER ZONES; A STUDY OF 13 CASES. within Clinical Neurology and Neurodegeneration.,high citation signal (155); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEUR.1964.00460190044004,40bc05903c6444dad2f9ce30d6732a7ac16073f2,https://doi.org/10.1001/ARCHNEUR.1964.00460190044004,,JournalArticle,unknown,brain; brain in title,
41,1964,A model of the brain,J. Young,Unknown venue,1964,154,1,98.78,Computational Neuroscience and AI,,Positions A model of the brain within Computational Neuroscience and AI.,high citation signal (154),"Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,8d54415f175dea253107a47df4e6d47d932eb853,https://www.semanticscholar.org/paper/8d54415f175dea253107a47df4e6d47d932eb853,,paper,unknown,brain; brain in title,
42,1964,The influence of early nutrition on the development and myelination of the brain,J. Dobbing,Proceedings of the Royal Society of London. Series B. Biological Sciences,1964-02-18,154,0,110.78,"Brain Development, Plasticity, and Connectomics",,"Positions The influence of early nutrition on the development and myelination of the brain within Brain Development, Plasticity, and Connectomics.",high citation signal (154); recognized venue,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1098/rspb.1964.0016,411f6be414cd729afdbd426d78ff2d02618fbc00,https://doi.org/10.1098/rspb.1964.0016,,JournalArticle,unknown,brain; brain in title,
43,1964,FUNCTIONAL SIGNIFICANCE OF DRUG-INDUCED CHANGES IN BRAIN MONOAMINE LEVELS,A. Carlsson,Unknown venue,1964,153,2,98.67,General Brain Science and Reviews,,Positions FUNCTIONAL SIGNIFICANCE OF DRUG-INDUCED CHANGES IN BRAIN MONOAMINE LEVELS within General Brain Science and Reviews.,high citation signal (153),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0079-6123(08)60110-7,ddea8bccbb9828660e4f915f8528b563cc87db62,https://doi.org/10.1016/S0079-6123(08)60110-7,,paper,unknown,brain; brain in title,
44,1964,RESTORATION OF FUNCTION AFTER BRAIN INJURY.,W. E. Stern,Unknown venue,1964-07-01,153,6,99.87,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Positions RESTORATION OF FUNCTION AFTER BRAIN INJURY. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (153),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,c40507df28bc9b7aa2c669c98849038e8ac42271,https://www.semanticscholar.org/paper/c40507df28bc9b7aa2c669c98849038e8ac42271,,paper,unknown,brain; brain in title,
45,1964,D-C POTENTIALS OF THE BRAIN.,"J. O'leary, S. Goldring",Physiological Reviews,1964,147,3,97.95,General Brain Science and Reviews,,Positions D-C POTENTIALS OF THE BRAIN. within General Brain Science and Reviews.,high citation signal (147),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/PHYSREV.1964.44.1.91,671c8db2e91cf5cbe03d6d23c97e6a4555b05a48,https://doi.org/10.1152/PHYSREV.1964.44.1.91,,Review; JournalArticle,unknown,brain; brain in title,
46,1964,METASTATIC BRAIN TUMORS. RESULTS OF SURGICAL AND NONSURGICAL TREATMENT.,"E. F. Lang, J. Slater",Surgical Clinics of North America,1964-06-01,144,2,97.58,Clinical Neurology and Neurodegeneration,,Positions METASTATIC BRAIN TUMORS. RESULTS OF SURGICAL AND NONSURGICAL TREATMENT. within Clinical Neurology and Neurodegeneration.,high citation signal (144),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0039-6109(16)37308-X,3b8a9ec472a365b5a033baa23f48d971923f8af0,https://doi.org/10.1016/S0039-6109(16)37308-X,,JournalArticle,unknown,brain; brain in title,
47,1964,Postnatal Changes in Glia/Neuron Index with a Comparison of Methods of Cell Enumeration in the White Rat,"K. Brizzee, Jeary Vogt, Xenia Kharetchko",Unknown venue,1964,142,1,100.53,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Postnatal Changes in Glia/Neuron Index with a Comparison of Methods of Cell Enumeration in the White Rat within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (142),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S0079-6123(08)61274-1,d13133f112fd10fe4928f34b03d8aa1583304d13,https://doi.org/10.1016/S0079-6123(08)61274-1,,paper,unknown,neuron; glia; neuroscience term,
48,1964,BRAIN WEIGHT OF THE DANES,"H. Pakkenberg, J. Voigt",Unknown venue,1964-07-01,142,3,97.33,General Brain Science and Reviews,,Positions BRAIN WEIGHT OF THE DANES within General Brain Science and Reviews.,high citation signal (142),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1159/000142510,83cc71e955d19d5aba71ac3ef684a74e7216487d,https://doi.org/10.1159/000142510,,paper,unknown,brain; brain in title,
49,1964,EVOKED RESPONSES RECORDED FROM THE DEPTHS OF THE HUMAN BRAIN,M. Brazier,Annals of the New York Academy of Sciences,1964-05-01,142,4,110.53,General Brain Science and Reviews,human,Positions EVOKED RESPONSES RECORDED FROM THE DEPTHS OF THE HUMAN BRAIN within General Brain Science and Reviews.,high citation signal (142); recognized venue; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1111/j.1749-6632.1964.tb26741.x,2f60b715c2732c062889ddddb0a38e046fd1f61f,https://doi.org/10.1111/j.1749-6632.1964.tb26741.x,,JournalArticle,unknown,brain; brain in title,
50,1964,THE FINE STRUCTURAL LOCALIZATION OF NUCLEOSIDE PHOSPHATASE ACTIVITY IN THE BLOOD-BRAIN BARRIER,"R. Torack, R. Barrnett",Journal of Neuropathology and Experimental Neurology,1964-01-01,142,0,109.33,Clinical Neurology and Neurodegeneration,,Positions THE FINE STRUCTURAL LOCALIZATION OF NUCLEOSIDE PHOSPHATASE ACTIVITY IN THE BLOOD-BRAIN BARRIER within Clinical Neurology and Neurodegeneration.,high citation signal (142); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005072-196401000-00004,75d8ca99f9c0205bdb5c37f12b85527b09652ac4,https://doi.org/10.1097/00005072-196401000-00004,,JournalArticle,unknown,brain; brain in title,
51,1964,BEHAVIORAL THERMOREGULATION IN RESPONSE TO LOCAL COOLING OF THE RAT BRAIN.,E. Satinoff,American Journal of Physiology,1964-06-01,141,0,101.4,Cognitive and Systems Neuroscience,non-human,Positions BEHAVIORAL THERMOREGULATION IN RESPONSE TO LOCAL COOLING OF THE RAT BRAIN. within Cognitive and Systems Neuroscience.,high citation signal (141); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/AJPLEGACY.1964.206.6.1389,95bdecc487cd3b6c43021cbea66dc9355e84f1e8,https://doi.org/10.1152/AJPLEGACY.1964.206.6.1389,https://www.physiology.org/pb-assets/PDFs/2017-Legacy.pdf,JournalArticle,unknown,brain; brain in title,
52,1964,BRAIN LIPID FATTY ACIDS AND TEMPERATURE ACCLIMATION.,"Patricia V. Johnston, B. I. Roots",Comparative Biochemistry and Physiology A,1964-03-01,141,1,98.4,General Brain Science and Reviews,non-human,Positions BRAIN LIPID FATTY ACIDS AND TEMPERATURE ACCLIMATION. within General Brain Science and Reviews.,high citation signal (141),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0010-406X(64)90111-2,7bf3232185b16538988028fcbf89d4020cb3b2ad,https://doi.org/10.1016/0010-406X(64)90111-2,,JournalArticle,unknown,brain; brain in title,
53,1964,THE CYTO-MYELOARCHITECTURE OF THE HUMAN FRONTAL LOBE AND ITS RELATION TO PHYLOGENETIC DIFFERENTIATION OF THE CEREBRAL CORTEX.,F. Sanides,Journal fur Hirnforschung,1964,137,5,99.89,General Brain Science and Reviews,human,Positions THE CYTO-MYELOARCHITECTURE OF THE HUMAN FRONTAL LOBE AND ITS RELATION TO PHYLOGENETIC DIFFERENTIATION OF THE CEREBRAL CORTEX. within General Brain Science and Reviews.,high citation signal (137); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",,fea01248cac067421c69407f4948877e57b7dd2d,https://www.semanticscholar.org/paper/fea01248cac067421c69407f4948877e57b7dd2d,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
54,1964,THE CORRELATION OF THE BLOOD SUPPLY TO THE HUMAN BRAIN STEM WITH CLINICAL BRAIN STEM LESIONS,L. A. Gillilan,Journal of Neuropathology and Experimental Neurology,1964-01-01,136,2,109.76,Clinical Neurology and Neurodegeneration,human,Positions THE CORRELATION OF THE BLOOD SUPPLY TO THE HUMAN BRAIN STEM WITH CLINICAL BRAIN STEM LESIONS within Clinical Neurology and Neurodegeneration.,high citation signal (136); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1097/00005072-196401000-00006,8caaa9d712e5a657119453bdf8c5f1792cb024f3,https://doi.org/10.1097/00005072-196401000-00006,,Review; JournalArticle,unknown,brain; brain in title,
55,1964,The Postnatal Development of the Human Cerebral Cortex.,P. L. Williams,Unknown venue,1964-04-01,134,7,99.49,"Brain Development, Plasticity, and Connectomics",human,"Positions The Postnatal Development of the Human Cerebral Cortex. within Brain Development, Plasticity, and Connectomics.",high citation signal (134); human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",,1d2a70035714567d43d038b2497a722e73652009,https://www.semanticscholar.org/paper/1d2a70035714567d43d038b2497a722e73652009,,paper,unknown,cerebral; cortex; neuroscience term,
56,1964,THE ACTION OF DESMETHYLIMIPRAMINE IN COUNTERACTING SEDATION AND CHOLINERGIC EFFECTS OF RESERPINE-LIKE DRUGS,"F. Sulser, M. Bickel, B. Brodie",Journal of Pharmacology and Experimental Therapeutics,1964-06-01,133,1,92.56,"EEG, MEG, and Electrophysiology",EEG;non-human,"Desmethylimipramine (DMI), a major metabolite of imipramine, elicits no obvious pharmacological effects of its own but, in doses comparable to those used to treat primary depression in man, prevents the syndrome of effects produced by reserpine-like drugs in rats.",high citation signal (133),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)26795-7,ae5c2db29328f5d347f24e4f89c847d96488dc9e,https://doi.org/10.1016/s0022-3565(25)26795-7,,JournalArticle,unknown,brain,"Desmethylimipramine (DMI), a major metabolite of imipramine, elicits no obvious pharmacological effects of its own but, in doses comparable to those used to treat primary depression in man, prevents the syndrome of effects produced by reserpine-like drugs in rats. In larger doses, DMI ""reverses"" the effects of reserpine-like drugs to a unique hyperactive state (spontaneous excitation) in which rats fail to respond to external stimuli. DMI counteracts the reserpine syndrome by blocking the cholinergic effects through a central action and by sensitizing the action of the brain catecholamines at central adrenergic receptors. The anticholinergic action antagonizes the muscle rigidity and the increased parasympathetic output and occurs whether DMI is given before or after reserpine. The sensitization of central adrenergic sites is observed only when the rats are pretreated with DMI; this effect of DMI does not occur in animals which have been depleted of catecholamines by α-methyl- m -tyrosine. Furthermore, more, DMI counteracts reserpine sedation only if catecholamines are released rapidly by the reserpine-like compound. The importance of this rapid release is shown in studies with benzquinamide which, in DMI-treated animals, produces hyperactivity in doses that do not produce obvious sedation in normal animals and which release only 40% of brain NE."
