rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
31,1990,Interactions between glutamatergic and monoaminergic systems within the basal ganglia--implications for schizophrenia and Parkinson's disease.,"M. Carlsson, A. Carlsson",Trends in Neurosciences,1990-07-01,1131,20,142.57,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Interactions between glutamatergic and monoaminergic systems within the basal ganglia--implications for schizophrenia and Parkinson's disease. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,131); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0166-2236(90)90108-M,7bc48788f02429242f08577c02bff2a3a8b21eab,https://doi.org/10.1016/0166-2236(90)90108-M,,Review; JournalArticle,unknown,basal ganglia; glia,
32,1990,Massive increases in extracellular potassium and the indiscriminate release of glutamate following concussive brain injury.,"Y. Katayama, D. Becker, T. Tamura, D. Hovda",Journal of Neurosurgery,1990-12-01,1101,42,137.09,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Massive increases in extracellular potassium and the indiscriminate release of glutamate following concussive brain injury. within Cerebrovascular, Metabolism, and Brain Injury.","high citation signal (1,101); open-access PDF metadata","Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3171/JNS.1990.73.6.0889,8dc055e388947c11a370565683c66af452f84da7,https://doi.org/10.3171/JNS.1990.73.6.0889,https://doi.org/10.3171/jns.1990.73.6.0889,Review; JournalArticle,unknown,brain; brain in title,
33,1990,Slow potentials of the cerebral cortex and behavior.,"N. Birbaumer, T. Elbert, A. Canavan, B. Rockstroh",Physiological Reviews,1990,1092,52,135.94,Cognitive and Systems Neuroscience,,Positions Slow potentials of the cerebral cortex and behavior. within Cognitive and Systems Neuroscience.,"high citation signal (1,092)","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/PHYSREV.1990.70.1.1,257743916adb8e6ad4b3430200711ef64873b0d7,https://doi.org/10.1152/PHYSREV.1990.70.1.1,,Review; JournalArticle,unknown,cerebral; cortex; neuroscience term,
34,1990,C-type natriuretic peptide (CNP): a new member of natriuretic peptide family identified in porcine brain.,"T. Sudoh, N. Minamino, K. Kangawa, H. Matsuo",Biochemical and Biophysical Research Communications - BBRC,1990-04-30,1084,41,133.81,General Brain Science and Reviews,,Positions C-type natriuretic peptide (CNP): a new member of natriuretic peptide family identified in porcine brain. within General Brain Science and Reviews.,"high citation signal (1,084)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-291X(90)92401-K,c43c6968edcfc3b03b42449064582e5832eddebb,https://doi.org/10.1016/0006-291X(90)92401-K,,JournalArticle; Review,unknown,brain; brain in title,
35,1990,Cerebral glucose metabolism in adults with hyperactivity of childhood onset.,"A. Zametkin, T. Nordahl, M. Gross, A. C. King, W. Semple, J. Rumsey, et al.",New England Journal of Medicine,1990-11-15,1038,25,131.23,"Brain Development, Plasticity, and Connectomics",human,"Positions Cerebral glucose metabolism in adults with hyperactivity of childhood onset. within Brain Development, Plasticity, and Connectomics.","high citation signal (1,038); open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1056/NEJM199011153232001,46677998b4c6674c52c33f12eef3e27164b8677d,https://doi.org/10.1056/NEJM199011153232001,https://www.nejm.org/doi/pdf/10.1056/NEJM199011153232001?articleTools=true,JournalArticle,unknown,cerebral,
36,1990,Anatomical abnormalities in the brains of monozygotic twins discordant for schizophrenia.,"R. Suddath, G. Christison, E. Torrey, M. Casanova, D. Weinberger",New England Journal of Medicine,1990-03-22,1024,15,135.78,General Brain Science and Reviews,,Positions Anatomical abnormalities in the brains of monozygotic twins discordant for schizophrenia. within General Brain Science and Reviews.,"high citation signal (1,024); open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1056/NEJM199003223221201,9cd2552629612550321de13fe672c328bd79de74,https://doi.org/10.1056/NEJM199003223221201,https://www.nejm.org/doi/pdf/10.1056/NEJM199003223221201?articleTools=true,JournalArticle,unknown,brain; brain in title,
37,1990,Introduction to Statistical Pattern Recognition-Second Edition,K. Fukunaga,Unknown venue,1990,1020,148,127.91,"EEG, MEG, and Electrophysiology",ECoG,"Positions Introduction to Statistical Pattern Recognition-Second Edition within EEG, MEG, and Electrophysiology.","high citation signal (1,020)","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,97de254dc563134d233fd7f1ee40f68a8adc035c,https://www.semanticscholar.org/paper/97de254dc563134d233fd7f1ee40f68a8adc035c,,paper,unknown,ecog,
38,1990,Regional distribution of brain-derived neurotrophic factor mRNA in the adult mouse brain.,"M. Hofer, S. Pagliusi, A. Hohn, J. Leibrock, Y. Barde",EMBO Journal,1990-08-01,1015,29,138.03,General Brain Science and Reviews,human;non-human,Positions Regional distribution of brain-derived neurotrophic factor mRNA in the adult mouse brain. within General Brain Science and Reviews.,"high citation signal (1,015); open-access PDF metadata; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/j.1460-2075.1990.tb07423.x,e5edd6fc8b0eefd73b5a39f110dfa86685b26769,https://doi.org/10.1002/j.1460-2075.1990.tb07423.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/j.1460-2075.1990.tb07423.x,JournalArticle,unknown,brain; brain in title,
39,1990,Cortical functional architecture and local coupling between neuronal activity and the microcirculation revealed by in vivo high-resolution optical imaging of intrinsic signals.,"R. Frostig, E. Lieke, D. Ts'o, A. Grinvald",Proceedings of the National Academy of Sciences of the United States of America,1990-08-01,978,66,148.96,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Cortical functional architecture and local coupling between neuronal activity and the microcirculation revealed by in vivo high-resolution optical imaging of intrinsic signals. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (978); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/PNAS.87.16.6082,15f156c962549a762d3770728d755d5b9c13927b,https://doi.org/10.1073/PNAS.87.16.6082,https://www.pnas.org/doi/pdf/10.1073/pnas.87.16.6082,JournalArticle,unknown,cortical; neuron; neuroscience term,
40,1990,Cortical microstimulation influences perceptual judgements of motion direction,"C. Salzman, K. Britten, W. Newsome",Nature,1990-07-12,945,22,138.54,General Brain Science and Reviews,stimulation,Positions Cortical microstimulation influences perceptual judgements of motion direction within General Brain Science and Reviews.,high citation signal (945); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/346174A0,3366f3e82056f6e8bb03623e1fa55faae6ed5cc6,https://doi.org/10.1038/346174A0,,paper,unknown,cortical,
41,1990,Expression of separate isoforms of human tau protein: correlation with the tau pattern in brain and effects on tubulin polymerization.,"M. Goedert, R. Jakes",EMBO Journal,1990-12-01,922,42,136.3,General Brain Science and Reviews,human;non-human,Positions Expression of separate isoforms of human tau protein: correlation with the tau pattern in brain and effects on tubulin polymerization. within General Brain Science and Reviews.,high citation signal (922); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/j.1460-2075.1990.tb07870.x,5c7d6517d5ae4146e83b1988762adb3c9d91d9ca,https://doi.org/10.1002/j.1460-2075.1990.tb07870.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/j.1460-2075.1990.tb07870.x,JournalArticle,unknown,brain; brain in title,
42,1990,Developmental history of the transient subplate zone in the visual and somatosensory cortex of the macaque monkey and human brain,"I. Kostović, P. Rakić",The Journal of comparative neurology,1990-07-15,919,75,153.24,"Brain Development, Plasticity, and Connectomics",human;non-human,"Positions Developmental history of the transient subplate zone in the visual and somatosensory cortex of the macaque monkey and human brain within Brain Development, Plasticity, and Connectomics.",high citation signal (919); recognized venue; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/CNE.902970309,f6a8c921ff31f7ee75e74fe13431910fb96b776a,https://doi.org/10.1002/CNE.902970309,,JournalArticle; Study,unknown,brain; cortex; brain in title; neuroscience term,
43,1990,Neural Computing - An Introduction,"R. Beale, Thomas J. Jackson",Unknown venue,1990,919,35,124.84,General Brain Science and Reviews,,Positions Neural Computing - An Introduction within General Brain Science and Reviews.,high citation signal (919),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1201/9781420050431,7b74902a4e8a30084a98905f1f4f85c9126d41af,https://doi.org/10.1201/9781420050431,,Review,unknown,neural,
44,1990,A circuit for detection of interaural time differences in the brain stem of the barn owl,"C. Carr, M. Konishi",Journal of Neuroscience,1990-10-01,895,54,153.36,"Cellular, Molecular, and Synaptic Neuroscience",,Detection of interaural time differences underlies azimuthal sound localization in the barn owl Tyto alba.,high citation signal (895); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1523/JNEUROSCI.10-10-03227.1990,da88dfa14edb8766138eb8f5f1a949c1f141cfe1,https://doi.org/10.1523/JNEUROSCI.10-10-03227.1990,https://www.jneurosci.org/content/jneuro/10/10/3227.full.pdf,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,"Detection of interaural time differences underlies azimuthal sound localization in the barn owl Tyto alba. Axons of the cochlear nucleus magnocellularis, and their targets in the binaural nucleus laminaris, form the circuit responsible for encoding these interaural time differences. The nucleus laminaris receives bilateral inputs from the cochlear nucleus magnocellularis such that axons from the ipsilateral cochlear nucleus enter the nucleus laminaris dorsally, while contralateral axons enter from the ventral side. This interdigitating projection to the nucleus laminaris is tonotopic, and the afferents are both sharply tuned and matched in frequency to the neighboring afferents. Recordings of phase-locked spikes in the afferents show an orderly change in the arrival time of the spikes as a function of distance from the point of their entry into the nucleus laminaris. The same range of conduction time (160 mu sec) was found over the 700-mu m depth of the nucleus laminaris for all frequencies examined (4-7.5 kHz) and corresponds to the range of interaural time differences available to the barn owl. The estimated conduction velocity in the axons is low (3-5 m/sec) and may be regulated by short internodal distances (60 mu m) within the nucleus laminaris. Neurons of the nucleus laminaris have large somata and very short dendrites. These cells are frequency selective and phase-lock to both monaural and binaural stimuli. The arrival time of phase-locked spikes in many of these neurons differs between the ipsilateral and contralateral inputs. When this disparity is nullified by imposition of an appropriate interaural time difference, the neurons respond maximally. The number of spikes elicited in response to a favorable interaural time difference is roughly double that elicited by a monaural stimulus. Spike counts for unfavorable interaural time differences fall well below monaural response levels. These findings indicate that the magnocellular afferents work as delay lines, and the laminaris neurons work as co- incidence detectors. The orderly distribution of conduction times, the predictability of favorable interaural time differences from monaural phase responses, and the pattern of the anatomical projection from the nucleus laminaris to the central nucleus of the inferior colliculus suggest that interaural time differences and their phase equivalents are mapped in each frequency band along the dorsoventral axis of the nucleus laminaris."
45,1990,Functional organization of primate visual cortex revealed by high resolution optical imaging.,"D. Ts'o, R. Frostig, E. Lieke, A. Grinvald",Science,1990-07-27,894,48,143.54,Cognitive and Systems Neuroscience,non-human,Positions Functional organization of primate visual cortex revealed by high resolution optical imaging. within Cognitive and Systems Neuroscience.,high citation signal (894); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.2165630,0806207a334868384ea30de4d5b3eb54a7bb2a5d,https://doi.org/10.1126/SCIENCE.2165630,,JournalArticle; Study,unknown,cortex; neuroscience term,
46,1990,Activity dependent regulation of BDNF and NGF mRNAs in the rat hippocampus is mediated by non-NMDA glutamate receptors.,"F. Zafra, B. Hengerer, J. Leibrock, H. Thoenen, D. Lindholm",EMBO Journal,1990-11-01,888,28,134.42,Cognitive and Systems Neuroscience,non-human,Positions Activity dependent regulation of BDNF and NGF mRNAs in the rat hippocampus is mediated by non-NMDA glutamate receptors. within Cognitive and Systems Neuroscience.,high citation signal (888); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/j.1460-2075.1990.tb07564.x,394a12484638421af864a2fe8e90cb29b2168054,https://doi.org/10.1002/j.1460-2075.1990.tb07564.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/j.1460-2075.1990.tb07564.x,JournalArticle,unknown,hippocampus; neuroscience term,
47,1990,"Attentional modulation of neural processing of shape, color, and velocity in humans.","M. Corbetta, F. Miezin, S. Dobmeyer, G. Shulman, S. Petersen",Science,1990-06-22,887,31,137.4,Cognitive and Systems Neuroscience,human,"Positions Attentional modulation of neural processing of shape, color, and velocity in humans. within Cognitive and Systems Neuroscience.",high citation signal (887); recognized venue; human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1126/SCIENCE.2360050,a28c115ccdcb11fd0b30b6813f6a052b071f0424,https://doi.org/10.1126/SCIENCE.2360050,,JournalArticle,unknown,neural,
48,1990,Brain generators implicated in the processing of auditory stimulus deviance: a topographic event-related potential study.,"M. Giard, F. Perrin, J. Pernier, P. Bouchet",Psychophysiology,1990-11-01,868,52,132.21,General Brain Science and Reviews,EEG;non-human,Positions Brain generators implicated in the processing of auditory stimulus deviance: a topographic event-related potential study. within General Brain Science and Reviews.,high citation signal (868),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/J.1469-8986.1990.TB03184.X,f892f0e611b4ecaea9738eb06cbb9531f449673a,https://doi.org/10.1111/J.1469-8986.1990.TB03184.X,,JournalArticle,unknown,brain; brain in title,
49,1990,Activation of extrastriate and frontal cortical areas by visual words and word-like stimuli.,"S. Petersen, P. T. Fox, P. T. Fox, A. Snyder, M. Raichle",Science,1990-08-31,867,31,135.79,General Brain Science and Reviews,,Positions Activation of extrastriate and frontal cortical areas by visual words and word-like stimuli. within General Brain Science and Reviews.,high citation signal (867); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.2396097,aa811b34cc49f23b05accd3bc12380e5055da0d1,https://doi.org/10.1126/SCIENCE.2396097,,JournalArticle,unknown,cortical,
50,1990,Role of oxygen free radicals in carcinogenesis and brain ischemia,R. Floyd,The FASEB Journal,1990-01-01,863,17,129.71,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Role of oxygen free radicals in carcinogenesis and brain ischemia within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (863),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1096/fasebj.4.9.2189775,e28ec3fb8f5250b044f0a0656cf82783b35658c5,https://doi.org/10.1096/fasebj.4.9.2189775,,Review; JournalArticle,unknown,brain; brain in title,
51,1990,Cloning and expression of a rat brain GABA transporter.,"J. Guastella, N. Nelson, H. Nelson, L. Czyzyk, Shoshi Keynan, M. Miedel, et al.",Science,1990-09-14,833,42,142.27,General Brain Science and Reviews,non-human,Positions Cloning and expression of a rat brain GABA transporter. within General Brain Science and Reviews.,high citation signal (833); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.1975955,f578a89ebc5308b8314cbcae1254d6828a478cb5,https://doi.org/10.1126/SCIENCE.1975955,,JournalArticle,unknown,brain; brain in title,
52,1990,Identification of cells in rat brain and peripheral tissues expressing mRNA for members of the nerve growth factor family.,"P. Ernfors, C. Wetmore, L. Olson, H. Persson",Neuron,1990-10-01,818,25,141.95,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Identification of cells in rat brain and peripheral tissues expressing mRNA for members of the nerve growth factor family. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (818); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0896-6273(90)90090-3,853d550d5b3a5712d3b3d7e942e74be52a9ff129,https://doi.org/10.1016/0896-6273(90)90090-3,,JournalArticle,unknown,brain; brain in title,
53,1990,"Oxidative damage to brain proteins, loss of glutamine synthetase activity, and production of free radicals during ischemia/reperfusion-induced injury to gerbil brain.","C. Oliver, P. Starke-Reed, E. Stadtman, G. Liu, J. Carney, R. Floyd",Proceedings of the National Academy of Sciences of the United States of America,1990-07-01,797,11,143.28,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Oxidative damage to brain proteins, loss of glutamine synthetase activity, and production of free radicals during ischemia/reperfusion-induced injury to gerbil brain. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (797); recognized venue; open-access PDF metadata,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/PNAS.87.13.5144,80068aae9d6cf1de21d0e7ff0ab3916d365a1a2c,https://doi.org/10.1073/PNAS.87.13.5144,https://europepmc.org/articles/pmc54278?pdf=render,JournalArticle,unknown,brain; brain in title,
54,1990,Electrical resistance across the blood-brain barrier in anaesthetized rats: a developmental study.,"A. Butt, H. Jones, N. Abbott",Journal of Physiology,1990-10-01,789,23,132.3,"Brain Development, Plasticity, and Connectomics",non-human,"Positions Electrical resistance across the blood-brain barrier in anaesthetized rats: a developmental study. within Brain Development, Plasticity, and Connectomics.",high citation signal (789); open-access PDF metadata,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1113/jphysiol.1990.sp018243,4f38df92b4438d2efb2453c84d934c5f51d68afe,https://doi.org/10.1113/jphysiol.1990.sp018243,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1181686,JournalArticle,unknown,brain; brain in title,
55,1990,Blocking of acquisition but not expression of conditioned fear-potentiated startle by NMDA antagonists in the amygdala,"Mindy J. D. Miserendino, C. B. Sananes, K. Melia, Michael Davis",Nature,1990-06-21,788,25,134.07,General Brain Science and Reviews,,Positions Blocking of acquisition but not expression of conditioned fear-potentiated startle by NMDA antagonists in the amygdala within General Brain Science and Reviews.,high citation signal (788); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/345716A0,4a30c2a16e52902505ec3d606740d1eb168f311e,https://doi.org/10.1038/345716A0,,JournalArticle,unknown,amygdala,
56,1990,Neuronal activities in brain-stem cholinergic nuclei related to tonic activation processes in thalamocortical systems,"M. Steriade, S. Datta, D. Paré, G. Oakson, R. Dossi",Journal of Neuroscience,1990-08-01,771,40,158.28,"Cellular, Molecular, and Synaptic Neuroscience",EEG;non-human;stimulation,This study was performed to examine the hypothesis that thalamic- projecting neurons of mesopontine cholinergic nuclei display activity patterns that are compatible with their role in inducing and maintaining activation processes in thalamocortical systems during the states of waking (W) and rapid-eye-movement (REM) sleep associated with desynchronization of the electroencephalogram (EEG).,high citation signal (771); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.10-08-02541.1990,29d2c4bbbfc86d7d3c2825aa0eef2ef6e277356c,https://doi.org/10.1523/JNEUROSCI.10-08-02541.1990,https://www.jneurosci.org/content/jneuro/10/8/2541.full.pdf,JournalArticle,unknown,brain; cortical; neuron; eeg; brain in title; neuroscience term,"This study was performed to examine the hypothesis that thalamic- projecting neurons of mesopontine cholinergic nuclei display activity patterns that are compatible with their role in inducing and maintaining activation processes in thalamocortical systems during the states of waking (W) and rapid-eye-movement (REM) sleep associated with desynchronization of the electroencephalogram (EEG). A sample of 780 neurons located in the peribrachial (PB) area of the pedunculopontine tegmental nucleus and in the laterodorsal tegmental (LDT) nucleus were recorded extracellularly in unanesthetized, chronically implanted cats. Of those neurons, 82 were antidromically invaded from medial, intralaminar, and lateral thalamic nuclei: 570 were orthodromically driven at short latencies from various thalamic sites: and 45 of the latter elements are also part of the 82 cell group, as they were activated both antidromically and synaptically from the thalamus. There were no statistically significant differences between firing rates in the PB and LDT neuronal samples. Rate analyses in 2 distinct groups of PB/LDT neurons, with fast (greater than 10 Hz) and slow (less than 2 Hz) discharge rates in W, indicated that (1) the fast-discharging cell group had higher firing rates in W and REM sleep compared to EEG- synchronized sleep (S), the differences between all states being significant (p less than 0.0005); (2) the slow-discharging cell group increased firing rates from W to S and further to REM sleep, with significant difference between W and S (p less than 0.01), as well as between W or S and REM sleep (p less than 0.0005). Interspike interval histograms of PB and LDT neurons showed that 75% of them have tonic firing patterns, with virtually no high-frequency spike bursts in any state of the wake-sleep cycle. We found 22 PB cells that discharged rhythmic spike trains with recurring periods of 0.8-1 sec. Autocorrelograms revealed that this oscillatory behavior disappeared when their firing rate increased during REM sleep. Dynamic analyses of sequential firing rates throughout the waking-sleep cycle showed that none of the full-blown states of vigilance is associated with a uniform level of spontaneous firing rate. Signs of decreased discharge frequencies of mesopontine neurons appeared toward the end of quiet W, preceding by about 10-20 sec the most precocious signs of EEG synchronization heralding the sleep onset. During transition from S to W, rates of spontaneous discharges increased 20 sec before the onset of EEG desynchronization.(ABSTRACT TRUNCATED AT 400 WORDS)"
57,1990,Non-vesicular release of glutamate from glial cells by reversed electrogenic glutamate uptake,"M. Szatkowski, B. Barbour, D. Attwell",Nature,1990-11-29,763,22,133.49,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Non-vesicular release of glutamate from glial cells by reversed electrogenic glutamate uptake within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (763); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/348443A0,723da6a5b8fb053a9ec059f7e7e389d1a30e14a7,https://doi.org/10.1038/348443A0,,JournalArticle,unknown,glia,
58,1990,A preparation of Alzheimer paired helical filaments that displays distinct tau proteins by polyacrylamide gel electrophoresis.,"S. G. Greenberg, P. Davies",Proceedings of the National Academy of Sciences of the United States of America,1990-08-01,739,45,141.52,"EEG, MEG, and Electrophysiology",ECoG;human;non-human,Paired helical filaments (PHFs) are prominent components of Alzheimer disease (AD) neurofibrillary tangles (NFTs).,high citation signal (739); recognized venue; open-access PDF metadata; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.87.15.5827,f4082ecddc0b769482ea71f4a16b2d7dba92d1c7,https://doi.org/10.1073/PNAS.87.15.5827,https://europepmc.org/articles/pmc54421?pdf=render,JournalArticle,unknown,brain; ecog,"Paired helical filaments (PHFs) are prominent components of Alzheimer disease (AD) neurofibrillary tangles (NFTs). Rather than isolating NFTs, we selected for PHF populations that can be extracted from AD brain homogenates. About 50% of PHF immunoreactivity can be obtained in 27,200 x g supernatants following homogenization in buffers containing 0.8 M NaCl. We further enriched for PHFs by taking advantage of their insolubility in the presence of zwitterionic detergents and 2-mercaptoethanol, removal of aggregates by filtration through 0.45-microns filters, and sucrose density centrifugation. PHF-enriched fractions contained two to five proteins of 57-68 kDa that displayed the same antigenic properties as PHFs. Since the 57- to 68-kDa PHF proteins are antigenically related to tau proteins, they are similar to the tau proteins previously observed in NFTs. However, further analysis revealed that PHF-associated tau can be distinguished from normal, soluble tau by PHF antibodies that do not recognize human adult tau and by one- and two-dimensional PAGE."
59,1990,Proliferation and differentiation of neuronal stem cells regulated by nerve growth factor,"E. Cattaneo, R. McKay",Nature,1990-10-25,721,24,139.68,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Proliferation and differentiation of neuronal stem cells regulated by nerve growth factor within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (721); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/347762A0,203cc660c5c567860033d68f160c1fd2e21dce9e,https://doi.org/10.1038/347762A0,,JournalArticle,unknown,neuron; neuroscience term,
60,1990,Metabolism and role of glutamate in mammalian brain.,"M. Erecínska, I. Silver",Progress in neurobiology,1990,701,35,128.97,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Metabolism and role of glutamate in mammalian brain. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (701); open-access PDF metadata,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0301-0082(90)90013-7,4f6ae0a0cc78ac6aa20d1d4c4607b6ccfae2f5bd,https://doi.org/10.1016/0301-0082(90)90013-7,https://doi.org/10.1016/0301-0082(90)90013-7,Review; JournalArticle,unknown,brain; brain in title,
