rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
33,1971,Trail Making Test Results for Normal and Brain-Damaged Children,R. Reitan,Perceptual and Motor Skills,1971-10-01,349,20,114.64,"Brain Development, Plasticity, and Connectomics",human,"Positions Trail Making Test Results for Normal and Brain-Damaged Children within Brain Development, Plasticity, and Connectomics.",high citation signal (349); human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.2466/pms.1971.33.2.575,bf5cd941ce2b0fbfca5b6480ff94def430917148,https://doi.org/10.2466/pms.1971.33.2.575,,,JournalArticle,unknown,brain; brain in title,
34,1971,The turnover of mitochondria in a variety of tissues of young adult and aged rats.,"R. Menzies, P. H. Gold",Journal of Biological Chemistry,1971-04-25,340,7,112.37,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,Abstract Among the most controversial hypotheses of aging are those which involve the progressive accumulation of error-bearing or altered macromolecules with advancing age.,high citation signal (340); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(18)62305-1,e791ed8191a48a06aa3c50682e9ad44e316f7d5b,https://doi.org/10.1016/s0021-9258(18)62305-1,https://doi.org/10.1016/s0021-9258(18)62305-1,,JournalArticle,unknown,brain,"Abstract Among the most controversial hypotheses of aging are those which involve the progressive accumulation of error-bearing or altered macromolecules with advancing age. The effect of low levels of error or of alterations in only one or a small number of the many macromolecular mitochondrial components might be amplified by the highly integrated process of mitochondrial biosynthesis and observed as a change in turnover rates. The turnover rates of mitochondria from a variety of tissues of young adult (12-month-old) and aged (24-month-old) rats were measured by following the loss of radioactivity from proteins of purified mitochondrial preparations after initial labeling with 3H-leucine. Mitochondria from liver, brain, heart, and testes appeared to lose label as a homogeneous class with respect to rate. However, mitochondria from kidney, lung, and intestinal mucosa exhibited at least one additional exponential component. No significant differences were found for any tissue between the two age groups. Estimates for the half-lives in days obtained by combining both young and old sets of data are: liver, 9.3; testes, 12.6; heart, 17.5; brain 24.4; small intestine, 0.7 (first) and 17.6 (second); lung, 4 (first) and 16.6 (second); and kidney, 6 (first) and 10.9 (second). It is concluded that these data do not support the concept that errors in macromolecules are accumulated with age."
35,1971,On the effect of melatonin upon human brain. Its possible therapeutic implications.,"F. Antón-Tay, J. L. Díaz, A. Fernández-Guardiola",Life sciences. Pt. 1: Physiology and pharmacology,1971-08-01,334,2,125.85,General Brain Science and Reviews,human,Positions On the effect of melatonin upon human brain. Its possible therapeutic implications. within General Brain Science and Reviews.,high citation signal (334); recognized venue; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0024-3205(71)90155-X,c098990c6a3896e27111a01d883c4ea9a7c8dbbd,https://doi.org/10.1016/0024-3205(71)90155-X,,,JournalArticle,unknown,brain; brain in title,
36,1971,Tolerances for cerebral concussion from head impact and whiplash in primates.,"Ayub K. Ommaya, A. Hirsch",Journal of Biomechanics,1971,333,13,107.8,General Brain Science and Reviews,non-human,Positions Tolerances for cerebral concussion from head impact and whiplash in primates. within General Brain Science and Reviews.,high citation signal (333),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0021-9290(71)90011-X,14e4c062f412a9f2576cd98789e740005ed07805,https://doi.org/10.1016/0021-9290(71)90011-X,,,JournalArticle,unknown,cerebral,
37,1971,Angiotensin-Forming Enzyme in Brain Tissue,"D. Ganten, J. Minnich, Pierre Grenger, K. Hayduk, H. M. Brecht, A. Barbeau, et al.",Science,1971-07-02,323,1,124.05,General Brain Science and Reviews,,Positions Angiotensin-Forming Enzyme in Brain Tissue within General Brain Science and Reviews.,high citation signal (323); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.173.3991.64,3cf169f549e3ec506873de5495cf43b087f8ca6c,https://doi.org/10.1126/science.173.3991.64,,,JournalArticle,unknown,brain; brain in title,
38,1971,Brain Drain,A. Bhagwat,Nature,1971,315,24,126.6,General Brain Science and Reviews,,Positions Brain Drain within General Brain Science and Reviews.,high citation signal (315); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/230339a0,0eaaf743fe98c1744680fd4be7f0b83c758e52a3,https://doi.org/10.1038/230339a0,https://www.nature.com/articles/230339a0.pdf,,JournalArticle,unknown,brain; brain in title,
39,1971,The termination of fibres from the cerebral cortex and thalamus upon dendritic spines in the caudate nucleus: a study with the Golgi method.,"J. M. Kemp, T. Powell","Philosophical transactions of the Royal Society of London. Series B, Biological sciences",1971-09-30,306,7,125.08,General Brain Science and Reviews,,Positions The termination of fibres from the cerebral cortex and thalamus upon dendritic spines in the caudate nucleus: a study with the Golgi method. within General Brain Science and Reviews.,high citation signal (306); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1098/RSTB.1971.0105,7c4674a558d66e9979811b206ce8fe59934116e8,https://doi.org/10.1098/RSTB.1971.0105,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
40,1971,Renin in dog brain.,"Detlev, Ganten, Ana, MARQUEZ-JULIO, Pierre, Granger, et al.",American Journal of Physiology,1971-12-01,306,3,114.08,General Brain Science and Reviews,,Positions Renin in dog brain. within General Brain Science and Reviews.,high citation signal (306); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1971.221.6.1733,113c0ae56b09195273a076329e4ebae06b828c19,https://doi.org/10.1152/AJPLEGACY.1971.221.6.1733,https://www.physiology.org/pb-assets/PDFs/2017-Legacy.pdf,,JournalArticle,unknown,brain; brain in title,
41,1971,REGIONAL DISTRIBUTION OF AMINO ACIDS IN HUMAN BRAIN OBTAINED AT AUTOPSY,"T. L. Perry, K. Berry, S. Hansen, Sheila Diamond, C. Mok",Journal of Neurochemistry,1971-03-01,299,3,111.87,General Brain Science and Reviews,human,Positions REGIONAL DISTRIBUTION OF AMINO ACIDS IN HUMAN BRAIN OBTAINED AT AUTOPSY within General Brain Science and Reviews.,high citation signal (299); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1111/j.1471-4159.1971.tb11979.x,efebdd7522b7c2d4ad1a40cb3cfd08a880550986,https://doi.org/10.1111/j.1471-4159.1971.tb11979.x,,,JournalArticle,unknown,brain; brain in title,
42,1971,Geometric Similarity in Allometric Growth: A Contribution to the Problem of Scaling in the Evolution of Size,S. Gould,American Naturalist,1971-03-01,299,9,108.27,"Brain Development, Plasticity, and Connectomics",EEG;human;non-human,The coefficient b of the power function y = bxa has long been misinterpreted as a measure of size-independent differences between regressions.,high citation signal (299); human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1086/282710,f52bcb49afe5e551c5529fe8b2a2aaa2ca57ff4e,https://doi.org/10.1086/282710,,,paper,unknown,brain,"The coefficient b of the power function y = bxa has long been misinterpreted as a measure of size-independent differences between regressions. Just the opposite is true; b is a scale factor that expresses differences in size between comparable animals of the same shape on two or more regressions of constant α. When α is invariant for two regressions, a similarity criterion s can be extracted from the two b-values (s = [b1/b2]1/(1-α)); s measures the relative difference in size at which animals on the two curves have the same shape. If this calculated difference equals the observed difference in size, then the transposition (shift of regression line without change of slope) occurred in order to maintain geometric similarity in a new size range. I present examples of geometric similarity via transposition for body shape in gulls, brain weight in felids and primates, tooth shape in canids, skull form in bovids, the evolution of Gryphaea, the growth of horses, and differences between local races of lobsters and molluses. The literature on dwarfism in humans and animals shows that proportioned change in size can have a simple genetic and developmental basis. As a mode of size change, geometric similarity may be important in macroevolution because: (1) it allows size to change rapidly by uncoupling the usual correlation of growth and development and (2) it can produce a phylogenetic increase in effective organ size when the expected correlation of that organ with body size is negatively allometric."
43,1971,Localizing 3H-GABA in Nerve Terminals of Rat Cerebral Cortex by Electron Microscopic Autoradiography,"Floyd E. Bloom, L. L. Iversen",Nature,1971-02-26,298,7,125.81,General Brain Science and Reviews,non-human,Positions Localizing 3H-GABA in Nerve Terminals of Rat Cerebral Cortex by Electron Microscopic Autoradiography within General Brain Science and Reviews.,high citation signal (298); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/229628A0,520c884b4d3c8956065a1b5fe0f3452cbf1c7f31,https://doi.org/10.1038/229628A0,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
44,1971,Isolation of plasma membranes from rat brain.,"L. Wolfe, I. Morgan, G. Gombos",Biochimica et Biophysica Acta,1971-09-14,298,3,111.81,General Brain Science and Reviews,non-human,Positions Isolation of plasma membranes from rat brain. within General Brain Science and Reviews.,high citation signal (298),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0005-2736(71)90002-2,7fb92922c4b87d7943e2d961d9e4294eb72fa390,https://doi.org/10.1016/0005-2736(71)90002-2,,,JournalArticle,unknown,brain; brain in title,
45,1971,"Relation of sex and aging to monoamine oxidase activity of human brain, plasma, and platelets.","Donald S. Robinson, John M. Davis, Alexander Nies, C. Ravaris, David Sylwester",Archives of General Psychiatry,1971-06-01,295,5,111.63,"Brain Development, Plasticity, and Connectomics",human,"Positions Relation of sex and aging to monoamine oxidase activity of human brain, plasma, and platelets. within Brain Development, Plasticity, and Connectomics.",high citation signal (295); human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/ARCHPSYC.1971.01750120052009,5320721144bdf90ecfc6252cf110a7823365cc59,https://doi.org/10.1001/ARCHPSYC.1971.01750120052009,,,JournalArticle,unknown,brain; brain in title,
46,1971,Catecholamine uptake by synaptosomes from rat brain. Structure-activity relationships of drugs with differential effects on dopamine and norepinephrine neurons.,"A. Horn, J. Coyle, S. Snyder",Molecular Pharmacology,1971-01-01,290,1,119.32,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"A number of centrally active drugs, including antiparkinsonian agents, antihistamines, tricyclic antidepressants, and phenothiazines, inhibit catecholamine uptake into synaptosomes prepared from various areas of rat brain.",high citation signal (290),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0026-895x(25)12660-6,5267b968170c9719485b830b36a3f4819e83bdb0,https://doi.org/10.1016/s0026-895x(25)12660-6,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,"A number of centrally active drugs, including antiparkinsonian agents, antihistamines, tricyclic antidepressants, and phenothiazines, inhibit catecholamine uptake into synaptosomes prepared from various areas of rat brain. Many of these drugs have markedly differing affinities for the dopamine neurons of the corpus striatum as compared to the norepinephrine neurons in other brain regions. All drugs examined inhibit catecholamine uptake into hypothalamic synaptosomes competitively, but are noncompetitive inhibitors in the corpus striatum. In both brain areas, uptake inhibition appears to be reversible. In a series of drugs, certain structural features are related to the relative selectivity toward norepinephrine or dopamine neurons. Replacement of an alkylamino side chain by a tropine ring system enhances affinity for the dopamine neurons, as does a relative lack of constraint of the aromatic ring. The antidepressant drugs imipramine and amitriptyline are affected oppositely by N -demethylation. While N -demethylation of imipramine increases its affinity for hypothalamic catecholamine synaptosomes 20-fold, N -demethylation of amitriptyline reduces the inhibition of hypothalamic catecholamine uptake 24-fold. Such structure-activity relationships may facilitate the development of drugs with a high degree of selectivity, respectively, for dopamine and norepinephrine neurons. ACKNOWLEDGMENTS We wish to thank the following companies for donations of drugs, listed alphabetically: amytriptyline hydrochloride (Merck Sharp & Dohme); benztropine mesylate (Merck Sharp & Dohme); biperiden hydrochloride (Knoll Pharmaceutical Company); BS 6825, 7039, 7042, 7715, and 7723 (Brocades-Stheeman); carbinoxamine maleate (McNeil Laboratories, Inc.); carphenazine dimaleate (Wyeth Laboratories, Inc.); chlorcyclizine hydrochloride (Burroughs Wellcome and Company); chlorpheniramine maleate (Schering Corporation); chlorpromazine hydrochloride (Smith Kline & French Laboratories); cyclizine hydrochloride (Burroughs Wellcome and Company); cycrimine hydrochloride (Eli Lilly and Company); deptropine citrate (Brocades-Stheeman); desipramine hydrochloride (Geigy Chemical Corporation); diethazine hydrochloride (Smith Kline & French Laboratories); diphenhydramine hydrochloride (Parke Davis and Company); diphenylpyraline hydrochloride (Smith Kline & French Laboratories); doxepin hydrochloride (Charles Pfizer and Company); ethopropazine hydrochloride (Warner-Lambert Research Institute); fenazoxine hydrochloride (Riker Laboratories); hyoscine hydrochloride (Smith Kline & French Laboratories); imipramine hydrochloride (Geigy Chemical Corporation); mepazine hydrochloride (Chemische Fabrik Promonta G.m.b.H.); methixene hydrochloride (Dr. A. Wander, Ltd); nortriptyline hydrochloride (Eli Lilly and Company); orphenadrine hydrochloride (Riker Laboratories); phenindamine tartrate (Hoffman-La Roche, Inc.); procyclidine hydrochloride (Burroughs Wellcome and Company); propiomazine hydrochloride (Wyeth Laboratories, Inc.); protriptyline hydrochloride (Merck Sharp & Dohme); pyrathiazine hydrochloride (Upjohn Company); trihexphenidyl hydrochloride (Lederle Laboratories). We would like to thank Dr. Donald Coffey for his advice on some of the kinetic aspects of this work, and also Miss Molly Ruble for her technical assistance."
47,1971,Reduced brain inositol in lithium-treated rats.,"J. H. Allison, M. Stewart",Nature: New biology,1971-10-27,290,7,123.32,General Brain Science and Reviews,non-human,Positions Reduced brain inositol in lithium-treated rats. within General Brain Science and Reviews.,high citation signal (290); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/NEWBIO233267A0,b279c5a0f1b2bc0704596c9e3df12cd795750b9a,https://doi.org/10.1038/NEWBIO233267A0,,,JournalArticle,unknown,brain; brain in title,
48,1971,Functional development of the prefrontal cortex in early life and the problem of neuronal plasticity.,P. S. Goldman,Experimental Neurology,1971-09-01,283,10,125.68,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Functional development of the prefrontal cortex in early life and the problem of neuronal plasticity. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (283); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0014-4886(71)90005-7,e29d13c20cedf44773334576d4fc8565a8d971f2,https://doi.org/10.1016/0014-4886(71)90005-7,,,JournalArticle,unknown,cortex; neuron; prefrontal; neuroscience term,
49,1971,Characterization of cyclic nucleotide phosphodiesterases of rat tissues.,"W. Thompson, M. Appleman",Journal of Biological Chemistry,1971-05-25,277,2,115.5,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Abstract Cyclic nucleotide phosphodiesterase has been prepared from the liver, skeletal muscle, heart muscle, kidney, epididymal fat pad, and brain cortex of the rat.",high citation signal (277); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(18)62207-0,c64d659ca70cf24d508490ff6ffd1ae888bffb9d,https://doi.org/10.1016/s0021-9258(18)62207-0,https://doi.org/10.1016/s0021-9258(18)62207-0,,JournalArticle,unknown,brain; cortex; neuroscience term,"Abstract Cyclic nucleotide phosphodiesterase has been prepared from the liver, skeletal muscle, heart muscle, kidney, epididymal fat pad, and brain cortex of the rat. Kinetic analysis indicated that all of these tissues, with the exception of liver exhibit complex behavior indicative of multiple enzymatic activities. The phosphodiesterase activities of brain cortex, kidney, and adipose tissue have been resolved on Bio-Gel A-1.5m gel filtration columns into three fractions. These are an excluded fraction, a high molecular weight fraction in which the enzymatic affinity for cyclic guanosine 3',5'-monophosphate is greater than that for cyclic adenosine 3',5'-monophosphate, and a lower molecular weight fraction with a high affinity for cyclic adenosine 3',5'-monophosphate. The lower molecular weight enzyme appears to be negatively cooperative. The muscle preparations have little, if any, of the excluded fraction which in kidney, adipose tissue, and brain has kinetic behavior similar to that of the lower molecular weight enzyme. Liver has no detectable phosphodiesterase activity in any except the intermediate fraction which has a molecular weight of approximately 400,000. This enzymatic activity has been purified 88-fold by centrifugation, ammonium sulfate fractionation, and gel filtration. The potential for metabolic control through regulation of cyclic nucleotide phosphodiesterase is discussed in view of the existence of at least two distinct enzymatic activities in all of tissues studied except the liver."
50,1971,Vulnerability of developing brain. II. Effects of early nutritional deprivation on reflex ontogeny and development of behaviour in the rat.,"J. L. Smart, J. Dobbing",Brain Research,1971-04-16,277,11,122.5,"Brain Development, Plasticity, and Connectomics",non-human,"Positions Vulnerability of developing brain. II. Effects of early nutritional deprivation on reflex ontogeny and development of behaviour in the rat. within Brain Development, Plasticity, and Connectomics.",high citation signal (277); recognized venue,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(71)90526-9,739c47520d163f5ff3d255c6ac813a228abae473,https://doi.org/10.1016/0006-8993(71)90526-9,,,JournalArticle,unknown,brain; brain in title,
51,1971,Vulnerability of developing brain. IX. The effect of nutritional growth retardation on the timing of the brain growth-spurt.,"J. Dobbing, J. Sands",Biology of the Neonate,1971,275,2,109.17,General Brain Science and Reviews,,Positions Vulnerability of developing brain. IX. The effect of nutritional growth retardation on the timing of the brain growth-spurt. within General Brain Science and Reviews.,high citation signal (275),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1159/000240430,e972d0c4d0926790b8a8825a629f19325d73c850,https://doi.org/10.1159/000240430,,,JournalArticle,unknown,brain; brain in title,
52,1971,"Minor tranquillizers, stress and central catecholamine neurons.","H. Corrodi, K. Fuxe, P. Lidbrink, L. Olson",Brain Research,1971-06-04,274,1,121.1,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Minor tranquillizers, stress and central catecholamine neurons. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (274); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(71)90413-6,2314b9766703b9f2d7206396971c44a2643de2aa,https://doi.org/10.1016/0006-8993(71)90413-6,,,JournalArticle,unknown,neuron; neuroscience term,
53,1971,Neostriatal choline acetylase and cholinesterase following selective brain lesions.,"P. Mcgeer, E. Mcgeer, H. Fibiger, V. Wickson",Brain Research,1971-12-10,271,0,120.9,General Brain Science and Reviews,,Positions Neostriatal choline acetylase and cholinesterase following selective brain lesions. within General Brain Science and Reviews.,high citation signal (271); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(71)90625-1,8883dca79b175ccb98a778da1a9f8e84c2116f29,https://doi.org/10.1016/0006-8993(71)90625-1,,,JournalArticle,unknown,brain; brain in title,
54,1971,DEVELOPMENTAL PROFILES OF GANGLIOSIDES IN HUMAN AND RAT BRAIN,"M. Vanier, M. Holm, R. Öhman, Lars Svennerholm",Journal of Neurochemistry,1971-04-01,266,3,110.97,"Brain Development, Plasticity, and Connectomics",human;non-human,"Positions DEVELOPMENTAL PROFILES OF GANGLIOSIDES IN HUMAN AND RAT BRAIN within Brain Development, Plasticity, and Connectomics.",high citation signal (266); human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-4159.1971.tb11988.x,075730fa14e4c2c8781873c4b359010d59ec8208,https://doi.org/10.1111/j.1471-4159.1971.tb11988.x,,,JournalArticle,unknown,brain; brain in title,
55,1971,"INTERACTION OF CELLS WITH IMMUNE COMPLEXES: ADHERENCE, RELEASE OF CONSTITUENTS, AND TISSUE INJURY",Peter M. Henson,Journal of Experimental Medicine,1971-09-01,259,2,103.29,General Brain Science and Reviews,non-human,Neutrophils are essential mediators of tissue damage in many forms of immune complex-induced injury.,high citation signal (259),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/JEM.134.3.114,c35bd6c3bb9eabc21d5622ce5f9080c292b1268a,https://doi.org/10.1084/JEM.134.3.114,,,JournalArticle,unknown,brain,"Neutrophils are essential mediators of tissue damage in many forms of immune complex-induced injury. In vitro, they have been shown to release some of their content of injurious constituents upon reaction with immune complexes (Fig. 10). If the complexes are distributed along a nonphagocytosable surface, degranulation to the exterior of the cell is observed. When the complexes were phagocytized, however, degranulation into the phagocytic vacuole, and some loss of enzymes into the surrounding medium, occurred. This may have resulted from a momentary opening of the vacuole to allow ingestion of additional particles, as was demonstrated with the electron microscope. This phenomenon was particularly noticeable when the particles were relatively large. Far more immune complex is required to induce release when in a phagocytosable form than when on a nonphagocytosable membrane. Neutrophils may be attracted to sites of immune complex deposition in many parts of the body (arteries, heart, skin, brain, kidney, joints) by complement-mediated processes. In some situations, e.g. in the joint fluid, they would encounter free immune complexes, phagocytose them, and release enzymes. In many others, in which immune complexes may be distributed along surfaces, such as in the glomerulus, adherence of neutrophils may also lead to release of injurious constituents (proteases, collagenase, elastase, permeability factors) capable of digesting and injuring the tissues."
56,1971,Effect of psychotropic drugs on tryptophan concentration in the rat brain.,"A. Tagliamonte, P. Tagliamonte, J. Pérez-Cruet, S. Stern, G. Gessa",Journal of Pharmacology and Experimental Therapeutics,1971-06-01,255,0,110.21,"EEG, MEG, and Electrophysiology",EEG;non-human,"The administration of d -amphetamine. reserpine, dibutyryl cyclic adenosine monophosphate and lithium or the exposure to hot environmental temperature, conditions known to increase brain serotonin synthesis, increased tryptophan concentration in brain by more than 100%.",high citation signal (255),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)28905-4,d25679d9a3b88b500008707636e4e3798facb9cf,https://doi.org/10.1016/s0022-3565(25)28905-4,,,JournalArticle,unknown,brain; brain in title,"The administration of d -amphetamine. reserpine, dibutyryl cyclic adenosine monophosphate and lithium or the exposure to hot environmental temperature, conditions known to increase brain serotonin synthesis, increased tryptophan concentration in brain by more than 100%. Brain tryptophan concentration was also markedly increased by phenmetrazine, phenelzine, dl -fenfluramine, bulbocapnine, γ-hydroxybutyrate and probenecid. On the other hand, p -chlorophenylalanine which inhibits serotonin synthesis decreased brain tryptophan level by about 50%. Morphine, apomorphine, chlorpromazine, α-methyltyrosine, haloperidol or exposure to cold environment did not change brain tryptophan level. Changes in tyrosine levels in brain were similar, but less pronounced than those of brain tryptophan. The increase in brain tryptophan could be dissociated from changes in plasma tryptophan and in body temperature. However, when body temperature rose above 40°C the rise in brain tryptophan was associated with a proportional rise in plasma tryptophan. Since the concentrations of tryptophan normally present in the mammalian brain are below the Km for tryptophan hydroxylase, all drugs capable of increasing tryptophan level in brain should also stimulate serotonin synthesis. Accordingly, treatments found to increase brain tryptophan level also increased that of brain 5-hydroxyindoleacetic acid. Tryptophan measurements in brain might be used in screening for drugs affecting serotonin turnover."
57,1971,"Long-lasting selective depletion of brain serotonin by 5,6-dihydroxytryptamine.","H. Baumgarten, A. Björklund, L. Lachenmayer, A. Nobin, U. Stenevi",Acta Physiologica Scandinavica Supplementum,1971,254,2,107.74,General Brain Science and Reviews,,"Positions Long-lasting selective depletion of brain serotonin by 5,6-dihydroxytryptamine. within General Brain Science and Reviews.",high citation signal (254),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,23374a88cea54012f675db478e5f8b3f583d100a,https://www.semanticscholar.org/paper/23374a88cea54012f675db478e5f8b3f583d100a,,,JournalArticle,unknown,brain; brain in title,
58,1971,GLYCINE UPTAKE IN RAT CENTRAL NERVOUS SYSTEM SLICES AND HOMOGENATES: EVIDENCE FOR DIFFERENT UPTAKE SYSTEMS IN SPINAL CORD AND CEREBRAL CORTEX,"Graham A.R. Johnston, L. L. Iversen",Journal of Neurochemistry,1971-10-01,248,2,110.51,General Brain Science and Reviews,non-human,Positions GLYCINE UPTAKE IN RAT CENTRAL NERVOUS SYSTEM SLICES AND HOMOGENATES: EVIDENCE FOR DIFFERENT UPTAKE SYSTEMS IN SPINAL CORD AND CEREBRAL CORTEX within General Brain Science and Reviews.,high citation signal (248),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-4159.1971.tb09601.x,4338ecc02e68b0282202984a6babe3209380869a,https://doi.org/10.1111/j.1471-4159.1971.tb09601.x,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
