rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
23,1923,THE REACTION OF NEREIS VIRENS TO UNILATERAL TENSION OF ITS MUSCULATURE,A. Moore,The Journal of General Physiology,1923-03-20,5,0,39.25,"Cellular, Molecular, and Synaptic Neuroscience",,1. The anterior segments of Nereis are oriented reflexly by passive unilateral tension of the posterior musculature.,high citation signal (5); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1085/JGP.5.4.451,6766280ca25957b8b2ae296c84608d2e3ca830fe,https://doi.org/10.1085/JGP.5.4.451,https://rupress.org/jgp/article-pdf/5/4/451/1243813/451.pdf,JournalArticle,unknown,brain; glia,1. The anterior segments of Nereis are oriented reflexly by passive unilateral tension of the posterior musculature. 2. The afferent impulses of the homostrophic reflex rise from any part of the worm and are conducted forward by way of the ventral nerve cord. 3. The efferent impulses flow out from the brain and anterior two or three ventral ganglia. 4. The homostrophic reflex may be partially or wholly masked by stereotropism.
24,1923,"BRAIN INJURIES, MECHANICS, PROGNOSIS, AND TREATMENT.",E. Butler,California state journal of medicine,1923-07-01,4,0,36.97,General Brain Science and Reviews,,"Positions BRAIN INJURIES, MECHANICS, PROGNOSIS, AND TREATMENT. within General Brain Science and Reviews.",high citation signal (4),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,18b41c62c1d82bc9eb28d11b31b8173ffbbd61ac,https://www.semanticscholar.org/paper/18b41c62c1d82bc9eb28d11b31b8173ffbbd61ac,,JournalArticle,unknown,brain; brain in title,
25,1923,STABILIZING BRAIN TISSUE DURING FIXATION,G. Stevenson,Unknown venue,1923-06-01,4,0,36.97,General Brain Science and Reviews,,Positions STABILIZING BRAIN TISSUE DURING FIXATION within General Brain Science and Reviews.,high citation signal (4),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEURPSYC.1923.02190240076004,42cd05f5c8655b17a2fee3f083c2932f4b0ae4c5,https://doi.org/10.1001/ARCHNEURPSYC.1923.02190240076004,,paper,unknown,brain; brain in title,
26,1923,TRAUMA AS A POSSIBLE CAUSE OF BRAIN TUMOUR.,E. Reynolds,Unknown venue,1923-07-07,4,0,36.97,General Brain Science and Reviews,,Positions TRAUMA AS A POSSIBLE CAUSE OF BRAIN TUMOUR. within General Brain Science and Reviews.,high citation signal (4),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(01)07570-5,d0722534cd78af64ca954325068c3883f5ec377b,https://doi.org/10.1016/S0140-6736(01)07570-5,,paper,unknown,brain; brain in title,
27,1923,TWO CASES OF BRAIN TUMOR WITH VENTRICULOGRAPHY,"P. Bassoe, C. Davis",Unknown venue,1923-02-01,4,0,36.97,Clinical Neurology and Neurodegeneration,,Positions TWO CASES OF BRAIN TUMOR WITH VENTRICULOGRAPHY within Clinical Neurology and Neurodegeneration.,high citation signal (4),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEURPSYC.1923.02190200043003,44634388cfd458b38910047f7d3be2aab7584ea1,https://doi.org/10.1001/ARCHNEURPSYC.1923.02190200043003,,paper,unknown,brain; brain in title,
28,1923,Aerocele of the brain with report of cases,A. D. McCannel,Unknown venue,1923-03-01,3,0,32.95,General Brain Science and Reviews,,Positions Aerocele of the brain with report of cases within General Brain Science and Reviews.,high citation signal (3),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1288/00005537-192303000-00003,d9d9c7fc1ae4a0e1ab1702e74bffe151d9c59c6f,https://doi.org/10.1288/00005537-192303000-00003,,paper,unknown,brain; brain in title,
29,1923,BRAIN ABSCESS: CLINICAL AND OPERATIVE DATA,C. Bagley,Unknown venue,1923-12-29,3,1,35.35,Clinical Neurology and Neurodegeneration,human;non-human,Positions BRAIN ABSCESS: CLINICAL AND OPERATIVE DATA within Clinical Neurology and Neurodegeneration.,high citation signal (3); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1923.02650260003002,ac68bcc57e2d706be5674ac55a7f82cdadb3ea21,https://doi.org/10.1001/JAMA.1923.02650260003002,,Review,unknown,brain; brain in title,
30,1923,Neuro-Otological Examiniation in Eleven Verified Cases of Brain Tumour,D. E. Wishart,Journal of Laryngology and Otology,1923-03-01,3,0,32.95,General Brain Science and Reviews,,Positions Neuro-Otological Examiniation in Eleven Verified Cases of Brain Tumour within General Brain Science and Reviews.,high citation signal (3),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1017/S0022215100024294,1e26edc2cdf2dce53a352871a6dc9e1454a48cd9,https://doi.org/10.1017/S0022215100024294,,paper,unknown,brain; brain in title,
31,1923,ON THE BRAIN OF DEMENTIA PRECOX,"&NA; Kure, M. Shimoda",Unknown venue,1923-10-01,3,0,32.95,Clinical Neurology and Neurodegeneration,,Positions ON THE BRAIN OF DEMENTIA PRECOX within Clinical Neurology and Neurodegeneration.,high citation signal (3),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-192310000-00003,7362e8539f44d26eac1b73e6eb19bb4a6dc7cd59,https://doi.org/10.1097/00005053-192310000-00003,,paper,unknown,brain; brain in title,
32,1923,"THE FUNCTION OF THE BRAIN IN LOCOMOTION OF THE POLYCLAD WORM, YUNGIA AURANTIACA",A. Moore,The Journal of General Physiology,1923-09-20,3,0,38.35,General Brain Science and Reviews,non-human;stimulation,Coordinated swimming movements in Yungia are not dependent upon the presence of the brain.,high citation signal (3); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1085/JGP.6.1.73,a3622312dfbe693768d0b9882334fbe7a27fc1d1,https://doi.org/10.1085/JGP.6.1.73,https://rupress.org/jgp/article-pdf/6/1/73/1246137/73.pdf,JournalArticle,unknown,brain; brain in title,"Coordinated swimming movements in Yungia are not dependent upon the presence of the brain. The neuromuscular mechanism necessary for spontaneous movement and swimming is complete in the body of the animal apart from the brain. Normally this mechanism is set in motion by sensory stimulation arriving by way of the brain. The latter is a region of low threshold and acts as an amplifier by sending the impulses into a great number of channels. When the head is cut off these connections with the sensorium are broken, consequently peripheral stimulation does not have its usual effect. If, however, the motor nerves are stimulated directly as by mechanical stimulation of the median anterior region, then swimming movements result. Also if the threshold of the entire nervous mechanism is lowered by phenol or by an increase in the ion ratios See PDF for Equation and See PDF for Equation then again peripheral stimulation throws the neuromuscular mechanism into activity and swimming movements result."
33,1923,A) Note on the pathological changes in the brain of a case of sleeping sickness,A. Stevenson,Unknown venue,1923-01-18,2,0,27.78,General Brain Science and Reviews,,Positions A) Note on the pathological changes in the brain of a case of sleeping sickness within General Brain Science and Reviews.,high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0035-9203(23)80033-5,ad006620425cd5f9143a7659ce27c6f16bdfb8b7,https://doi.org/10.1016/S0035-9203(23)80033-5,,paper,unknown,brain; brain in title,
34,1923,BIO-PHYSICAL STUDIES OF THE EFFECTS OF VARIOUS DRUGS UPON THE TEMPERATURE OF THE BRAIN AND THE LIVER,"G. Crile, A. Rowland, S. W. Wallace",Journal of Pharmacology and Experimental Therapeutics,1923-07-01,2,0,30.18,"EEG, MEG, and Electrophysiology",EEG;non-human,1. It is assumed that the effect of the injection of adrenalin upon the temperature of the brain in normal animals can be used as a unit of measurement whereby to estimate the effect of an agent upon the oxidative power of the brain.,high citation signal (2),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)05698-8,ad452710325209f9e7b087a087e389f92f387afe,https://doi.org/10.1016/s0022-3565(25)05698-8,,JournalArticle,unknown,brain; brain in title,"1. It is assumed that the effect of the injection of adrenalin upon the temperature of the brain in normal animals can be used as a unit of measurement whereby to estimate the effect of an agent upon the oxidative power of the brain. 2. From these experiments it would appear that the alteration in the temperature of the brain following the injection of adrenalin is not notably effected by the effect of the agent upon the blood supply of the brain. 3. The following observations are of especial significance: a. When adrenalin is injected in the presence of morphin, the temperature response of the brain is diminished, in direct relation to the depth of narcosis. b. The injection of adrenalin in the presence of strychnin produces not only a characteristic rise in the temperature of the brain but also a marked decrease in the temperature of the liver. c. Alcohol of itself alone produces a fall in temperature corresponding to that observed in rabbits in shock; while the injection of adrenalin in these animals produces a characteristic rise in temperature; this rise is followed by a fall which exceeds that observed in normal rabbits. Note: Since the presentation of this paper a further series of experiments has been initiated, in which thermocouples are placed within the jugular vein and the carotid artery. The first experiment is illustrated by chart 6 and is cited here only as a preliminary report of an investigation which may aid in the interpretation of the studies summarized above. As will be noted by the chart, after each injection of adrenalin the temperature of the blood within the vein rose above that of the blood within the artery (fig. 6)."
35,1923,BRAIN ABSCESS: WITH ESPECIAL REFERENCE TO ABSCESS OF THE FRONTAL LOBE,H. Kerr,Unknown venue,1923-09-01,2,0,27.78,General Brain Science and Reviews,,Positions BRAIN ABSCESS: WITH ESPECIAL REFERENCE TO ABSCESS OF THE FRONTAL LOBE within General Brain Science and Reviews.,high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHSURG.1923.01120020063004,52a3a21478de235422a19598949eac4b326ca1d1,https://doi.org/10.1001/ARCHSURG.1923.01120020063004,,paper,unknown,brain; brain in title,
36,1923,THE EFFECT OF ASPHYXIA UPON THE ADRENAL OUTPUT AS DEMONSTRATED BY VARIATIONS IN THE TEMPERATURE OF THE BRAIN,"G. Crile, A. Rowland, S. W. Wallace",Unknown venue,1923-10-01,2,0,31.98,General Brain Science and Reviews,non-human,Positions THE EFFECT OF ASPHYXIA UPON THE ADRENAL OUTPUT AS DEMONSTRATED BY VARIATIONS IN THE TEMPERATURE OF THE BRAIN within General Brain Science and Reviews.,high citation signal (2); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/AJPLEGACY.1923.66.2.304,0e9ebc1177f6ac2d71153d6d8ebf81002ceb1a16,https://doi.org/10.1152/AJPLEGACY.1923.66.2.304,https://www.physiology.org/pb-assets/PDFs/2017-Legacy-1516816496183.pdf,paper,unknown,brain; brain in title,
37,1923,A Text-Book of Midwifery,"O. Spiegelberg, J. Hurry",The Indian medical gazette,1923-05-01,2,0,22.98,General Brain Science and Reviews,non-human,"• metastatic deposit, one centimetre in diameter.",high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.5694/j.1326-5377.1939.tb115323.x,acdd2acd1fae4c743819393f2ef6929fe4b8e599,https://doi.org/10.5694/j.1326-5377.1939.tb115323.x,,paper,unknown,brain,"• metastatic deposit, one centimetre in diameter. was present in the right kidney. The right adrenal gland was replaced by a secondary growth, whilst the left contained a metastatic deposit. two centimetres in diameter. Direct infiltration from the lymphatic metastases was seen in the lumbar vertebrre and psoas muscles. In the lungs hypostatic pneumonia was present. The heart had calcified aortic. cusps and coronary arteries. The testicles, bladder, prostate gland. gastro-intestinal system, liver. spleen, pancreas, thyreoid gland, trachea and brain were normal. Microscopic examination of a longitudinal section at the jnnction of normal and malignant mucous membrane reveals on the malignant side undifferentiated cancer cells replacing mucosa and infiltrating the muscle coat, whilst the normal side is largely desquamated except for a few patches of transitional epithelium. The cancer cells are chiefiy about 10"", in diameter, with large hyperchromatic nuclei. Microscopic examination of a section through a skin nodule reveals undifferentiated disorderly cells invading the dermis. In a section through a lymph gland the cancer cells are seen to be extensively replacing lymphatic tissue. A section through the metastatic deposit iR the kidney displays similar anaplastic growth."
38,1923,"Effects of Antisyphilitic Therapy as indicated by the Histological Study of the Cerebral Cortex in Cases of General Paralysis. (Arch. of Neur. and Psychiat., October, 1922.) Solomon, H. C., and Taft, A. E.",C. Forsyth,Unknown venue,1923-04-01,1,0,22.48,General Brain Science and Reviews,,"Positions Effects of Antisyphilitic Therapy as indicated by the Histological Study of the Cerebral Cortex in Cases of General Paralysis. (Arch. of Neur. and Psychiat., October, 1922.) Solomon, H. C., and Taft, A. E. within General Brain Science and Reviews.",high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/BJP.69.285.256-A,ce6a7128085e55d16c23455d536a1b89c601dbd4,https://doi.org/10.1192/BJP.69.285.256-A,,paper,unknown,cerebral; cortex; neuroscience term,
39,1923,The Brain and Immunity Reactions to Jensen's Rat Sarcoma,"W. S. Lazarus-Barlow, R. Parry",Unknown venue,1923-04-01,1,0,21.68,General Brain Science and Reviews,non-human,Positions The Brain and Immunity Reactions to Jensen's Rat Sarcoma within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,f759f0f96039a459f52b0fa066cca0375d969dff,https://www.semanticscholar.org/paper/f759f0f96039a459f52b0fa066cca0375d969dff,,paper,unknown,brain; brain in title,
40,1923,The Mechanism of the Brain and the Function of the Frontal Lobes,C. P. S.,Unknown venue,1923-05-01,1,0,23.48,General Brain Science and Reviews,,Positions The Mechanism of the Brain and the Function of the Frontal Lobes within General Brain Science and Reviews.,high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/jnnp.s1-4.13.95,2e6b05064589bc38f81aed3ceeb2a7ddc04e4740,https://doi.org/10.1136/jnnp.s1-4.13.95,https://jnnp.bmj.com/content/jnnp/s1-4/13/95.full.pdf,paper,unknown,brain; brain in title,
41,1923,"TWO CASES OF BRAIN ABSCESS, WITH REMARKS ON THE CYTOLOGY OF THE CEREBRO-SPINAL FLUID.",G. Hadfield,Unknown venue,1923-10-27,1,0,20.48,General Brain Science and Reviews,,"Positions TWO CASES OF BRAIN ABSCESS, WITH REMARKS ON THE CYTOLOGY OF THE CEREBRO-SPINAL FLUID. within General Brain Science and Reviews.",high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(01)07670-X,b62fe3acf11e56bf928fbab3e99ae0e9578ba3b5,https://doi.org/10.1016/S0140-6736(01)07670-X,,paper,unknown,brain; brain in title,
42,1923,A CASE OF CEREBRAL CYST IN AN INFANT,H. Jacobi,Unknown venue,1923-06-01,1,0,14.48,General Brain Science and Reviews,,Positions A CASE OF CEREBRAL CYST IN AN INFANT within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHPEDI.1923.01920060024002,7dfb08a80e3b5596ff5d4a1ead1d38dd54d04177,https://doi.org/10.1001/ARCHPEDI.1923.01920060024002,,Review,unknown,cerebral,
43,1923,"Joseph Leidy, Scientist",W. S. Middleton,Annals of medical history,1923-06-01,1,0,15.68,General Brain Science and Reviews,non-human,"fittingly conspicuous position, is erected a heroic statue to this simple man of science, Joseph Leidy.",high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,7701e14bde029919423edcf76241b148a69212e9,https://www.semanticscholar.org/paper/7701e14bde029919423edcf76241b148a69212e9,,JournalArticle,unknown,brain,"fittingly conspicuous position, is erected a heroic statue to this simple man of science, Joseph Leidy. Ranking Leidy as the greatest naturalist this or perhaps any country ever produced, Dr. Henry C. Chapman continues, ""for but few equaled, and none ever surpassed, Joseph Leidy in the exactness, variety and the comprehensiveness of his knowledge of natural history . . . His whole life may be said to have been devoted to the study of natural history and was as simple, pure and noble as the objects of his lifelong study."" A beautiful fairy tale, which was read to Allie, Joseph Jr., and Clarence Leidy at a dinner given Professor Leidy on his fifty­ ninth birthday, September 9, 1882, serves well to outline the manifold gifts bestowed on him by nature. It relates how fairies came to the bed of the mother and gave her boy blessings. One gave him great skill with pen and pencil; another, manly beauty. A third bestowed on him the best of hearing with the provision that nothing but good should he hear of his fellows. The fourth fairy gave him words of rare wisdom, while a fifth consecrated his lips to kind words. Another permitted him to see what man had never seen before; still another filled his brain with wisdom and knowledge. It remained for Princess Titania to give him a kind, tender and loving heart, adding that man would praise his efforts, but "" honor still more thy heart."" The story continues to tell how the fairies return after fifty-nine fairy days to learn the effect of their bless­ ing. Leidy was deeply moved by the sincere tribute of the tale in retrospect. Joseph Leidy was born of Rhenish Ger­ man stock in Philadelphia, September 9, 1823. His father, Philip, was born at Leidytown, Montgomery County, Pennsyl­ vania, near Line Lexington on the Bucks County line. Philip Leidy's forebear, Carl M Y name is Joseph Leidy, doctor of medicine. I was born in this city on the ninth of September, 1823, and I have lived here ever since. My father was Philip Leidy, the hatter, on Third Street, above Vine. My mother was Catharine Mellick, but she died a few months after my birth. My father married her sister, Christina Mellick, and she was the mother I have known, who was all in all to me, the one to whom I owe all that I am. At an early age I took great delight in natural history, and in noticing all natural objects. I have reason to think I know a little of natural history, and a little of that little I propose to teach you to-night."
44,1923,Molière and the Faculty,J. W. Courtney,Annals of medical history,1923-12-01,1,0,16.88,Neuroimaging and Brain Mapping,human;non-human,1 HERE is a singular appropriatei ness in the age-old custom of I representing the hideous features -JIof Tragedy as lurking behind the grinning mask of Comedy.,high citation signal (1); human evidence signal,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,ddd50d14b1e8d1b8bccd3dd6a3360cec296bcac6,https://www.semanticscholar.org/paper/ddd50d14b1e8d1b8bccd3dd6a3360cec296bcac6,,JournalArticle,unknown,brain,"1 HERE is a singular appropriatei ness in the age-old custom of I representing the hideous features -JIof Tragedy as lurking behind the grinning mask of Comedy. Comedy con­ notes satire, and satire is among the dead­ liest gifts within the bestowal of the gods. A single one of its poisoned darts, as many a human knows to his sorrow, is capable of inflicting a mortal wound upon the most securely intrenched reputation. More than once in the history of the world the highflown pomp and vanity of courts have been brought clattering to earth by its welldirected shafts. In the seventeenth century, as will presently be shown, one of the proudest, most ancient, most intransigent and most jealously defended institutions in all France, the Medical Faculty of Paris, was, by its destructive agency, shaken from turret to foundation stone. The brain that fashioned and launched this devasta­ ting agent was the brain of Jean-Baptiste Poquelin, soi-disant Moliere, the tercente­ nary of whose birth the entire world of letters united in celebrating on January 15, 1922. It is fortunate that an extended biogra­ phic treatment is not indispensable to the development of my theme, for Moliere left no autobiographic data, scarcely a letter. Ina sense this failure is unfortunate, since it has afforded a splendid opportunity to the unscrupulous and incompetent deni­ zens of Grub street to exercise to the utmost their unbridled and malicious imaginations. On the other hand, it is an inspiring proof of the author's utter lack of self-conscious­ ness and of the spontaneity of the products of his genius. A man of the stamp of Moliere does not write with an eye to posterity. Denied the pleasure of delving among original sources, I have relied in part, upon the authority of Philarete Chasles, whose"
45,1923,Bibliography,"Gunnar Ekholm, D. Orozco",The Antiquaries Journal,1923-04-01,0,0,12.4,Cognitive and Systems Neuroscience,human;non-human,"Abbott, D. H., W. Saltzman, N. J. Schultz-Darken, and T.",high citation signal (0); human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1017/s0003581500004984,12a76ed12312966531b4c78b17679515b30c2a58,https://doi.org/10.1017/s0003581500004984,,Review,unknown,brain; cortex; neuroscience term,"Abbott, D. H., W. Saltzman, N. J. Schultz-Darken, and T. E. Smith, 1997. Specific Neuroendocrine Mechanisms Not Involving Generalized Stress Mediate Social Regulation of Female Reproduction in Cooperatively Breeding Marmoset Monkeys. Annual of the New York Academy of Science 807: 219-38. Aberle, D. F., 1961a. Navaho. In Matrilineal Kinship. D. M. Schneider and K. Gough, eds, 96-201. Berkeley and Los Angeles: University of California Press. ---- 1961b. Matrilineal Descent in Cross-Cultural Perspective. In Matrilineal Kinship. D. M. Schneider and K. Gough, eds, pp. 655-727. Berkeley and Los Angeles: University of California Press. Aiello, L. C., 1996. Terrestriality, Bipedalism and the Origin of Language. In Evolution of Social Behaviour Patterns in Primates and Man. Proceedings of the British Academy 88. J. Maynard-Smith, ed., pp. 269-89. London: The British Academy. ---- and R. I. M. Dunbar, 1993. Neocortex Size, Group Size and the Evolution of Language. Current Anthropology 34: 184-93. ---- and C. Key, 2002. Energetic Consequences of Being a Homo erectus Female. American Journal of Human Biology 14: 551-65. ---- and P. Wheeler, 1995. The Expensive Tissue Hypothesis: The Brain and the Digestive System in Human and Primate Evolution. Current Anthropology 36: 199-221. Alexander, R. D., 1974. The Evolution of Social Behavior. Annual Review of Ecological Systematics 5: 325-83. ---- and K. Noonan, 1979. Concealment of Ovulation, Parental Care, and Human Social Evolution. In Evolutionary Biology and Human Social Behavior. N. Chagnon and W. Irons, pp. 436-53. North Scituate, MA: Duxbury Press. Allen, N. J., 1982. A Dance of Relatives. Journal of the Anthropological Society of Oxford 13: 139- 46. ---- 1986. Tetradic Theory: An Approach to Kinship. Journal of the Anthropological Society of Oxford 17: 87-109 (revised as Allen 2004). ---- 1989a. Assimilation of Alternate Generations. Journal of the Anthropological Society of Oxford 20: 45-55. ---- 1989b. The Evolution of Kinship Terminologies. Lingua 77: 173-85. ---- 1996. The Hero's Five Relationships: A Proto-Indo-European Story. In Myth and Myth-Making: Continuous Evolution in Indian Tradition. J. Leslie, ed., pp. 1-20. London: Curzon. 9781405179010_5_end03.qxd 12/3/08 10:04 AM Page 270"
46,1923,Brain Abscess due to Otitic Infection; Right Temporo-Sphenoidal Abscess without Clinical Signs,T. Just,Proceedings of the Royal Society of Medicine,1923-05-01,0,0,12.2,Clinical Neurology and Neurodegeneration,human,Positions Brain Abscess due to Otitic Infection; Right Temporo-Sphenoidal Abscess without Clinical Signs within Clinical Neurology and Neurodegeneration.,high citation signal (0); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1177/003591572301601233,dd76159fe6b3f6b0668ff581d3525bfe1247c4f4,https://doi.org/10.1177/003591572301601233,https://journals.sagepub.com/doi/pdf/10.1177/003591572301601233,JournalArticle,unknown,brain; brain in title,
47,1923,"Brain Abscess, its Surgical Pathology and Operative Technic . By P. Eagleton Wells, M.D., Newark, NJ. Pp. 297; 40 illustrations. The Macmillan Co., New York.",H. E. Jones,Journal of Laryngology and Otology,1923-08-01,0,0,9.2,General Brain Science and Reviews,non-human,"Positions Brain Abscess, its Surgical Pathology and Operative Technic . By P. Eagleton Wells, M.D., Newark, NJ. Pp. 297; 40 illustrations. The Macmillan Co., New York. within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1017/S0022215100024932,75658ed577fe18d7fdd47d7cf05b6491d94776f0,https://doi.org/10.1017/S0022215100024932,,paper,unknown,brain; brain in title,
48,1923,Brain Abscess. Its Surgical Pathology and Operative Technic,William C. Braislin,Unknown venue,1923-04-01,0,0,9.2,General Brain Science and Reviews,non-human,Positions Brain Abscess. Its Surgical Pathology and Operative Technic within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1097/00000658-192304000-00016,a8161face7870e062520d3c9346841232af86755,https://doi.org/10.1097/00000658-192304000-00016,,paper,unknown,brain; brain in title,
49,1923,Brain Cells Unhurt by Rays That Kill Tumors,Unknown authors,Science,1923-04-20,0,0,20.0,General Brain Science and Reviews,,Positions Brain Cells Unhurt by Rays That Kill Tumors within General Brain Science and Reviews.,high citation signal (0); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.57.1477.xii-s,c6bbf0eb0ce0cbf8296cd3d510155ff83f9d96b8,https://doi.org/10.1126/science.57.1477.xii-s,,paper,unknown,brain; brain in title,
50,1923,DRY BRAIN VERSUS WET BRAIN.,C. Reynolds,California state journal of medicine,1923-03-01,0,0,8.0,General Brain Science and Reviews,,Positions DRY BRAIN VERSUS WET BRAIN. within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,e18eef714e8e5d67ed6b17a431376d83ea094aaa,https://www.semanticscholar.org/paper/e18eef714e8e5d67ed6b17a431376d83ea094aaa,,JournalArticle,unknown,brain; brain in title,
