rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
27,1905,A CASE OF BRAIN TUMOR WITH PROGRESSIVE BLINDNESS.,"W. C. Kendig, D. I. Wolfstein",Unknown venue,1905-03-11,0,0,12.2,Clinical Neurology and Neurodegeneration,human,"The following case is deemed of sufficient interest to report on account of its very protracted course and the occurrence of the condition resembling dementia, which rendered the diagnosis of brain tumor very difficult.",high citation signal (0); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/JAMA.1905.92500370036001I,e226585d1bf6ee7ac404892d540ef84b53031bb3,https://doi.org/10.1001/JAMA.1905.92500370036001I,https://zenodo.org/record/2041932/files/article.pdf,paper,unknown,brain; brain in title,"The following case is deemed of sufficient interest to report on account of its very protracted course and the occurrence of the condition resembling dementia, which rendered the diagnosis of brain tumor very difficult. Dr. Kendig, who had the case under observation in its last stages, reports the following clinical history: Patient. -J. A. was admitted to Longview Hospital Dec. 12, 1903, with practically no history except that he had been insane for eight months previous to the time of admission, this being his first attack of insanity. The patient died under our care and the case was reported at the meeting of the Cincinnati Neurological Society, when Dr. F. W. Langdon remembered having seen the patient in 1897, and I am indebted to him for the notes of his examination made at that time-July 17, 1897: Age 52, single, occupation, traveling salesman. There are notes about his"
28,1905,A CASE OF BRAIN TUMOR.,J. Grinker,Unknown venue,1905-12-23,0,0,13.4,Clinical Neurology and Neurodegeneration,human;non-human,"Patient. -M. M., a Lithuanian laborer, aged 28, entered Cook County Hospital March 14, 1905, and was assigned to the care of Dr.",high citation signal (0); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1905.52510260033001J,e0c11626dc56f09f77c6cc52dff616483db81cbe,https://doi.org/10.1001/JAMA.1905.52510260033001J,https://zenodo.org/records/2398995/files/article.pdf,paper,unknown,brain; brain in title,"Patient. -M. M., a Lithuanian laborer, aged 28, entered Cook County Hospital March 14, 1905, and was assigned to the care of Dr. Kuh. The following April he came under my service and remained under my observation until April 28, when a transfer to the surgical side was recommended. Dr. Schroeder performed an operation May 4, 1905, and the patient died May 5, 1905. History. -Family and personal history are negative and syphilis is denied. He states that his habits were always good and that he never sustained an injury. Three weeks previous to admission the patient began to complain of severe headaches, which were constant and generalized. At about the same time spells of vomiting appeared which seemed to have no relation to the gastric functions. A feeling of nausea always accompanied these vomiting spells, but sometimes there was nausea without vomiting. Somewhat later in the course of the"
29,1905,"Blood Pressure, as Affecting Heart, Brain, Kidneys and General Circulation",Unknown authors,Buffalo Medical Journal,1905-02-01,0,0,8.0,General Brain Science and Reviews,,"Positions Blood Pressure, as Affecting Heart, Brain, Kidneys and General Circulation within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,d9ef44a37aefa48b8b755ddb0cacc3508c62baf3,https://www.semanticscholar.org/paper/d9ef44a37aefa48b8b755ddb0cacc3508c62baf3,,paper,unknown,brain; brain in title,
30,1905,BRAIN TUMORS; A STUDY OF CLINICAL AND POST-MORTEM RECORDS BEARING ON THEIR OPERABILITY AND THEIR SYMPTOMATOLOGY,"G. L. Walton, W. Paul",Unknown venue,1905-08-01,0,0,12.2,Clinical Neurology and Neurodegeneration,human,Positions BRAIN TUMORS; A STUDY OF CLINICAL AND POST-MORTEM RECORDS BEARING ON THEIR OPERABILITY AND THEIR SYMPTOMATOLOGY within Clinical Neurology and Neurodegeneration.,high citation signal (0); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1097/00005053-190508000-00001,6cc50808061b665b50ee7abe617dc65b8ae3af7b,https://doi.org/10.1097/00005053-190508000-00001,https://zenodo.org/record/2090139/files/article.pdf,paper,unknown,brain; brain in title,
31,1905,Cerebrasthenia the Bane of the American Brain-Worker,E. Van Goidtsnoven,Atlanta journal-record of medicine,1905-01-01,0,0,8.0,General Brain Science and Reviews,,Positions Cerebrasthenia the Bane of the American Brain-Worker within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,da7825cdf4f3981cb7e3ccebd3a9952294107b28,https://www.semanticscholar.org/paper/da7825cdf4f3981cb7e3ccebd3a9952294107b28,,JournalArticle,unknown,brain; brain in title,
32,1905,COMPOUND FRACTURE OF THE VAULT WITH LOSS OF BRAIN SUBSTANCE.A REPORT OF TWO CASES WITH RECOVERY.,M. Kahn,Unknown venue,1905-12-09,0,0,8.0,General Brain Science and Reviews,,Positions COMPOUND FRACTURE OF THE VAULT WITH LOSS OF BRAIN SUBSTANCE.A REPORT OF TWO CASES WITH RECOVERY. within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1905.52510240033002C,1fdaf41f321972467a956bbe18fd2b6b99f637ea,https://doi.org/10.1001/JAMA.1905.52510240033002C,,paper,unknown,brain; brain in title,
33,1905,IS DELUSIONAL INSANITY DUE TO DISEASE OF THE BRAIN,J. E. Clark,Unknown venue,1905-06-01,0,0,11.0,General Brain Science and Reviews,,Positions IS DELUSIONAL INSANITY DUE TO DISEASE OF THE BRAIN within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190506000-00011,5a48758a4f85e705fc54851aad6316c8ba7686b2,https://doi.org/10.1097/00005053-190506000-00011,https://zenodo.org/record/2095062/files/article.pdf,paper,unknown,brain; brain in title,
34,1905,Localization of the Great Brain: The Frontal Lobe,C. Monakow,Unknown venue,1905-10-01,0,0,8.0,General Brain Science and Reviews,,Positions Localization of the Great Brain: The Frontal Lobe within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190510000-00021,8318b7286bef81344cbd8ded00ceff887461a219,https://doi.org/10.1097/00005053-190510000-00021,,paper,unknown,brain; brain in title,
35,1905,"Notes of a Case of Abscess of Brain, Temporosphenoidal, Following Otitis Media",C. W. H. Whitestone,Journal of the Royal Army Medical Corps,1905-10-01,0,0,8.0,General Brain Science and Reviews,,"Positions Notes of a Case of Abscess of Brain, Temporosphenoidal, Following Otitis Media within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/JRAMC-05-04-06,696d862846afd3544c97857f2e8dfa87fecdcaa3,https://doi.org/10.1136/JRAMC-05-04-06,,JournalArticle,unknown,brain; brain in title,
36,1905,"Notes on a Case of Liver Abscess, with Secondary Abscess in the Brain",T. Unwin,Journal of the Royal Army Medical Corps,1905-01-01,0,0,8.0,General Brain Science and Reviews,,"Positions Notes on a Case of Liver Abscess, with Secondary Abscess in the Brain within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/JRAMC-04-01-13,aeb4dc984a1c70f61cefffcf85e2a0ed8b423dea,https://doi.org/10.1136/JRAMC-04-01-13,,JournalArticle,unknown,brain; brain in title,
37,1905,Notes on a Case of Tumour of the Brain in the Horse,F. Wilson,Unknown venue,1905-07-01,0,0,8.0,General Brain Science and Reviews,,Positions Notes on a Case of Tumour of the Brain in the Horse within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0372-5545(17)70340-9,952a5d6d0da70892862300cc87933467e55ab273,https://doi.org/10.1016/S0372-5545(17)70340-9,,paper,unknown,brain; brain in title,
38,1905,Recent Progress in Surgery of the Ear and Brain.,A. Barkan,California state journal of medicine,1905-05-01,0,0,8.0,General Brain Science and Reviews,,Positions Recent Progress in Surgery of the Ear and Brain. within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,9f37f85268514514ef80f0974b35401503244821,https://www.semanticscholar.org/paper/9f37f85268514514ef80f0974b35401503244821,,JournalArticle,unknown,brain; brain in title,
39,1905,REPORT OF TWO FATAL CASES OF BRAIN ABSCESS,E. B. Dench,Unknown venue,1905-08-01,0,0,11.0,General Brain Science and Reviews,,Positions REPORT OF TWO FATAL CASES OF BRAIN ABSCESS within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00000441-190508000-00002,4f3d32c99595e83fe38889f37fb4468f2e9a87cd,https://doi.org/10.1097/00000441-190508000-00002,https://zenodo.org/records/1989605/files/article.pdf,paper,unknown,brain; brain in title,
40,1905,THE BRAIN OF THE HISTOLOGIST AND PHYSIOLOGIST OTTO C. LOVEN.,E. A. Spitzka,Science,1905-06-30,0,0,23.0,General Brain Science and Reviews,,Positions THE BRAIN OF THE HISTOLOGIST AND PHYSIOLOGIST OTTO C. LOVEN. within General Brain Science and Reviews.,high citation signal (0); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.21.548.994-a,408f42dd61fa9bd3594bc2bb7878744425c172da,https://doi.org/10.1126/science.21.548.994-a,https://zenodo.org/record/1447938/files/article.pdf,JournalArticle,unknown,brain; brain in title,
41,1905,The Brain of the Histologist and Physiologist Otto C. Lovén,E. A. Spitzka,Science,1905-06-30,0,0,23.0,General Brain Science and Reviews,,Positions The Brain of the Histologist and Physiologist Otto C. Lovén within General Brain Science and Reviews.,high citation signal (0); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.21.548.994.b,c2533d64725d9c1932eb7f93fd6e6db5ef23cb41,https://doi.org/10.1126/science.21.548.994.b,https://zenodo.org/record/1447938/files/article.pdf,paper,unknown,brain; brain in title,
42,1905,THE EFFECT OF ALCOHOL UPON THE HUMAN BRAIN,V. Horsley,Unknown venue,1905-10-01,0,0,12.2,General Brain Science and Reviews,human,Positions THE EFFECT OF ALCOHOL UPON THE HUMAN BRAIN within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1111/J.1360-0443.1905.TB04406.X,52a10793a87a15fe41079f78d499db5f26698437,https://doi.org/10.1111/J.1360-0443.1905.TB04406.X,https://zenodo.org/record/2494833/files/article.pdf,paper,unknown,brain; brain in title,
43,1905,"The Relation of the Brain to Transposition of the Viscera [Verhalten des Gehirns bei Situs viscerum transversus]. (Allgem. Zeit. f. Psychiat., B. 51, H. 5.) Weygandt",W. Ireland,Unknown venue,1905-07-01,0,0,8.0,General Brain Science and Reviews,,"Positions The Relation of the Brain to Transposition of the Viscera [Verhalten des Gehirns bei Situs viscerum transversus]. (Allgem. Zeit. f. Psychiat., B. 51, H. 5.) Weygandt within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/bjp.51.214.620-a,8cd5dcf282eb87f958776739f8e4e8ac69c6de17,https://doi.org/10.1192/bjp.51.214.620-a,,paper,unknown,brain; brain in title,
44,1905,TRAUMATIC HEMORRHAGE OVER THE THIRD ANTERIOR FRONTAL CONVOLUTION; OPERATION; REMOVAL; RECOVERY; REMARKS ON PRESENT STATUS OF BRAIN SURGERY,C. Camp,Unknown venue,1905-02-01,0,0,9.2,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Positions TRAUMATIC HEMORRHAGE OVER THE THIRD ANTERIOR FRONTAL CONVOLUTION; OPERATION; REMOVAL; RECOVERY; REMARKS ON PRESENT STATUS OF BRAIN SURGERY within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (0),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1097/00005053-190502000-00014,ab459658e993479695c3c0274c73701137cf8198,https://doi.org/10.1097/00005053-190502000-00014,,paper,unknown,brain; brain in title,
45,1905,Tumour of Brain,J. Robb,The Indian medical gazette,1905-11-01,0,0,8.0,General Brain Science and Reviews,,Positions Tumour of Brain within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,3d7a3043fc61f0eee7da7ac94f0f7617f59a90e9,https://www.semanticscholar.org/paper/3d7a3043fc61f0eee7da7ac94f0f7617f59a90e9,,JournalArticle,unknown,brain; brain in title,
46,1905,"VII. Report of a Case of Brain Abscess, Resulting from Chronic Purulent Otitis Media",J. Mckernon,Unknown venue,1905-03-01,0,0,8.0,General Brain Science and Reviews,,"Positions VII. Report of a Case of Brain Abscess, Resulting from Chronic Purulent Otitis Media within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1177/000348940501400107,74b0543fe3e2e9a497d4cbc6883541b7a2a9eb1b,https://doi.org/10.1177/000348940501400107,,JournalArticle,unknown,brain; brain in title,
47,1905,An Unusual Case of Muscular Dystrophy,W. Rivers,Journal of the Royal Army Medical Corps,1905-02-01,0,0,5.2,General Brain Science and Reviews,non-human,ulceration. The ulcers extended throughout the whole length of the large intestines.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1136/jramc-04-02-16,507bd5eda1d7ff3b1ed676ea4d2769c6501727b0,https://doi.org/10.1136/jramc-04-02-16,,JournalArticle,unknown,brain; cerebellum,"ulceration. The ulcers extended throughout the whole length of the large intestines. Brain. The brain weighed 3 Ibs. 1 oz. The dura mater was adherent on both sides of longitudinal sinus, in post parietal and occipital regions. The surface veins were engorged. Section showed general congestion. In the left lobe of the cerebellum an abscess, the size of a walnut, containing dark-coloured pus, was found. This is an interesting case of an abscess of cerebellum, secondary to abscess of liver. The abscess ofliver was due. to. dysentery, and, although the autopsy revealed extensive ulceration of large intestines, the symptoms of dysentery during life were not very pronounced. The abscess of liver was probably of old standing, as shown by the containing capsule of fibrous tissue.·"
48,1905,EARLY DIAGNOSIS OF SURGICAL DISEASES OF THE URINARY TRACT.,B. Tenney,Unknown venue,1905-08-19,0,0,8.2,"EEG, MEG, and Electrophysiology",ECoG,"For the purposes of this paper the urinary tract will be limited to the kidney, ureter, bladder and prostate.",high citation signal (0); open-access PDF metadata,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/jama.1905.52510080017002d,347e64bda82f615ad271b8ff94915af778abeba3,https://doi.org/10.1001/jama.1905.52510080017002d,https://zenodo.org/record/1837651/files/article.pdf,paper,unknown,brain; ecog,"For the purposes of this paper the urinary tract will be limited to the kidney, ureter, bladder and prostate. The prostate, although essentially a genital organ, when diseased, interferes more with the urinary function than with the genital function, and must not be left out of account in any discussion of the urinary tract. That early recognition of diseased conditions in these organs makes the desired ""cure without undue risk, delay or pain"" more often possible needs no argument, and to the physician who uses his trained brain, fingers and eyes, especially if he has access to a good microscope, there is little difficulty in recognizing the indications for further careful investigation of the urinary tract by the most modern methods of special diagnosis. Interesting as these special instruments are, and fascinating as is their use, this paper is to deal briefly and solely with the indications which should lead"
49,1905,Hyperemesis Gravidarum,T. Stevens,Unknown venue,1905-04-01,0,0,10.6,"EEG, MEG, and Electrophysiology",ECoG;human;non-human,"HYPEREMESIS gravidarum, or pernicious vomiting of pregnancy, has long been recognised aa a most serious condition, not especially uncommon, am1 so frequently attended by fatal results BB to make it always a matter for serious discussion.",high citation signal (0); open-access PDF metadata; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-0528.1905.tb07764.x,9bebfa26563520e1b7e92f7f33e1e910d79b5dae,https://doi.org/10.1111/j.1471-0528.1905.tb07764.x,https://zenodo.org/records/2354432/files/article.pdf,paper,unknown,brain; ecog,"HYPEREMESIS gravidarum, or pernicious vomiting of pregnancy, has long been recognised aa a most serious condition, not especially uncommon, am1 so frequently attended by fatal results BB to make it always a matter for serious discussion. Previous to the essay by Anquetin in 1865, there is not much in the literature which is of interest in the light of modern research, and it must be noted that the older writers were not sufficiently careful to exclude cases of pernicious vomiting in pregnant women, caused by some intercurrent disease. Gmily Hewitt, in an important monograph published in 1891, gave a tabulated account of 24 fatal cases, in which some disease running concurrently with pregnancy, was the cause of death through persistent vomiting. Pregnancy alone could not be considered to be the cause of death, in these caaes. Later writers, especially, lay down the axiom that true hyperemesis gravidarum must be caused by pregnancy alone, in some way, and not have any relation t o an intercurrent disease. It is clear that such conditions aa cancer of the pylorus, tubercle of the brain, hernia, acute yellow atrophy of the liver etc., are quite sufficient causes in pregnant women for pernicious vomiting and progressive waating ; they may, however, be aggravated by the presence of pregnancy. In this article therefore the writer will be concerned with cases in which the vomiting was apparently caused by pregnancy alone. Considering the subject as a whole, causation is perhaps the most interesting, although the clinical aspect including treatment, can hardly be considered as much less worthy of consideration."
50,1905,"PSEUDO-SCLEROSIS (DIFFUSE SCLEROSIS), WITH THE REPORT OF A CASE WITH NECROPSY.","C. S. Potts, W. G. Spiller",Unknown venue,1905-11-11,0,0,8.2,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"In 1883 Westphal 1 reported two cases presenting a symptom-complex resembling that of multiple sclerosis, but in which microscopic examination of the brain and cord gave negative results.",high citation signal (0); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1905.52510200001001,4f760f2fc8df44b97fc48365f00a0310984c94af,https://doi.org/10.1001/JAMA.1905.52510200001001,https://zenodo.org/record/2031716/files/article.pdf,paper,unknown,brain; glia,"In 1883 Westphal 1 reported two cases presenting a symptom-complex resembling that of multiple sclerosis, but in which microscopic examination of the brain and cord gave negative results. To this condition was given the name pseudo-sclerosis. Since this time a number of cases (14) presenting this condition have been reported, mostly by German observers. It will be noted in reading the abstracts of these cases, which are given below, that the brain and cord in a number of them were unusually firm. A similar condition of hardness, although possibly more marked, is observed in another group of cases also presenting a symptom-complex resembling that of multiple sclerosis, in which microscopic examination of the brain and cord shows a proliferation of neuroglia and vascular disease. To this condition the term diffuse sclerosis has been applied, and a number of cases have been reported, mostly by German authors. As will be shown"
51,1905,Psychiatry,Unknown authors,The Hospital,1905-11-25,0,0,6.4,"EEG, MEG, and Electrophysiology",ECoG;non-human,"Mental Depression and Melancholia?Dr. Arthur Townsend,1 Senior Assistant Physician at Barnwood House Asylum, refers to the views held at the present day which regards toxic action as the basis of depression and melancholia.",high citation signal (0),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.15288/qjsa.1965.26.142,ba35a7e8aba5e5da59991a4f843e29ea43beb81d,https://doi.org/10.15288/qjsa.1965.26.142,,JournalArticle,unknown,brain; ecog,"Mental Depression and Melancholia?Dr. Arthur Townsend,1 Senior Assistant Physician at Barnwood House Asylum, refers to the views held at the present day which regards toxic action as the basis of depression and melancholia. According to this view, the depressive form of insanity is not the primary condition, but is the reaction of the brain to toxins which affect it, as would those of tuberculosis (respiratory) or other toxins (of the alimentary canal). The older view, that mental diseases were in some mysterious way "" primary,"" an outcome of metaphysical speculation, which Griesinger said "" had long darkened the pathways of psychiatry,"" may be regarded as obsolete; there are no primary insanities. Auto-intoxication from the alimentary canal is increasingly being recognised as being a"
52,1905,Psychiatry,Rustum Roy,The Hospital,1905-01-14,0,0,7.6,Clinical Neurology and Neurodegeneration,EEG;human;non-human,"M. A. FALCONER AND J. B. CAVANAGH (Brain, December, 1959) discuss clinicopathological considerations of temporal lobe epilepsy due to small focal lesions.",high citation signal (0); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.5694/j.1326-5377.1960.tb68868.x,874fa460b66952a3230b6643c1e32fdab2705018,https://doi.org/10.5694/j.1326-5377.1960.tb68868.x,,JournalArticle,unknown,brain; cortical,"M. A. FALCONER AND J. B. CAVANAGH (Brain, December, 1959) discuss clinicopathological considerations of temporal lobe epilepsy due to small focal lesions. They point out that if cases due to large space-occupying lesions are excluded, in two-thirds of cases of intractable temporal lobe epilepsy submitted to operation the underlying pathological cause is a diffuse sclerosis, particularly of the mesial portion of the temporal lobe, that usually dates from infancy, while in the other one-third the condition is apparently due to small focal lesions of great pathological diversity. The authors have selected 23 patients with drugresistant psychomotor seizures for study, all of whom at operation were found to have small focal lesions; these were small neoplasms in 13 cases, vascular malformations in two cases, and cortical scars in five cases. The 15 patients with neoplasm or vascular malformation all showed attacks of the psychomotor type-sudden confusion, with subsequent amnesia, usually commencing with a sensory aura, and often accompanied by purposeful but poorly coordinated movements, but without a convulsion. The auras were epigastric or cephalic sensations, dejd vu, strangeness or unfamiliarity, micropsia, taste or smell, visual hallucinations, fear and tinnitus. Only three of these patients had grand-mal seizures. The personality disturbance varied, i.e. aggressive outbursts, inadequate personality, paranoid or hysterical disturbances. The electroencephalograph studies showed ipsilateral spike-discharging foci in 14 patients, spike foci in the opposite temporal lobe in 5 patients, associated slow wave activity in 13 and reduced barbiturate fast activity at the ipsilateral sphenoidal-ear electrodes in 5. Post-operatively, epileptic activity disappeared from the records of 12 out of 15 patients. This improvement in the electroencephalogram paralleled the clinical improvement."
53,1905,THE DIAGNOSIS OF INTRACRANIAL COMPLICATIONS OF STJPPURATIVE EAR DISEASE.,J. Barnhill,Unknown venue,1905-11-11,0,0,8.2,General Brain Science and Reviews,non-human,"As a preface to the body of the paper, the following brief statistics on the subject may be quoted: Hassler states that of 81,684 ear cases treated there were 116 deaths due to intracranial extension.",high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1905.52510200032001G,543f8b7f765cb70c9a4a2779a679c3ce3be232ad,https://doi.org/10.1001/JAMA.1905.52510200032001G,https://zenodo.org/records/2052855/files/article.pdf,paper,unknown,brain; cerebral,"As a preface to the body of the paper, the following brief statistics on the subject may be quoted: Hassler states that of 81,684 ear cases treated there were 116 deaths due to intracranial extension. Of these 48 died of sinus thrombosis, 28 of cerebral abscess and 40 of meningitis. Koerner reports that in 115 necropsies after death from ear extension, 41 died from sinus thrombosis, 43 from brain abscess and 31 from meningitis. In an exhaustive article on the statistics of this subject, Pitt reports that of 9,000 autopsies made in the hospitals of London, the records representing the consecutive ones, and therefore was for deaths from all diseases, just as they naturally occurred, 57 were due to suppurations in the temporal bone, or one such death in every 158 running hospital cases, distributed as follows: 48 died of sinus thrombosis, 28 died of cerebral abscess, 40 died of"
54,1905,The High-frequency Electrical Treatment,F. Jervis-Smith,Nature,1905-05-01,0,0,21.4,"EEG, MEG, and Electrophysiology",ECoG;non-human,THE inquest on a lady who died in the Charing Cross Hospital on April 11 must be of interest to those who employ the high-frequency electrical treatment.,high citation signal (0); recognized venue; open-access PDF metadata,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/072007B0,f9eac7fcb94a88fbb8669cd71d7cf063aa3926d5,https://doi.org/10.1038/072007B0,https://zenodo.org/records/1866935/files/article.pdf,paper,unknown,brain; ecog,"THE inquest on a lady who died in the Charing Cross Hospital on April 11 must be of interest to those who employ the high-frequency electrical treatment. The report of the case in the Standard of April 17 is as follows:-""On April 11 she (the deceased) was under treatment, lying on the electrical couch. Suddenly witness observed the perspiration break out on her face, and immediately stopped the current. He watched her for a while, and as she seemed to be in a collapsed state he administered a spoonful of sal volatile. Then he recognised symptoms which pointed to 'a serious state of affairs,' and sent for Dr. Bailey. The lady was removed to another ward and died in the evening. Death was caused by hemorrhage of the brain, following a rupture of an artery. This was not a consequence of the electrical treatment; she would probably have died just the same if she had been sitting in the waiting-room, instead of on the electrical couch. It was a mere coincidence. Dr. Bailey and Dr. Freyberger gave evidence supporting this view of the case."" The treatment was that of the high-frequency electrical current."
