rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
27,2010,The clinical use of structural MRI in Alzheimer disease,"G. Frisoni, Nick C Fox, C. Jack, P. Scheltens, P. Thompson",Nature Reviews Neurology,2010-02-01,2116,100,160.44,Clinical Neurology and Neurodegeneration,MRI;human;non-human,Structural imaging based on magnetic resonance is an integral part of the clinical assessment of patients with suspected Alzheimer dementia.,"high citation signal (2,116); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/nrneurol.2009.215,a5728230c995efc6ff76399a89a77b3baa930284,https://doi.org/10.1038/nrneurol.2009.215,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2938772,Review; JournalArticle,unknown,brain; mri,"Structural imaging based on magnetic resonance is an integral part of the clinical assessment of patients with suspected Alzheimer dementia. Prospective data on the natural history of change in structural markers from preclinical to overt stages of Alzheimer disease are radically changing how the disease is conceptualized, and will influence its future diagnosis and treatment. Atrophy of medial temporal structures is now considered to be a valid diagnostic marker at the mild cognitive impairment stage. Structural imaging is also included in diagnostic criteria for the most prevalent non-Alzheimer dementias, reflecting its value in differential diagnosis. In addition, rates of whole-brain and hippocampal atrophy are sensitive markers of neurodegeneration, and are increasingly used as outcome measures in trials of potentially disease-modifying therapies. Large multicenter studies are currently investigating the value of other imaging and nonimaging markers as adjuncts to clinical assessment in diagnosis and monitoring of progression. The utility of structural imaging and other markers will be increased by standardization of acquisition and analysis methods, and by development of robust algorithms for automated assessment."
28,2010,Abnormal neural oscillations and synchrony in schizophrenia,"P. Uhlhaas, W. Singer",Nature Reviews Neuroscience,2010-02-01,2101,102,151.71,"EEG, MEG, and Electrophysiology",,"Positions Abnormal neural oscillations and synchrony in schizophrenia within EEG, MEG, and Electrophysiology.","high citation signal (2,101); recognized venue","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/nrn2774,9f4af812d01a3b04ab8308f7df037c03409ca5e8,https://doi.org/10.1038/nrn2774,,Review; JournalArticle,unknown,neural,
29,2010,The functional role of cross-frequency coupling,"R. Canolty, R. Knight",Trends in Cognitive Sciences,2010-11-01,1982,122,166.06,"Cellular, Molecular, and Synaptic Neuroscience",non-human;connectome,"Recent studies suggest that cross-frequency coupling (CFC) may serve a functional role in neuronal computation, communication, and learning.","high citation signal (1,982); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.tics.2010.09.001,764927973ac999d885dbca991e228ec18d7409fe,https://doi.org/10.1016/j.tics.2010.09.001,https://europepmc.org/articles/pmc3359652?pdf=render,Review; JournalArticle,unknown,brain; cortical; neuron; neuroscience term,"Recent studies suggest that cross-frequency coupling (CFC) may serve a functional role in neuronal computation, communication, and learning. In particular, the strength of phase-amplitude CFC differs across brain areas in a task-relevant manner, changes quickly in response to sensory, motor, and cognitive events, and correlates with performance in learning tasks. Importantly, while high-frequency brain activity reflects local domains of cortical processing, low-frequency brain rhythms are dynamically entrained across distributed brain regions by both external sensory input and internal cognitive events. CFC may thus serve as a mechanism to transfer information from large-scale brain networks operating at behavioral timescales to the fast, local cortical processing required for effective computation and synaptic modification, thus integrating functional systems across multiple spatiotemporal scales."
30,2010,Pericytes are required for blood-brain barrier integrity during embryogenesis,"R. Daneman, Lu Zhou, Amanuel A. Kebede, B. Barres",Nature,2010-10-13,1966,125,170.72,"Cellular, Molecular, and Synaptic Neuroscience",non-human,Vascular endothelial cells in the central nervous system (CNS) form a barrier that restricts the movement of molecules and ions between the blood and the brain.,"high citation signal (1,966); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/nature09513,c2a56b4ee85ffe91ac614398452c609518b5c7e4,https://doi.org/10.1038/nature09513,https://www.nature.com/articles/nature09513.pdf,JournalArticle,unknown,brain; neuron; neural; brain in title; neuroscience term,"Vascular endothelial cells in the central nervous system (CNS) form a barrier that restricts the movement of molecules and ions between the blood and the brain. This blood-brain barrier (BBB) is crucial to ensure proper neuronal function and protect the CNS from injury and disease. Transplantation studies have demonstrated that the BBB is not intrinsic to the endothelial cells, but is induced by interactions with the neural cells. Owing to the close spatial relationship between astrocytes and endothelial cells, it has been hypothesized that astrocytes induce this critical barrier postnatally, but the timing of BBB formation has been controversial. Here we demonstrate that the barrier is formed during embryogenesis as endothelial cells invade the CNS and pericytes are recruited to the nascent vessels, over a week before astrocyte generation. Analysing mice with null and hypomorphic alleles of Pdgfrb, which have defects in pericyte generation, we demonstrate that pericytes are necessary for the formation of the BBB, and that absolute pericyte coverage determines relative vascular permeability. We demonstrate that pericytes regulate functional aspects of the BBB, including the formation of tight junctions and vesicle trafficking in CNS endothelial cells. Pericytes do not induce BBB-specific gene expression in CNS endothelial cells, but inhibit the expression of molecules that increase vascular permeability and CNS immune cell infiltration. These data indicate that pericyte-endothelial cell interactions are critical to regulate the BBB during development, and disruption of these interactions may lead to BBB dysfunction and neuroinflammation during CNS injury and disease."
31,2010,Dendritic function of tau mediates amyloid-beta toxicity in Alzheimer's disease mouse models.,"L. Ittner, Y. Ke, F. Delerue, Mian Bi, Amadeus Gladbach, Janet van Eersel, et al.",Cell,2010-08-06,1845,93,161.57,"Cellular, Molecular, and Synaptic Neuroscience",non-human,Alzheimer's disease (AD) is characterized by amyloid-beta (Abeta) and tau deposition in brain.,"high citation signal (1,845); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.cell.2010.06.036,8d9cd2d161baeb131e2060954c7abec89fb8217a,https://doi.org/10.1016/j.cell.2010.06.036,http://www.cell.com/article/S0092867410007269/pdf,JournalArticle,unknown,brain; synapse; neuroscience term,"Alzheimer's disease (AD) is characterized by amyloid-beta (Abeta) and tau deposition in brain. It has emerged that Abeta toxicity is tau dependent, although mechanistically this link remains unclear. Here, we show that tau, known as axonal protein, has a dendritic function in postsynaptic targeting of the Src kinase Fyn, a substrate of which is the NMDA receptor (NR). Missorting of tau in transgenic mice expressing truncated tau (Deltatau) and absence of tau in tau(-/-) mice both disrupt postsynaptic targeting of Fyn. This uncouples NR-mediated excitotoxicity and hence mitigates Abeta toxicity. Deltatau expression and tau deficiency prevent memory deficits and improve survival in Abeta-forming APP23 mice, a model of AD. These deficits are also fully rescued with a peptide that uncouples the Fyn-mediated interaction of NR and PSD-95 in vivo. Our findings suggest that this dendritic role of tau confers Abeta toxicity at the postsynapse with direct implications for pathogenesis and treatment of AD."
32,2010,Mindfulness practice leads to increases in regional brain gray matter density,"Britta K. Hölzel, J. Carmody, M. Vangel, C. Congleton, S. Yerramsetti, T. Gard, et al.",Psychiatry Research,2010-11-10,1839,98,165.92,Cognitive and Systems Neuroscience,MRI;human;non-human,"Therapeutic interventions that incorporate training in mindfulness meditation have become increasingly popular, but to date, little is known about neural mechanisms associated with these interventions.","high citation signal (1,839); open-access PDF metadata; human evidence signal","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.pscychresns.2010.08.006,f29d9215ee3ad7cc8590b78db30d55412595accd,https://doi.org/10.1016/j.pscychresns.2010.08.006,https://europepmc.org/articles/pmc3004979?pdf=render,JournalArticle; ClinicalTrial,unknown,brain; cortex; neural; hippocampus; cerebellum; mri; brain in title; neuroscience term,"Therapeutic interventions that incorporate training in mindfulness meditation have become increasingly popular, but to date, little is known about neural mechanisms associated with these interventions. Mindfulness-Based Stress Reduction (MBSR), one of the most widely used mindfulness training programs, has been reported to produce positive effects on psychological well-being and to ameliorate symptoms of a number of disorders. Here, we report a controlled longitudinal study to investigate pre-post changes in brain gray matter concentration attributable to participation in an MBSR program. Anatomical MRI images from sixteen healthy, meditation-naïve participants were obtained before and after they underwent the eight-week program. Changes in gray matter concentration were investigated using voxel-based morphometry, and compared to a wait-list control group of 17 individuals. Analyses in a priori regions of interest confirmed increases in gray matter concentration within the left hippocampus. Whole brain analyses identified increases in the posterior cingulate cortex, the temporo-parietal junction, and the cerebellum in the MBSR group compared to the controls. The results suggest that participation in MBSR is associated with changes in gray matter concentration in brain regions involved in learning and memory processes, emotion regulation, self-referential processing, and perspective taking."
33,2010,A robust method to estimate the intracranial volume across MRI field strengths (1.5T and 3T),"S. Keihaninejad, R. Heckemann, Gianlorenzo Fagiolo, M. Symms, Joseph V. Hajnal, A. Hammers",NeuroImage,2010-05-01,1817,132,156.5,Clinical Neurology and Neurodegeneration,MRI;human,"As population-based studies may obtain images from scanners with different field strengths, a method to normalize regional brain volumes according to intracranial volume (ICV) independent of field strength is needed.","high citation signal (1,817); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/j.neuroimage.2010.01.064,07183f004f76e27ee6beb204d350a40796d96bf8,https://doi.org/10.1016/j.neuroimage.2010.01.064,https://doi.org/10.1016/j.neuroimage.2010.01.064,Study; JournalArticle,unknown,brain; mri,"As population-based studies may obtain images from scanners with different field strengths, a method to normalize regional brain volumes according to intracranial volume (ICV) independent of field strength is needed. We found systematic differences in ICV estimation, tested in a cohort of healthy subjects (n = 5) that had been imaged using 1.5T and 3T scanners, and confirmed in two independent cohorts. This was related to systematic differences in the intensity of cerebrospinal fluid (CSF), with higher intensities for CSF located in the ventricles compared with CSF in the cisterns, at 3T versus 1.5T, which could not be removed with three different applied bias correction algorithms. We developed a method based on tissue probability maps in MNI (Montreal Neurological Institute) space and reverse normalization (reverse brain mask, RBM) and validated it against manual ICV measurements. We also compared it with alternative automated ICV estimation methods based on Statistical Parametric Mapping (SPM5) and Brain Extraction Tool (FSL). The proposed RBM method was equivalent to manual ICV normalization with a high intraclass correlation coefficient (ICC = 0.99) and reliable across different field strengths. RBM achieved the best combination of precision and reliability in a group of healthy subjects, a group of patients with Alzheimer's disease (AD) and mild cognitive impairment (MCI) and can be used as a common normalization framework."
34,2010,The role of inflammation in epilepsy,"A. Vezzani, J. French, T. Bártfai, T. Baram",Nature Reviews Neurology,2010-12-07,1810,74,162.43,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"Epilepsy is the third most common chronic brain disorder, and is characterized by an enduring predisposition to generate seizures.","high citation signal (1,810); recognized venue; open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/nrneurol.2010.178,4ce8861b5db86ac871aa3f42e923d5fff5403e3a,https://doi.org/10.1038/nrneurol.2010.178,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3378051,Review; JournalArticle,unknown,brain; neuron; neuroscience term,"Epilepsy is the third most common chronic brain disorder, and is characterized by an enduring predisposition to generate seizures. Despite progress in pharmacological and surgical treatments of epilepsy, relatively little is known about the processes leading to the generation of individual seizures, and about the mechanisms whereby a healthy brain is rendered epileptic. These gaps in our knowledge hamper the development of better preventive treatments and cures for the ≈30% of epilepsy cases that prove resistant to current therapies. Here, we focus on the rapidly growing body of evidence that supports the involvement of inflammatory mediators-released by brain cells and peripheral immune cells-in both the origin of individual seizures and the epileptogenic process. We first describe aspects of brain inflammation and immunity, before exploring the evidence from clinical and experimental studies for a relationship between inflammation and epilepsy. Subsequently, we discuss how seizures cause inflammation, and whether such inflammation, in turn, influences the occurrence and severity of seizures, and seizure-related neuronal death. Further insight into the complex role of inflammation in the generation and exacerbation of epilepsy should yield new molecular targets for the design of antiepileptic drugs, which might not only inhibit the symptoms of this disorder, but also prevent or abrogate disease pathogenesis."
35,2010,Decreased Clearance of CNS Amyloid-β in Alzheimer's Disease,"K. Mawuenyega, Wendy C. Sigurdson, Vitaliy Ovod, L. Munsell, Tom Kasten, J. Morris, et al.",Science,2010-12-09,1797,30,154.3,Clinical Neurology and Neurodegeneration,human;non-human,Alzheimer's disease is associated with reduced β-amyloid clearance from the brain Alzheimer's disease is hypothesized to be caused by an imbalance between β-amyloid (Aβ) production and clearance that leads to Aβ accumulation in the central nervous system (CNS).,"high citation signal (1,797); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.1197623,ff40fcdfb6e902a70b08f082542c3d0864b12221,https://doi.org/10.1126/science.1197623,https://www.science.org/cms/asset/925eab2f-8b1e-462f-a67b-1dba9849586e/pap.pdf,JournalArticle,unknown,brain,"Alzheimer's disease is associated with reduced β-amyloid clearance from the brain Alzheimer's disease is hypothesized to be caused by an imbalance between β-amyloid (Aβ) production and clearance that leads to Aβ accumulation in the central nervous system (CNS). Aβ production and clearance are key targets in the development of disease-modifying therapeutic agents for Alzheimer's disease. However, there has not been direct evidence of altered Aβ production or clearance in Alzheimer's disease. By using metabolic labeling, we measured Aβ42 and Aβ40 production and clearance rates in the CNS of participants with Alzheimer's disease and cognitively normal controls. Clearance rates for both Aβ42 and Aβ40 were impaired in Alzheimer's disease compared with controls. On average, there were no differences in Aβ40 or Aβ42 production rates. Thus, the common late-onset form of Alzheimer's disease is characterized by an overall impairment in Aβ clearance."
36,2010,The Basics of Brain Development,"J. Stiles, T. Jernigan",Neuropsychology Review,2010-11-03,1791,87,149.04,"Brain Development, Plasticity, and Connectomics",non-human,"Over the past several decades, significant advances have been made in our understanding of the basic stages and mechanisms of mammalian brain development.","high citation signal (1,791); open-access PDF metadata","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1007/s11065-010-9148-4,4d7a415b13fd34ec6a75b65f75697c0194c7fb4a,https://doi.org/10.1007/s11065-010-9148-4,https://escholarship.org/content/qt7xs601sv/qt7xs601sv.pdf?t=lhw4yy,Review; JournalArticle,unknown,brain; neural; brain in title,"Over the past several decades, significant advances have been made in our understanding of the basic stages and mechanisms of mammalian brain development. Studies elucidating the neurobiology of brain development span the levels of neural organization from the macroanatomic, to the cellular, to the molecular. Together this large body of work provides a picture of brain development as the product of a complex series of dynamic and adaptive processes operating within a highly constrained, genetically organized but constantly changing context. The view of brain development that has emerged from the developmental neurobiology literature presents both challenges and opportunities to psychologists seeking to understand the fundamental processes that underlie social and cognitive development, and the neural systems that mediate them. This chapter is intended to provide an overview of some very basic principles of brain development, drawn from contemporary developmental neurobiology, that may be of use to investigators from a wide range of disciplines."
37,2010,Self comes to mind : constructing the conscious brain,A. Damasio,Unknown venue,2010,1769,158,142.62,General Brain Science and Reviews,,Positions Self comes to mind : constructing the conscious brain within General Brain Science and Reviews.,"high citation signal (1,769)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,d80be263bae316c49ccf51899a7f923fecd28657,https://www.semanticscholar.org/paper/d80be263bae316c49ccf51899a7f923fecd28657,,paper,unknown,brain; brain in title,
38,2010,Networks of the Brain: Quantitative Analysis and Modeling,Olaf Sporns,Unknown venue,2010-10-01,1764,158,143.77,"Brain Development, Plasticity, and Connectomics",connectome,"Positions Networks of the Brain: Quantitative Analysis and Modeling within Brain Development, Plasticity, and Connectomics.","high citation signal (1,764)","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.7551/mitpress/8476.001.0001,b5f6ee9baa07301bba6e187bd9380686a72866c6,https://doi.org/10.7551/mitpress/8476.001.0001,,paper,unknown,brain; brain in title,
39,2010,Emerging concepts for the dynamical organization of resting-state activity in the brain,"G. Deco, Viktor Jirsa, A. Mcintosh",Nature Reviews Neuroscience,2010,1747,64,155.59,General Brain Science and Reviews,fMRI,Positions Emerging concepts for the dynamical organization of resting-state activity in the brain within General Brain Science and Reviews.,"high citation signal (1,747); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1038/nrn2961,71b8a4831d31f248413f539d44b75b20da3eec7c,https://doi.org/10.1038/nrn2961,,Review; JournalArticle,unknown,brain; brain in title,
40,2010,The multiple-demand (MD) system of the primate brain: mental programs for intelligent behaviour.,J. Duncan,Trends in Cognitive Sciences,2010-04-01,1745,224,155.57,General Brain Science and Reviews,non-human,Positions The multiple-demand (MD) system of the primate brain: mental programs for intelligent behaviour. within General Brain Science and Reviews.,"high citation signal (1,745); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.tics.2010.01.004,079fd6e81ded725cbbeffe516821b009ff9404b3,https://doi.org/10.1016/j.tics.2010.01.004,,Review; JournalArticle,unknown,brain; brain in title,
41,2010,Conserved Role of Intragenic DNA Methylation in Regulating Alternative Promoters,"A. Maunakea, R. Nagarajan, M. Bilenky, Tracy J. Ballinger, Cletus D'souza, S. Fouse, et al.",Nature,2010-07-08,1715,47,154.66,"Cellular, Molecular, and Synaptic Neuroscience",single-cell;human;non-human,"Although it is known that the methylation of DNA in 5′ promoters suppresses gene expression, the role of DNA methylation in gene bodies is unclear.","high citation signal (1,715); recognized venue; open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/nature09165,db3294c991b47c70ba79ba9b6d18698770e45646,https://doi.org/10.1038/nature09165,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3998662,JournalArticle,unknown,brain,"Although it is known that the methylation of DNA in 5′ promoters suppresses gene expression, the role of DNA methylation in gene bodies is unclear. In mammals, tissue- and cell type-specific methylation is present in a small percentage of 5′ CpG island (CGI) promoters, whereas a far greater proportion occurs across gene bodies, coinciding with highly conserved sequences. Tissue-specific intragenic methylation might reduce, or, paradoxically, enhance transcription elongation efficiency. Capped analysis of gene expression (CAGE) experiments also indicate that transcription commonly initiates within and between genes. To investigate the role of intragenic methylation, we generated a map of DNA methylation from the human brain encompassing 24.7 million of the 28 million CpG sites. From the dense, high-resolution coverage of CpG islands, the majority of methylated CpG islands were shown to be in intragenic and intergenic regions, whereas less than 3% of CpG islands in 5′ promoters were methylated. The CpG islands in all three locations overlapped with RNA markers of transcription initiation, and unmethylated CpG islands also overlapped significantly with trimethylation of H3K4, a histone modification enriched at promoters. The general and CpG-island-specific patterns of methylation are conserved in mouse tissues. An in-depth investigation of the human SHANK3 locus and its mouse homologue demonstrated that this tissue-specific DNA methylation regulates intragenic promoter activity in vitro and in vivo. These methylation-regulated, alternative transcripts are expressed in a tissue- and cell type-specific manner, and are expressed differentially within a single cell type from distinct brain regions. These results support a major role for intragenic methylation in regulating cell context-specific alternative promoters in gene bodies."
42,2010,Dynamic reconfiguration of human brain networks during learning,"D. Bassett, N. Wymbs, M. Porter, P. Mucha, J. Carlson, Scott T. Grafton",Proceedings of the National Academy of Sciences of the United States of America,2010-10-19,1673,102,161.41,"Brain Development, Plasticity, and Connectomics",fMRI;human;non-human;connectome,Human learning is a complex phenomenon requiring flexibility to adapt existing brain function and precision in selecting new neurophysiological activities to drive desired behavior.,"high citation signal (1,673); recognized venue; open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/pnas.1018985108,5c21f7b97ddda1b2286d0f31d54b25cf64a2dbd6,https://doi.org/10.1073/pnas.1018985108,https://europepmc.org/articles/pmc3088578?pdf=render,JournalArticle,unknown,brain; brain in title,"Human learning is a complex phenomenon requiring flexibility to adapt existing brain function and precision in selecting new neurophysiological activities to drive desired behavior. These two attributes-flexibility and selection-must operate over multiple temporal scales as performance of a skill changes from being slow and challenging to being fast and automatic. Such selective adaptability is naturally provided by modular structure, which plays a critical role in evolution, development, and optimal network function. Using functional connectivity measurements of brain activity acquired from initial training through mastery of a simple motor skill, we investigate the role of modularity in human learning by identifying dynamic changes of modular organization spanning multiple temporal scales. Our results indicate that flexibility, which we measure by the allegiance of nodes to modules, in one experimental session predicts the relative amount of learning in a future session. We also develop a general statistical framework for the identification of modular architectures in evolving systems, which is broadly applicable to disciplines where network adaptability is crucial to the understanding of system performance."
43,2010,"Motor control and aging: links to age-related brain structural, functional, and biochemical effects.","R. Seidler, Jessica A. Bernard, Taritonye B. Burutolu, B. Fling, Mark T. Gordon, Joseph T. Gwin, et al.",Neuroscience and Biobehavioral Reviews,2010-04-01,1669,94,156.57,General Brain Science and Reviews,,"Positions Motor control and aging: links to age-related brain structural, functional, and biochemical effects. within General Brain Science and Reviews.","high citation signal (1,669); recognized venue; open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/j.neubiorev.2009.10.005,68d4029cf5aa1d8de3ea50737bb546e7c7bbae88,https://doi.org/10.1016/j.neubiorev.2009.10.005,https://europepmc.org/articles/pmc2838968?pdf=render,Review; JournalArticle,unknown,brain; brain in title,
44,2010,Marine indole alkaloids: potential new drug leads for the control of depression and anxiety,"Anna J Kochanowska-Karamyan, M. Hamann",Chemical Reviews,2010-08-11,1572,8,138.69,Cognitive and Systems Neuroscience,non-human,"The marine environment has been explored in the search for new bioactive compounds over the last 50 years, becoming a highly important and rich source of potent molecules and drug leads reported to possess a wide scope of activities.","high citation signal (1,572); open-access PDF metadata","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1021/cr900211p,ca51b1ab9b265197f2e4660ced6c1b381b66a7e1,https://doi.org/10.1021/cr900211p,https://europepmc.org/articles/pmc2922063?pdf=render,Review; JournalArticle,unknown,brain,"The marine environment has been explored in the search for new bioactive compounds over the last 50 years, becoming a highly important and rich source of potent molecules and drug leads reported to possess a wide scope of activities. Alkaloids constitute one of the largest classes of natural products and are synthesized by terrestrial and marine organisms on all evolutionary levels. Alkaloids are usually present in an organism as a mixture consisting of several major and a few minor compounds of the same biosynthetic origin and differing only in functional groups. This group of compounds has apparently evolved as a defense mechanism against predators and as a result alkaloids are often highly potent and toxic molecules.1 Marine invertebrates have proven to be an outstanding source of active molecules, one of the most promising being indole alkaloids. Although many of these marine alkaloids closely resemble the endogenous amines (serotonin, dopamine or histamine), their potential affinity to various neurological targets and consequential impact on animal behavior is virtually unexplored. Indole alkaloids, their activity, synthesis and potential use in medicine have been already reviewed in several articles.2 In this review we provide information on current and potential pharmaceuticals including small molecule natural indole alkaloids, their biological properties, structure-activity relationship studies, and especially their potential for the treatment of neurological disorders. 1.1. The indole moiety in drugs The indole moiety is present in a number of drugs currently on the market. Most of these belong to triptans which are used mainly in the treatment of migraine headaches (Fig. 1). All members of this group are agonists of migraine associated 5HT1B and 5HT1D serotonin receptors. Sumatriptan (Imitrex) was developed by Glaxo for the treatment of migraines and introduced into the market as the first member of the triptan family.3 Relative to the second generation triptans, sumatriptan has lower oral bioavailability and a shorter half-life. Frovatriptan (FROVA®) was developed by Vernalis for the treatment of menstruation associated headaches. Frovatriptan's affinity for migraine specific serotonin receptors 5HT1B is believed to be the highest among all triptans.4 In addition, frovatriptan binds to 5HT1D and 5HT7 receptor subtypes.5 Zolmitriptan marketed by AstraZeneca is used to treat acute migraine attacks and cluster headaches. GlaxoSmithKline's naratriptan (Amerge) is also used in the treatment of migraines and some of its side effects include dizziness, tiredness, tingling of the hands and feet and dry mouth. All available triptans are well tolerated and effective.6 The highest incidence of central nervous system (CNS) related side effects (dizziness, drowsiness) was reported for zolmitriptan (5 mg), rizatriptan (10 mg) and eletriptan (40 mg, 80 mg).7 The differences in side-effect profiles for triptans are not likely caused by their different affinity towards serotonin receptors or other neurological receptors in the CNS. There is a positive correlation between the lipophilicity coefficient and CNS side effects; these undesired effects are also dose-dependent. Figure 1 Currently available drugs from the triptan group. 1.2. Serotonin receptors - possible targets for neurologically active marine indole alkaloids Given that depression affects approximately 18 million Americans annually,8 it is crucial to develop new effective treatments for this disorder. Intensive studies are being conducted in the area of new targets for antidepressant drugs,9,10 but most antidepressant drugs still target the neurotransmitter systems, mainly serotonin, dopamine and noradrenaline. Serotonin is one of the neurotransmitters present in the central and peripheral nervous system which plays an important role in normal brain function and regulates sleep, mood, appetite, sexual function, memory, anxiety and many others.11 Serotonin exerts its effects through seven families of receptors (5-HT1 - 5-HT7) further divided into several subclasses. Except for 5-HT3 receptor which is a ligand-gated ion channel, the serotonin receptors belong to the G-protein coupled receptor family. Due to a lack of selective ligands, there is still little known about several 5-HT receptor subclasses.12 Marine monoindole alkaloids, sharing structure similarities with serotonin, are certain to become useful tools to facilitate the understanding of serotonin receptor function and generate new drug leads for the treatment of depression, anxiety, migraines and other 5HT receptor related disorders."
