rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
36,1973,Time of origin of corresponding cell classes in the cerebral cortex of normal and reeler mutant mice: An autoradiographic analysis,"V. Caviness, R. Sidman",The Journal of comparative neurology,1973-03-15,419,4,131.92,Clinical Neurology and Neurodegeneration,non-human,Positions Time of origin of corresponding cell classes in the cerebral cortex of normal and reeler mutant mice: An autoradiographic analysis within Clinical Neurology and Neurodegeneration.,high citation signal (419); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.901480202,5bcf2f64316fc181bb88c2584b4393eff68fdfe0,https://doi.org/10.1002/cne.901480202,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
37,1973,CHOLINE: SELECTIVE ACCUMULATION BY CENTRAL CHOLINERGIC NEURONS,"M. Kuhar, V. Sethy, R. Roth, G. Aghajanian",Journal of Neurochemistry,1973-02-01,416,1,116.6,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions CHOLINE: SELECTIVE ACCUMULATION BY CENTRAL CHOLINERGIC NEURONS within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (416),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1973.tb12157.x,d9d9e80f66b01d488f88048d21a88837a94aca36,https://doi.org/10.1111/j.1471-4159.1973.tb12157.x,,JournalArticle,unknown,neuron; neuroscience term,
38,1973,Properties of opiate-receptor binding in rat brain.,"C. Pert, S. Snyder",Proceedings of the National Academy of Sciences of the United States of America,1973-08-01,410,5,132.53,General Brain Science and Reviews,non-human,Positions Properties of opiate-receptor binding in rat brain. within General Brain Science and Reviews.,high citation signal (410); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.70.8.2243,99c83cd02c31eeb86ab854a102918eefea21d03e,https://doi.org/10.1073/PNAS.70.8.2243,https://europepmc.org/articles/pmc433710?pdf=render,JournalArticle,unknown,brain; brain in title,
39,1973,Effects of angiotensin on the central nervous system.,"W. Severs, A. Daniels-Severs",Pharmacological Reviews,1973-09-01,410,4,111.53,General Brain Science and Reviews,non-human,"In the article, ""Effects of Angiotensin on the Central Nervous System"" by Walter B.",high citation signal (410),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0031-6997(25)06617-7,fa6fffeee3a98d502efb7d12000dbdbca4d01877,https://doi.org/10.1016/s0031-6997(25)06617-7,,Review; JournalArticle,unknown,brain,"In the article, ""Effects of Angiotensin on the Central Nervous System"" by Walter B. Severs and Anne E. Daniels-Severs, Vol. 25, No. 3, 1973, page 421, line 2 from the bottom of the left hand column should read rat brain associated with the microsomal and page 434, line 12 from the bottom of the right hand column should read microsomal Na-K ATPase of rat hypo-"
40,1973,Investigation of glial cells in semithin sections. I. Identification of glial cells in the brain of young rats,"E. Ling, J. Paterson, A. Privat, S. Mori, C. P. Leblond",The Journal of comparative neurology,1973-05-01,409,6,131.49,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Investigation of glial cells in semithin sections. I. Identification of glial cells in the brain of young rats within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (409); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.901490104,4eeaf72d025778928a0fc8a81da4c27e7bfcd9c1,https://doi.org/10.1002/cne.901490104,,JournalArticle,unknown,brain; glia; brain in title,
41,1973,The asymmetry of the human brain.,Doreen Kimura,Scientific American,1973-03-01,405,4,117.31,General Brain Science and Reviews,human,Positions The asymmetry of the human brain. within General Brain Science and Reviews.,high citation signal (405); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/SCIENTIFICAMERICAN0373-70,55a97a62909f5de1ae06b6ff5ef789f30ea86760,https://doi.org/10.1038/SCIENTIFICAMERICAN0373-70,,JournalArticle,unknown,brain; brain in title,
42,1973,The development of synapses in cerebral cortex of the human fetus.,"M. Molliver, I. Kostović, H. Loos",Brain Research,1973-02-28,386,8,132.45,"Cellular, Molecular, and Synaptic Neuroscience",human,"Positions The development of synapses in cerebral cortex of the human fetus. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (386); recognized venue; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0006-8993(73)90741-5,89112a07d79908a90acc3cc14a58e5e08666ff42,https://doi.org/10.1016/0006-8993(73)90741-5,,JournalArticle,unknown,cerebral; cortex; synapse; neuroscience term,
43,1973,Choline uptake systems of rat brain synaptosomes.,"Tatsuya Haga, Haruhiko Noda",Biochimica et Biophysica Acta,1973-01-26,379,7,116.12,General Brain Science and Reviews,non-human,Positions Choline uptake systems of rat brain synaptosomes. within General Brain Science and Reviews.,high citation signal (379),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0005-2736(73)90508-7,b58f5c8013c4a69476170cf3a40150f801514a9a,https://doi.org/10.1016/0005-2736(73)90508-7,,JournalArticle,unknown,brain; brain in title,
44,1973,Beta-phenylethylamine: a specific substrate for type B monoamine oxidase of brain.,"H. Y. Yang, N. Neff",Journal of Pharmacology and Experimental Therapeutics,1973-11-01,364,5,115.4,General Brain Science and Reviews,non-human,Positions Beta-phenylethylamine: a specific substrate for type B monoamine oxidase of brain. within General Brain Science and Reviews.,high citation signal (364),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,663d7bfb8bd6d41f9014291aecf706223d75f9a5,https://www.semanticscholar.org/paper/663d7bfb8bd6d41f9014291aecf706223d75f9a5,,JournalArticle,unknown,brain; brain in title,
45,1973,Role of brain norepinephrine in audiogenic seizure in the rat.,"P. Jobe, A. Picchioni, L. Chin",Journal of Pharmacology and Experimental Therapeutics,1973-01-01,364,3,116.6,"EEG, MEG, and Electrophysiology",EEG;non-human,Treatments which caused severe reduction of brain concentrations of norepinephrine (NE) and dopamine (DA) by interfering with storage or by simultaneously inhibiting synthesis and promoting release of these biogenic amines markedly intensified audiogenic seizure (AGS).,high citation signal (364),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)29378-8,4089fe2211e78812d193f43e29888a49651034a3,https://doi.org/10.1016/s0022-3565(25)29378-8,,JournalArticle,unknown,brain; brain in title,"Treatments which caused severe reduction of brain concentrations of norepinephrine (NE) and dopamine (DA) by interfering with storage or by simultaneously inhibiting synthesis and promoting release of these biogenic amines markedly intensified audiogenic seizure (AGS). These results imply that depletion of brain NE and/or DA is associated with increased severity of AGS. Several observations provide evidence that NE is more important than DA in the modulation of AGS. For example, the benzoquinolizine, Ro 4-1284, markedly intensified AGS and depleted NE and DA one hour after administration; however, four hours later AGS enhancement was no longer apparent and brain NE concentration showed recovery, while DA remained severely reduced. The pronounecd effects of Ro 4-1284 on AGS and brain catecholammes were prolonged by concurrent treatment with l -α-methyl- p -tyrosine and were still evident 12.75 hours later. In comparison to the combination treatment, l -α-methyl- p -tyrosine caused an equally severe reduction of brain DA, but it produced significantly less reduction of NE and no enhancement of AGS. Intracerebroventricular injection of reserpine intensified AGS and markedly reduced brain NE, but only moderately lowered DA. Imipramine inhibited AGS and effectively antagonized the NE-depleting and AGS-enhancing effects of Ro 4-1284 without reversing DA depletion. It is proposed that NE exerts all inhibitory effect in the brain which tends to limit spread of seizure discharge. Consequently, depletion of brain NE disrupts inhibitory function, allows more efficient spread of seizure activity in the brain and increases severity of AGS."
46,1973,Catecholamine metabolism in the brains of ageing male mice.,Caleb E. Finch,Brain Research,1973-03-30,350,5,126.69,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Positions Catecholamine metabolism in the brains of ageing male mice. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (350); recognized venue,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(73)90663-X,b52dc3a0e2cbd5b65083986fbe5f636038a2473f,https://doi.org/10.1016/0006-8993(73)90663-X,,JournalArticle,unknown,brain; brain in title,
47,1973,Heavy metals in the brain. A light microscope study of the rat with Timm's sulphide silver method. Methodological considerations and cytological and regional staining patterns.,Smejda Haug Fm,Unknown venue,1973,350,1,114.69,General Brain Science and Reviews,non-human,Positions Heavy metals in the brain. A light microscope study of the rat with Timm's sulphide silver method. Methodological considerations and cytological and regional staining patterns. within General Brain Science and Reviews.,high citation signal (350),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,be359923c8304d90bc44d6b21ddf9e2b73e26a58,https://www.semanticscholar.org/paper/be359923c8304d90bc44d6b21ddf9e2b73e26a58,,paper,unknown,brain; brain in title,
48,1973,Organization of thalamic and cortical alpha rhythms: spectra and coherences.,"F. H. Lopes da Silva, T. van Lierop, C. Schrijer, W. Storm van Leeuwen",Electroencephalography and Clinical Neurophysiology,1973-12-01,350,5,109.89,"EEG, MEG, and Electrophysiology",EEG;human,"Positions Organization of thalamic and cortical alpha rhythms: spectra and coherences. within EEG, MEG, and Electrophysiology.",high citation signal (350); human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0013-4694(73)90216-2,cb791a938a8904c01dfdb007eca3829502597eec,https://doi.org/10.1016/0013-4694(73)90216-2,,JournalArticle,unknown,cortical,
49,1973,Voltammetry in brain tissue--a new neurophysiological measurement.,"P. Kissinger, J. Hart, R. Adams",Brain Research,1973-05-30,349,4,125.44,General Brain Science and Reviews,,Positions Voltammetry in brain tissue--a new neurophysiological measurement. within General Brain Science and Reviews.,high citation signal (349); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(73)90503-9,6200736abafd0a3824a6c4d7448f2dc3f530efb3,https://doi.org/10.1016/0006-8993(73)90503-9,,JournalArticle,unknown,brain; brain in title,
50,1973,THE DETERMINATION OF PICOMOLE AMOUNTS OF ACETYLCHOLINE IN MAMMALIAN BRAIN,"Alan M. Goldberg, R. Mccaman",Journal of Neurochemistry,1973-01-01,339,1,112.92,General Brain Science and Reviews,,Positions THE DETERMINATION OF PICOMOLE AMOUNTS OF ACETYLCHOLINE IN MAMMALIAN BRAIN within General Brain Science and Reviews.,high citation signal (339),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1973.tb12097.x,a0f6fa6950dd0a716a5d95f52e54a8dfabefc702,https://doi.org/10.1111/j.1471-4159.1973.tb12097.x,,JournalArticle,unknown,brain; brain in title,
51,1973,FREEZE-BLOWING: A NEW TECHNIQUE FOR THE STUDY OF BRAIN IN VIVO,"R. Veech, R. L. Harris, Dulce Veloso, E. H. Veech",Journal of Neurochemistry,1973-01-01,338,8,112.87,General Brain Science and Reviews,,Positions FREEZE-BLOWING: A NEW TECHNIQUE FOR THE STUDY OF BRAIN IN VIVO within General Brain Science and Reviews.,high citation signal (338),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1973.tb12115.x,c7c9447955ec4278dfb9b37d521b3870c3fe5b5a,https://doi.org/10.1111/j.1471-4159.1973.tb12115.x,,JournalArticle,unknown,brain; brain in title,
52,1973,Osmotic opening of tight junctions in cerebral endothelium,"M. Brightman, M. Hori, S. Rapoport, T. Reese, E. Westergaard",The Journal of comparative neurology,1973-12-15,338,5,120.07,Clinical Neurology and Neurodegeneration,non-human,Positions Osmotic opening of tight junctions in cerebral endothelium within Clinical Neurology and Neurodegeneration.,high citation signal (338); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.901520402,ffe3fb994b376edcfc6490900a813f72723b03af,https://doi.org/10.1002/cne.901520402,,JournalArticle,unknown,cerebral,
53,1973,Topography of the monoamine neuron systems in the human brain as revealed in fetuses.,"A. Nobin, A. Björklund",Acta Physiologica Scandinavica Supplementum,1973,337,3,122.01,"Cellular, Molecular, and Synaptic Neuroscience",human,"Positions Topography of the monoamine neuron systems in the human brain as revealed in fetuses. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (337); human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",,cbe5f18b0be74323e61c7e5f1012af348f8a27ab,https://www.semanticscholar.org/paper/cbe5f18b0be74323e61c7e5f1012af348f8a27ab,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
54,1973,Increased turnover of norepinephrine in the rat cerebral cortex during stress: role of the locus coeruleus.,"Jakob Korf, G. Aghajanian, R. H. Roth",Neuropharmacology,1973-10-01,323,1,115.25,General Brain Science and Reviews,non-human,Positions Increased turnover of norepinephrine in the rat cerebral cortex during stress: role of the locus coeruleus. within General Brain Science and Reviews.,high citation signal (323),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0028-3908(73)90024-5,ccffb2bb713de40743327eb1fbf20bc9a611d92b,https://doi.org/10.1016/0028-3908(73)90024-5,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
55,1973,Auditory beats in the brain.,G. Oster,Scientific American,1973-10-01,322,25,112.0,General Brain Science and Reviews,,Positions Auditory beats in the brain. within General Brain Science and Reviews.,high citation signal (322),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/SCIENTIFICAMERICAN1073-94,8777909f7c9a0910eb374d180baf32911df039a5,https://doi.org/10.1038/SCIENTIFICAMERICAN1073-94,,JournalArticle,unknown,brain; brain in title,
56,1973,"Regional cerebral blood flow, intracranial pressure, and brain metabolism in comatose patients.","D. Bruce, T. Langfitt, J. Miller, H. Schutz, M. Vapalahti, A. Stanek, et al.",Journal of Neurosurgery,1973-02-01,317,10,114.92,Clinical Neurology and Neurodegeneration,human,"Positions Regional cerebral blood flow, intracranial pressure, and brain metabolism in comatose patients. within Clinical Neurology and Neurodegeneration.",high citation signal (317); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.3171/JNS.1973.38.2.0131,a0ca090eb2acecd941346e4f35bdbd976b88b81f,https://doi.org/10.3171/JNS.1973.38.2.0131,,JournalArticle,unknown,brain; cerebral; brain in title,
57,1973,Effect of ethanol on the hydroxylation of tyrosine and tryptophan in rat brain in vivo,"A. Carlsson, M. Lindqvist",The Journal of pharmacy and pharmacology,1973-06-01,313,1,112.69,General Brain Science and Reviews,non-human,Positions Effect of ethanol on the hydroxylation of tyrosine and tryptophan in rat brain in vivo within General Brain Science and Reviews.,high citation signal (313),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.2042-7158.1973.tb09129.x,c2cbfb9099d3b37183270a0676fa76fe221345cd,https://doi.org/10.1111/j.2042-7158.1973.tb09129.x,,JournalArticle,unknown,brain; brain in title,
58,1973,"Investigation of glial cells in semithin sections. III. Transformation of subependymal cells into glial cells, as shown by radioautography after 3H-thymidine injection into the lateral ventricle of the brain of young rats","J. Paterson, A. Privat, E. Ling, C. P. Leblond",The Journal of comparative neurology,1973-05-01,309,3,126.46,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Investigation of glial cells in semithin sections. III. Transformation of subependymal cells into glial cells, as shown by radioautography after 3H-thymidine injection into the lateral ventricle of the brain of young rats within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (309); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.901490106,62bfebfe1a31865e14ea921199d91bb0d16d2e47,https://doi.org/10.1002/cne.901490106,,JournalArticle,unknown,brain; glia; brain in title,
59,1973,Overeating and Obesity from Damage to a Noradrenergic System in the Brain,"R. Baumal, Barbara K. Birshtein, P. Coffino, Matthew D. Scharff",Science,1973-10-12,303,1,122.91,General Brain Science and Reviews,,Positions Overeating and Obesity from Damage to a Noradrenergic System in the Brain within General Brain Science and Reviews.,high citation signal (303); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.182.4108.166,5ce16b8d5f3cc16ff23261675ce614feffbd2c22,https://doi.org/10.1126/science.182.4108.166,,JournalArticle,unknown,brain; brain in title,
60,1973,Rat brain phenolsulfotransferase: partial purification and some properties.,"A. Foldes, J. Meek",Biochimica et Biophysica Acta,1973-12-19,303,7,112.11,General Brain Science and Reviews,non-human,Positions Rat brain phenolsulfotransferase: partial purification and some properties. within General Brain Science and Reviews.,high citation signal (303),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0005-2744(73)90419-1,3c54a37cc1406c39bab824c8cdfdf43591bc4144,https://doi.org/10.1016/0005-2744(73)90419-1,,JournalArticle,unknown,brain; brain in title,
61,1973,Human Papovavirus (JC): Induction of Brain Tumors in Hamsters,"D. Walker, B. Padgett, G. ZuRhein, A. E. Albert, R. Marsh",Science,1973-08-17,301,9,123.99,Clinical Neurology and Neurodegeneration,human,Positions Human Papovavirus (JC): Induction of Brain Tumors in Hamsters within Clinical Neurology and Neurodegeneration.,high citation signal (301); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1126/science.181.4100.674,10aef43ec36ee4f74e126c89ae79ab77911525ab,https://doi.org/10.1126/science.181.4100.674,,JournalArticle,unknown,brain; brain in title,
62,1973,Purification and characterization of glutamate decarboxylase from mouse brain.,"J. Wu, T. Matsuda, E. Roberts",Journal of Biological Chemistry,1973-05-10,293,7,114.5,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Abstract Glutamate decarboxylase catalyzes the formation of γ-aminobutyric acid, an important inhibitory transmitter in invertebrate and vertebrate nervous systems.",high citation signal (293); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(19)44004-0,c3a0fa6406bede26c57e85eb1e3ff31522929752,https://doi.org/10.1016/s0021-9258(19)44004-0,https://doi.org/10.1016/s0021-9258(19)44004-0,JournalArticle,unknown,brain; brain in title,"Abstract Glutamate decarboxylase catalyzes the formation of γ-aminobutyric acid, an important inhibitory transmitter in invertebrate and vertebrate nervous systems. Approximately 700-fold purification of the enzyme from mouse brain has been achieved by a combination of ammonium sulfate fractionation, gel filtration, calcium phosphate gel, and DEAE-Sephadex chromatography. The most highly purified preparation appeared to be monodisperse on high speed sedimentation equilibrium analysis and was found to have a partial specific volume, v, of 0.732 and a molecular weight of 85,000 ± 2,000. A single major protein band coincident with the enzyme activity was found with polyacrylamide gel. In addition, a faint band also was present. In tests with 20 naturally occurring amino acids and α-ketoglutarate the enzyme showed α-decarboxylation only with glutamate to a great extent; but it also catalyzed α-decarboxylation of aspartate to a slight extent. A sharp pH optimum at pH 7.0 has been observed. Km values of 0.7 mm and 0.05 µm were found for glutamate and pyridoxal phosphate, respectively. The enzyme was dissociated into two physically indistinguishable subunits with a molecular weight of 44,000 ± 2,000 in 6 m guanidine HCl containing 0.1 m β-mercaptoethanol."
63,1973,The concentrations of free and bound magnesium in rat tissues. Relative constancy of free Mg 2+ concentrations.,"D. Veloso, R. Guynn, M. Oskarsson, R. Veech",Journal of Biological Chemistry,1973-07-10,292,2,116.44,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Abstract The levels of total magnesium in rat liver, brain, and kidney have been determined, and the distribution of the magnesium between free and bound forms has been calculated.",high citation signal (292); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(19)43738-1,77f20040593846bdc4a8aaf89a04a62d04c057d3,https://doi.org/10.1016/s0021-9258(19)43738-1,https://doi.org/10.1016/s0021-9258(19)43738-1,JournalArticle,unknown,brain; cortex; neuroscience term,"Abstract The levels of total magnesium in rat liver, brain, and kidney have been determined, and the distribution of the magnesium between free and bound forms has been calculated. Total tissue magnesium measured by atomic absorption was found to be 6.92, 8.25, and 10.4 µmoles per g wet weight of brain, kidney cortex, and liver, respectively. The calculation of the intracellular free magnesium concentrations (free [Mg2+]) in these tissues was approached experimentally in two different ways. In the first method the concentration of the magnesium binding sites and the corresponding stability constants were determined experimentally for the various fractions of tissue and were used together with the total [Mg] to calculate the free [Mg2+]. Operationally, the tissue was separated into three fractions: the ""insoluble"" binding sites (those sedimented at 40,000 x g for 30 min), the ""soluble"" binding sites (large molecules of molecular weight g1000 remaining in the supernatant after centrifugation), and the ""metabolites"" (small molecules of molecular weight l1000). Using various tissue dilutions and magnesium concentrations, the binding to ""insoluble"" and ""soluble"" binding sites was studied with centrifugation and equilibrium dialysis techniques. By Scatchard-type plots estimates of the concentrations of these binding sites and the corresponding constants could be made. The concentrations of ""insoluble"" binding sites were estimated to be 3.0, 2.0, and 2.8 µmoles per g wet weight of brain, kidney, and liver, respectively, with corresponding binding constants of 4,300, 1,860, and 3,740 kg wet weight of tissue per mole of binding sites. The concentration of ""soluble"" binding sites was estimated to be 4.7 and 10.6 µmoles per g wet weight in kidney and liver, respectively, with corresponding binding constants of 727 and 532 kg wet weight of tissue per mole of binding sites. From these values and the concentrations of a number of metabolites measured in freeze-clamped tissue and their binding constants, the free [Mg2+] could be calculated from a complex polynomial of the form: [see PDF for equation] where free [Mg2+] = [MgB1]/([B1] - [MgB1])K1 and MgB1 is the concentration of the magnesium complex and K1 the binding constant of the first binding agent; and Bi and Ki are the concentration and binding constant respectively of the ith binding agent. The second method for the calculation of the free [Mg2+] involves the use of the equilibrium constant of aconitate hydratase (EC 4.2.1.3). The measured Σcitrate/Σisocitrate (concentrations of total citrate/total ls(+)-isocitrate) in freeze-clamped tissue was compared with the equilibrium ratios in vitro for the aconitate hydratase reactions at various free [Mg2+], 38°, ionic strength = 0.25, [K+] = 125 mm, and [Na+] = 25 mm. Free intracellular [Mg2+] was calculated to range between 0.6 and 1.3 µmoles per g wet weight in all tissues studied. The values obtained with the two independent methods showed good agreement. From the similarity of these values with those estimated by other authors in various extracellular fluids, it is implied that there is little or no free [Mg2+] gradient between intracellular and extracellular fluids in spite of very different total magnesium concentrations between tissue and extracellular fluid. It is also implied that the free [Mg2+] like pH is relatively constant in various tissues and extracellular fluids, the free [Mg2+] being buffered by relatively large concentrations of bound magnesium and magnesium-binding sites."
64,1973,Effect of sodium n-dipropylacetate on audiogenic seizures and brain -aminobutyric acid level.,"S. Simler, L. Ciesielski, Michel Maitre, Huguette Randrianarisoa, Paul Mandel",Biochemical Pharmacology,1973-07-15,288,0,110.0,General Brain Science and Reviews,,Positions Effect of sodium n-dipropylacetate on audiogenic seizures and brain -aminobutyric acid level. within General Brain Science and Reviews.,high citation signal (288),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-2952(73)90383-3,36613c910144eb7c09ebf6dccd2b83ad74510062,https://doi.org/10.1016/0006-2952(73)90383-3,,JournalArticle,unknown,brain; brain in title,
